storage_id,unit_id,unit_kind,final_role,storage_kind,storage_path,byte_start,byte_end,logical_character_count,logical_byte_count,logical_sha256,physical_file_sha256,public_repository_status
storage:bibit:sonnet:bibit001547:sonnet_0310,bibit:sonnet:bibit001547:sonnet_0310,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9162335,9162869,530,534,c82cb8186b7e9f6ea93517beaf6991657331bfcb9c1a268d6160c81068539c04,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0311,bibit:sonnet:bibit001547:sonnet_0311,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9162870,9163390,519,520,327faf6088d13e12bf7b38cad5e4e4e4a7fabb05f4e8ce3b81259c0601f4a123,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0312,bibit:sonnet:bibit001547:sonnet_0312,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9163391,9163932,534,541,86f76ef22d37f73f8401227d78c637d16cd1a268b9b5089beb6930629891aff2,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0313,bibit:sonnet:bibit001547:sonnet_0313,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9163933,9164478,536,545,14e38bff8a802b2b5999c093593180f09d6165571c2a2de1506d3c2e97e9b84c,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0314,bibit:sonnet:bibit001547:sonnet_0314,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9164479,9165043,559,564,ed5fd25f433cbeb154a5cf6598141c2e0927d2f6200380b23a449c93b13c347d,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0315,bibit:sonnet:bibit001547:sonnet_0315,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9165044,9165596,549,552,0535445a6d02e76111915016b9fce128a5fe6386b30aa7f2daa5d584eff9179c,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0316,bibit:sonnet:bibit001547:sonnet_0316,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9165597,9166119,519,522,6c9cb35e21d204f58dfe4b23dff7296797f774c174e94b50fe573f02e27f1753,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0317,bibit:sonnet:bibit001547:sonnet_0317,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9166120,9166663,536,543,114c5be471b05b48c02b1026299cb65deae1e5db3843043c6b8232b74696c431,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0318,bibit:sonnet:bibit001547:sonnet_0318,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9166664,9167200,530,536,d6b9aa23c124a453e26a7a1f052842e4eeb30f1985ea15a3599071304c41ed88,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0319,bibit:sonnet:bibit001547:sonnet_0319,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9167201,9167742,538,541,9e0a4a66d9b8fcda55c728a97a0208af0c10bffcc1a7401d8a96f3c768d96bc6,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0320,bibit:sonnet:bibit001547:sonnet_0320,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9167743,9168278,533,535,6ae7cc0efe8b2af80d4eb91852a1d993055f236ae124554642aa1a727319918d,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0321,bibit:sonnet:bibit001547:sonnet_0321,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9168279,9168832,545,553,b0e66a9e10e6b8508294c45e450d31dee1d41b610376fd8619bebc7d7facb5bf,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0322,bibit:sonnet:bibit001547:sonnet_0322,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9168833,9169384,545,551,19982e3735131a9ee0f2fa319971f8b1c82c0356aff23216f27a6c7aeb24e54d,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0323,bibit:sonnet:bibit001547:sonnet_0323,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9169385,9169917,530,532,d203946d29995daca19c9fa53a62e0e676c9ac4628dcf43b43a92d8102e90f06,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0324,bibit:sonnet:bibit001547:sonnet_0324,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9169918,9170444,522,526,3a44b91d96e8c438c7abb65190e09939d37141e0ddf81d04abf8a4ed48015954,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0325,bibit:sonnet:bibit001547:sonnet_0325,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9170445,9170948,498,503,a92d33db400b88fe96065a98e68a364979eb4b5f70f8d742c197eedd3ea42efa,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0326,bibit:sonnet:bibit001547:sonnet_0326,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9170949,9171484,533,535,2a124f93045d26cd1e1c20b7c0f7a6ce2538f63986d3ab0e35453e6e418eafbe,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0327,bibit:sonnet:bibit001547:sonnet_0327,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9171485,9172010,522,525,43a4eae47e21c03953125f532e911ee3ade5143fb139068c0dfba3850c8b5d19,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0328,bibit:sonnet:bibit001547:sonnet_0328,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9172011,9172565,550,554,b6a516ce69846f888b5e6660e28a49a7b3b54ee5db22698641f1c57b645003b7,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0329,bibit:sonnet:bibit001547:sonnet_0329,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9172566,9173120,546,554,c2e3402ac15aa4b5045cd37d5c31448d1a93f4e5fd1fe4263f15870f33477b2a,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0330,bibit:sonnet:bibit001547:sonnet_0330,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9173121,9173662,538,541,8497dbed41b665ad65aab8d076b11ca358562b08d5dce430e8617a2bed30d6a5,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0331,bibit:sonnet:bibit001547:sonnet_0331,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9173663,9174174,510,511,648baac39683d3e132ffc4e861a4b6fce8714b64146a58f39f058ded214b826a,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0332,bibit:sonnet:bibit001547:sonnet_0332,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9174175,9174705,528,530,0d928a10ace648600289f27e9144d4744ed21a4e80f6987703453f1e435a7e0b,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0333,bibit:sonnet:bibit001547:sonnet_0333,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9174706,9175240,530,534,2aff85c0939f0efddf3528379dcfbefd92550d82cf70326373a090829c70cfee,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0334,bibit:sonnet:bibit001547:sonnet_0334,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9175241,9175773,527,532,058870c0435e4f3d3c902aae628d441789477f32bcfbf50f5e011ae2462adbf3,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0335,bibit:sonnet:bibit001547:sonnet_0335,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9175774,9176299,521,525,6492a7c306bf9022eec1546eeaf3d315989a93a9cf603e44ae09d88ea6aff9c4,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0336,bibit:sonnet:bibit001547:sonnet_0336,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9176300,9176842,541,542,4a09565d596162af3f554dd8a8e1e0bb25007b72519fe95d45e6c28a839a43de,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0337,bibit:sonnet:bibit001547:sonnet_0337,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9176843,9177352,503,509,4212d8ad0c44f27f8f189292deeaf4dd5a3738e7e132384a33425d0e784c5fa8,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0338,bibit:sonnet:bibit001547:sonnet_0338,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9177353,9177882,525,529,fbd1830a920d1178724fb6e708d1a8f2c96170e66f3640e37c999444fd4b27fd,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0339,bibit:sonnet:bibit001547:sonnet_0339,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9177883,9178430,544,547,9abc51a31722d17f5a998a88f8748f643101345efa5c4a5b0fe6ec99ed6f5d14,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0340,bibit:sonnet:bibit001547:sonnet_0340,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9178431,9178957,522,526,e69132d82e7ff0ddbf83414cda4639ff927b4d99321426658ae86ff4658e6b38,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0341,bibit:sonnet:bibit001547:sonnet_0341,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9178958,9179498,532,540,3fb141da04a6f3422e2d3f6601b78eb8dcadbade84c4d3e5d230c3a13f2a1b5a,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0342,bibit:sonnet:bibit001547:sonnet_0342,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9179499,9180061,558,562,e7fa9160a8775f1e210a015d41a4812d87db7046f6e5082de2d92df92995f149,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0343,bibit:sonnet:bibit001547:sonnet_0343,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9180062,9180572,505,510,307a818796d0b6b97f447a06fbedabd2fafb7d19c46f0dd2d1bb02869708bec8,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0344,bibit:sonnet:bibit001547:sonnet_0344,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9180573,9181119,539,546,304380245d9e19c1c71fc66c22c1b206354b5af8d19c74960884b0ac842bb8e5,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0345,bibit:sonnet:bibit001547:sonnet_0345,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9181120,9181657,536,537,e5b4db4fb68c3ac0bdd9b4b857bfea3022d58ad2ffd950a54cb787b26bfc31e5,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0346,bibit:sonnet:bibit001547:sonnet_0346,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9181658,9182205,541,547,dff66c7deff60bc0fd1b04ef659e88db2ed4024d2e8122e65dd279a5b34370e6,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0347,bibit:sonnet:bibit001547:sonnet_0347,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9182206,9182719,508,513,cc2df866d0733eff71cdb1d9f2cb3f1b52ea679aeacdfa0b07a80c0bfb5ce177,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0348,bibit:sonnet:bibit001547:sonnet_0348,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9182720,9183257,534,537,d643da80101d0e884bb9cad0c93acf307fa45c8dab213f6a338ecc92f8720639,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0349,bibit:sonnet:bibit001547:sonnet_0349,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9183258,9183790,527,532,cd31a858c3fbdbffdf9854ae791f4adc59b9303a80cbee905f844b9c5a0fa7b5,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0350,bibit:sonnet:bibit001547:sonnet_0350,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9183791,9184333,537,542,82c26e6b23c68db3454557a289aa25c32549f524e37f3dc6f6751c21ad52956a,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0351,bibit:sonnet:bibit001547:sonnet_0351,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9184334,9184848,509,514,cda5d795512deb9d86b27d532b30ce9c3b5b46e8b08c68bf501c7d5361cf1c5d,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0352,bibit:sonnet:bibit001547:sonnet_0352,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9184849,9185394,536,545,aa8381803f416e6a01100b60f3a966f3476b3ffbd62a6452f94ed25c7bc9e9d9,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0353,bibit:sonnet:bibit001547:sonnet_0353,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9185395,9185940,538,545,84fe7b29e1f4b9042ff6be60ff3af595d9630ddca479521da743bdea503d447f,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0354,bibit:sonnet:bibit001547:sonnet_0354,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9185941,9186488,540,547,189f52fead9b0a88513304eaae8ef03c870f6152d937b590b37a7cb31caf6c0f,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0355,bibit:sonnet:bibit001547:sonnet_0355,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9186489,9187048,555,559,e93cf099374c8d1de6689dee87846313122d0523248d08f4487dad39d3847931,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0356,bibit:sonnet:bibit001547:sonnet_0356,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9187049,9187565,511,516,fdac934ebae98449298d9d3947a5db940946734dbae6b60d3039e660143063ad,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0357,bibit:sonnet:bibit001547:sonnet_0357,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9187566,9188089,520,523,89d695eedb38f270e51d6cdc04e5d85547932cfd60ee727052315b2f0a11521c,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0358,bibit:sonnet:bibit001547:sonnet_0358,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9188090,9188622,526,532,d2d89c9c11c7cf5d68de54e4129af2d0c20c2ca1df231ee05cf2ccaac79767a2,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0359,bibit:sonnet:bibit001547:sonnet_0359,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9188623,9189143,517,520,c22abd824d5be8635c783bd550cac5ef98588e74225627af74b9b0fbce364645,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0360,bibit:sonnet:bibit001547:sonnet_0360,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9189144,9189667,515,523,4eb034abf0c67bc5fe23cf6df59d8e3779dbb555d018c9172f9e1104ff5ba877,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0361,bibit:sonnet:bibit001547:sonnet_0361,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9189668,9190209,533,541,726c2f8d5f6a3086e79b0dc60da22753d7915a7ced031c01d468922215b626f2,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0362,bibit:sonnet:bibit001547:sonnet_0362,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9190210,9190741,530,531,99c54a544af35968995bbe08bbc66a552bbb102d517d7e6ad3d74418e84e9d62,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0363,bibit:sonnet:bibit001547:sonnet_0363,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9190742,9191272,525,530,34e6190ad8057faa477e0b76a952dd526727598886a47552c9343de5c830d565,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0364,bibit:sonnet:bibit001547:sonnet_0364,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9191273,9191830,556,557,c43074ede930b93206807387f93f1cede4c34e719bbe0890fe10ee5105545c7b,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0365,bibit:sonnet:bibit001547:sonnet_0365,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9191831,9192351,518,520,0e808d31fe28d7cda52b00bc2a8cf86c89607f23aeec52ee876b3fac10368e50,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0366,bibit:sonnet:bibit001547:sonnet_0366,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9192352,9192902,547,550,f953f95688493386e24d94d5841117bf566adc045c1009d7f9c0e2bddd1911f2,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0367,bibit:sonnet:bibit001547:sonnet_0367,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9192903,9193437,533,534,ab58e9240acf9edf89d7c2aae8be15b6489feb84b3213cf8009b8b16b18ee84b,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0368,bibit:sonnet:bibit001547:sonnet_0368,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9193438,9193990,551,552,f931fe1600e8b13238eefa4085a0e62f0091099bbd40bdb06e058d398ef35456,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0369,bibit:sonnet:bibit001547:sonnet_0369,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9193991,9194516,523,525,08e4b8aca736ae8897f16ddb83cf64327636f9fe686e5860f7f2d6e938c082f1,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
storage:bibit:sonnet:bibit001547:sonnet_0370,bibit:sonnet:bibit001547:sonnet_0370,standard_sonnet,standard_sonnets,v8_derived_4+4+3+3,data/processed/sonnets_expanded_v8/derived_sonnets/part-0001.txt,9194517,9195034,514,517,29b38a8b50d3982af7ae4b501b84063d3279f4b7c051bc68f0c0a083ab7907ff,7719f07f5a0786231dc8624a2c20941410ea85451a5e62cd419fc55c84d6a8cf,committed_v1_reference_or_v8_delta
