record_id,wordpress_page_id,title,author,landing_page_url,reference_edition,period_bucket,input_role,final_broader_role,probe_decision,final_decision,resolution_reason,extraction_policy,canonical_reference_ids,removed_reference_ids,license_label,license_url,source_cache_path,source_sha256,source_character_count,retained_broader_character_count,excluded_source_character_count,sonnet_candidate_count,eligible_sonnet_count,protected_sonnet_count,activation_status,artifact_status,shard_path,byte_start,byte_end,cleaned_character_count,cleaned_byte_count,cleaned_sha256
ll:2345024,2345024,I ragazzi grandi,Carlo Collodi (alias Carlo Lorenzini),https://liberliber.it/autori/autori-c/carlo-collodi-alias-carlo-lorenzini/i-ragazzi-grandi/,"I ragazzi grandi / Carlo Collodi ; a cura di Daniela Marcheschi ; con una nota di Carlo A. Madrignani. - Palermo : Sellerio, 1989. - 130 p. ; 17 cm. - (La memoria ; 202).) - [BNI] 91-10591.",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2345024.txt,c2ff91c4d6198d9aff69cf271211c6fea92d7770eeb0b279a144f2639d0c98bc,135595,135595,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,4075956,4212838,135595,136882,c2ff91c4d6198d9aff69cf271211c6fea92d7770eeb0b279a144f2639d0c98bc
ll:2345025,2345025,Storie allegre,Carlo Collodi (alias Carlo Lorenzini),https://liberliber.it/autori/autori-c/carlo-collodi-alias-carlo-lorenzini/storie-allegre/,"Fiabe e racconti : i racconti delle fate, Le avventure di Pinocchio, Storie allegre / Carlo Collodi. - Roma : Grandi tascabili economici Newton, 1992. - 428 p. ; 22 cm.. - (Grandi tascabili economici ; 173)",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2345025.txt,8e25c14abd4079dd7772aae2dc17eaedbd2bea36983ba6e82d0354b8e793da3c,215421,215421,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,4212839,4434944,215421,222105,8e25c14abd4079dd7772aae2dc17eaedbd2bea36983ba6e82d0354b8e793da3c
ll:2345481,2345481,Gli elogi del porco,Giuseppe Ferrari [1720 - 1773],https://liberliber.it/autori/autori-f/giuseppe-ferrari-1720-1773/gli-elogi-del-porco/,"Gli elogi del porco capitoli berneschi di Tigrinto Bistonio p. a., e accademico ducale de' Dissonanti di Modena - In Modena : per gli eredi di Bartolomeo Soliani stampatori ducali, 1761 - XLVIII p. ; 4o [( Nome reale dell'autore: Giuseppe Ferrari (si ricava dal testo) , Prefazione di Carlo Antonio Giardini , Dedicatoria dell'A. a Giambattista Arnaldi, Contiene anche: Lettera dell'A. all'abate Frugoni, con risposta di quest'ultimo, Front. in rosso e nero, Vignetta sul fronte, Segn.: A-C8, Iniziali xil )]",origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2345481.txt,9a3c58451b0be25da382e4cb679ba256af132307569c24f1b26a20468ba1d817,36495,36495,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,482835,520143,36495,37308,9a3c58451b0be25da382e4cb679ba256af132307569c24f1b26a20468ba1d817
ll:2345554,2345554,Il mistero del poeta,Antonio Fogazzaro,https://liberliber.it/autori/autori-f/antonio-fogazzaro/il-mistero-del-poeta/,"Il mistero del poeta : romanzo / Antonio Fogazzaro. - Milano : G. Galli, 1888. - 379 p. ; 19 cm.. - (Raccolta dei migliori romanzi italiani moderni)",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2345554.txt,ecb1d65ba1895bf12fca71a7d323e0b75967cd029efe86f35ad789d6e90cfddb,361279,361279,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,4434945,4799043,361279,364098,ecb1d65ba1895bf12fca71a7d323e0b75967cd029efe86f35ad789d6e90cfddb
ll:2346042,2346042,Dal Molino di Cerbaia a Cala Martina,Guelfo Guelfi,https://liberliber.it/autori/autori-g/guelfo-guelfi/dal-molino-di-cerbaia-a-cala-martina/,"Dal Molino di Cerbaia a Cala Martina : notizie inedite sulla vita di Giuseppe Garibaldi. - Seconda edizione. - Firenze : Tip. Di Salvatore Landi, 1889. - 8. p. 155, con ritratto. - L. 1.. - CUBI 289210. - [BNI] 1889 7130.",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,exclude_cross_corpus_duplicate_candidate,exclude_canonical_cross_corpus_duplicate,existing_corpus_has_canonical_complete_text,exclude_complete_source,gutenberg_pass_1b:pg31000;gutenberg_resolved:31000,gutenberg_pass_1b:pg31000;gutenberg_resolved:31000,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2346042.txt,a2b25b5f6efe1f7bd71e9e90b68bfffc11a3a84d015b8ffa02ce8158ac3a0475,146556,0,146556,0,0,0,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
ll:2346352,2346352,L'arte di prender marito,Paolo Mantegazza,https://liberliber.it/autori/autori-m/paolo-mantegazza/larte-di-prender-marito-per-far-seguito-a-larte-di-prender-moglie/,"L'arte di prender marito : per far seguito a ""L'arte di prender moglie"" / Paolo Mantegazza. - Milano : Fratelli Treves, 1894. - 255 p. ; 16 cm..",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2346352.txt,c0cd82810197c8166599975fee78d9b45f8633bd8f1973728b1a81e5b1186efe,203931,203931,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,4799044,5004719,203931,205675,c0cd82810197c8166599975fee78d9b45f8633bd8f1973728b1a81e5b1186efe
ll:2346651,2346651,L'indomani,Neera (alias Anna Radius Zuccari),https://liberliber.it/autori/autori-n/neera-alias-anna-radius-zuccari/lindomani/,"L'indomani / Neera. - Milano : Libr. Edit. Galli di Chiesa e Guindani, 1889 (Tip. Lombardi). - VIII, 215 p. ; 20 cm.. - CUBI 408171. - [BNI] 1889 4705.",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2346651.txt,11cecc4b30fd3575ecbb8503681b022ae4a46f544ab89b0ad6cb3fefb40bc753,181899,181899,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,5004720,5187851,181899,183131,11cecc4b30fd3575ecbb8503681b022ae4a46f544ab89b0ad6cb3fefb40bc753
ll:2346657,2346657,Teresa,Neera (alias Anna Radius Zuccari),https://liberliber.it/autori/autori-n/neera-alias-anna-radius-zuccari/teresa/,"Teresa / Neera ; nota introduttiva di Luigi Baldacci. - Torino : Einaudi, [1976]. - XIV, 208 p. ; 20 cm.. - (Centopagine ; 42). - [BNI] 781881.",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2346657.txt,f1e2abb0d5b70bf55bcd2789c5830327cec3e2e22fa1c8f1f25b2dc54f424b87,333478,333478,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,5187852,5527690,333478,339838,f1e2abb0d5b70bf55bcd2789c5830327cec3e2e22fa1c8f1f25b2dc54f424b87
ll:2346835,2346835,Le novelle della nonna,Emma Perodi,https://liberliber.it/autori/autori-p/emma-perodi/le-novelle-della-nonna/,"""Le novelle della nonna"" di Emma Perodi Newton Compton Editori s.r.l., Roma, 1992. Grandi Tascabili Economici n. 175",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2346835.txt,c9231e6304c3c5e082e8d7907273cd073c9d35cd70051f291361d8a420188a47,1202139,1202139,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,5527691,6758272,1202139,1230581,c9231e6304c3c5e082e8d7907273cd073c9d35cd70051f291361d8a420188a47
ll:2346840,2346840,Canzoniere,Francesco Petrarca,https://liberliber.it/autori/autori-p/francesco-petrarca/canzoniere-rerum-vulgarium-fragmenta/,"Canzoniere / Francesco Petrarca ; testo critico e introduzione di Gianfranco Contini ; annotazioni di Daniele Ponchiroli. - Torino : Einaudi, 1991. - XXXVIII, 471 p. ; 18 cm. - Nuova universale Einaudi ; 41.",origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,quarantine_protected_v6_segment_before_activation,exclude_composite_source_covered_by_existing_corpora,combined_canonical_sources_cover_primary_work,exclude_complete_composite_source,bibit:bibit000760,bibit:bibit000760;v6:complete_petrarch_sonnet_sequence,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2346840.txt,d66dec7e6df159351c78f044d9fe1563aa66d83d5e4cdfb59afcbefbe9815857,292620,0,292620,0,0,0,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
ll:2346867,2346867,L'assassinio nel vicolo della luna,Jarro (alias Giulio Piccini),https://liberliber.it/autori/autori-j/jarro-alias-giulio-piccini/lassassinio-nel-vicolo-della-luna/,"L'assassinio nel vicolo della luna: romanzo / di Jarro (Giulio Piccini) - Milano: Treves, 1891 - XII, 237 p. ; 18 cm",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2346867.txt,2d148e7ce3d17f62718b8121908622170ba47dc66ea9d2bc386ccbb0cb47df03,353938,353938,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,6758273,7120064,353938,361791,2d148e7ce3d17f62718b8121908622170ba47dc66ea9d2bc386ccbb0cb47df03
ll:2346990,2346990,Il Milione,Marco Polo,https://liberliber.it/autori/autori-p/marco-polo/il-milione/,"""Il Milione"" di Marco Polo; prefazione di Giorgio Manganelli; a cura di Antonio Lanza; tavole di Fabrizio Clerici;L'Unita - Editori riuniti; Roma, 1981 Edizione fuori commercio riservata agli abbonati per l'anno 1982",origins_through_1800,historical_general,historical_general,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2346990.txt,81ba4efbb1df5f3295fe0e3c7cd700739567b3d0f072ca33157a94d3ea0a410b,318349,318349,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/historical_general/part-0001.txt,0,323404,318349,323404,81ba4efbb1df5f3295fe0e3c7cd700739567b3d0f072ca33157a94d3ea0a410b
ll:2347103,2347103,La scuola di Linda,Regina di Luanto (alias Anna Guendalina Lipparini sposata Roti),https://liberliber.it/autori/autori-r/regina-di-luanto-alias-anna-guendalina-lipparini-sposata-roti/la-scuola-di-linda/,"La scuola di Linda : Romanzo / Regina di Luanto. Torino : L. Roux e C. Edit., 1894 - 16. p. 376",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2347103.txt,fe88562429bfec515e7256fa2167b1bd072ec2a8cba1787ef8a826dc2c467033,501516,501516,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,7120065,7632319,501516,512254,fe88562429bfec515e7256fa2167b1bd072ec2a8cba1787ef8a826dc2c467033
ll:2347298,2347298,Le novelle marinaresche di mastro Catrame,Emilio Salgari,https://liberliber.it/autori/autori-s/emilio-salgari/le-novelle-marinaresche-di-mastro-catrame/,"Le novelle marinaresche di mastro Catrame / Emilio Salgari. - Torino : Einaudi, [1973]. - 117 p. : ill. ; 24 cm. - (Libri per ragazzi ; 33).)",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2347298.txt,788e4aab1a6cb251ec926f3e1f3a3393e9135802ebeee46765ad8ef763c699b6,230337,230337,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,7632320,7864211,230337,231891,788e4aab1a6cb251ec926f3e1f3a3393e9135802ebeee46765ad8ef763c699b6
ll:2347301,2347301,I pirati della Malesia,Emilio Salgari,https://liberliber.it/autori/autori-s/emilio-salgari/i-pirati-della-malesia/,"I pirati della Malesia / Emilio Salgari ; a cura di Sergio Campailla. - Ed. integrale. - Roma : Newton, 1994. - 221 p. : ill. ; 22 cm. - (Biblioteca economica Newton. Sezione ragazzi ; 12)",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2347301.txt,b415a727722a5823d3204da5cdece20e38e3abb3a15a25e965866dcbf8a38932,366836,366836,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,7864212,8242544,366836,378332,b415a727722a5823d3204da5cdece20e38e3abb3a15a25e965866dcbf8a38932
ll:2347662,2347662,Gerusalemme conquistata,Torquato Tasso,https://liberliber.it/autori/autori-t/torquato-tasso/gerusalemme-conquistata/,"Gerusalemme conquistata / a cura di Luigi Bonfigli. - Bari : G. Laterza e Figli, 1934. - 8. 2 voll. (p. 331; 411).. - (Scrittori d'Italia ; 148-149).) - CUBI 581459. - [BNI] 1934 5770.",origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,exclude_cross_corpus_duplicate_candidate,exclude_canonical_cross_corpus_duplicate,existing_corpus_has_canonical_complete_text,exclude_complete_source,bibit:bibit000260,bibit:bibit000260,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2347662.txt,ffe04e8e07487ab151c99b2fbd65c1b0ff6d0b16230ef0f71fe3dfdbe0a2e5cb,863216,0,863216,0,0,0,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
ll:2347663,2347663,Gerusalemme liberata,Torquato Tasso,https://liberliber.it/autori/autori-t/torquato-tasso/gerusalemme-liberata/,"1: Gerusalemme liberata / Torquato Tasso ; con introduzione di Bortolo Tommaso Sozzi ; e a cura di Anna Maria Carini. - Milano : Feltrinelli, 1961. - XLIII, 531 p. ; 18 cm.. - (Universale economica ; 344/345) (Universale economica. Biblioteca di classici italiani ; 5).) - [BNI] 615924.",origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,exclude_cross_corpus_duplicate_candidate,exclude_canonical_cross_corpus_duplicate,existing_corpus_has_canonical_complete_text,exclude_complete_source,bibit:bibit001501,bibit:bibit001501,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2347663.txt,0ed8870743f881d4e6a1395981b630b694a1f5a272baa19c0e134735a8986d56,604995,0,604995,0,0,0,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
ll:2347857,2347857,Eros,Giovanni Verga,https://liberliber.it/autori/autori-v/giovanni-verga/eros/,"Eros / Giovanni Verga ; introduzione di Gilberto Finzi. Milano : A. Mondadori, 1986. XXXVII, 182 p. ; 19 cm. (Oscar classici ; 85)",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,exclude_cross_corpus_duplicate_candidate,exclude_canonical_cross_corpus_duplicate,existing_corpus_has_canonical_complete_text,exclude_complete_source,bibit:bibit000804,bibit:bibit000804,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2347857.txt,ee510a0249c94d3d1fd72c03942a31fe94881daeeb8189c2b7172d366e337cdd,322896,0,322896,0,0,0,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
ll:2347859,2347859,La Lupa,Giovanni Verga,https://liberliber.it/autori/autori-v/giovanni-verga/la-lupa/,"Teatro / Giovanni Verga ; introduzione note e apparati di Gianni Oliva. - Milano : Garzanti, 1987. - LXXXI, 571 p. : 1 ritr. ; 18 cm.. - (I grandi libri Garzanti ; 353).",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2347859.txt,30de064ab1b307e5aadd3cdbacd9d4236792a3a69a46a93e6e41b470b8bb637c,62246,62246,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,8242545,8306266,62246,63721,30de064ab1b307e5aadd3cdbacd9d4236792a3a69a46a93e6e41b470b8bb637c
ll:2347860,2347860,I Malavoglia,Giovanni Verga,https://liberliber.it/autori/autori-v/giovanni-verga/i-malavoglia/,"I Malavoglia / Giovanni Verga ; a cura di Salvatore Guglielmino. – Milano : Principato, 1985. – XLVIII, 326 p. ; 23 cm. – (Leggere narrativa)",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,exclude_cross_corpus_duplicate_candidate,exclude_canonical_cross_corpus_duplicate,existing_corpus_has_canonical_complete_text,exclude_complete_source,bibit:bibit001233,bibit:bibit001233,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2347860.txt,1aeeaf26d5d133319e67b866200450bddd7e510138af251a32bd9b613ba6a040,500984,0,500984,0,0,0,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
ll:2347861,2347861,Il marito di Elena,Giovanni Verga,https://liberliber.it/autori/autori-v/giovanni-verga/il-marito-di-elena/,"Romanzi / Giovanni Verga. - Trento : Reverdito, 1995. - XI, 563 p. ; 21 cm. - (I grandi classici).) - Contiene: Mastro don Gesualdo ; I Malavoglia ; Il marito di Elena.",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2347861.txt,df004a9619d7428628338a213585cd49fe36278de8fa71bb11ec331a269cb14f,283222,283222,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,8306267,8592541,283222,286274,df004a9619d7428628338a213585cd49fe36278de8fa71bb11ec331a269cb14f
ll:2347864,2347864,Una peccatrice,Giovanni Verga,https://liberliber.it/autori/autori-v/giovanni-verga/una-peccatrice/,"Una peccatrice / Giovanni Verga ; introduzione di Leone Piccioni. - Ed. integrale. - Roma : Tascabili economici Newton, 1995. - 98 p. ; 21 cm.. - (Centopaginemillelire ; 223)",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2347864.txt,98712112ba4bae90642f3d4da758ff0ce261a4fadf415ef6b63b906fd2309714,231764,231764,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,8592542,8827371,231764,234829,98712112ba4bae90642f3d4da758ff0ce261a4fadf415ef6b63b906fd2309714
ll:2347868,2347868,Tigre reale,Giovanni Verga,https://liberliber.it/autori/autori-v/giovanni-verga/tigre-reale/,"Romanzi giovanili / Giovanni Verga ; postfazione di Giuseppe Leonelli. - Milano : Frassinelli, \1996!. - 631 p. ; 20 cm. - (I classici classici ; 22).) - Contiene: Una peccatrice, Storia di una capinera, Eva, Tigre reale, Eros, La lupa.",nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2347868.txt,da580b23573d36a6d472962c21dd4ae35ed6b3b4aaae06514b24e9b7cdd9a885,187292,187292,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/nineteenth_century_bridge/part-0001.txt,8827372,9017253,187292,189881,da580b23573d36a6d472962c21dd4ae35ed6b3b4aaae06514b24e9b7cdd9a885
ll:2361848,2361848,Tempeste,Ada Negri,https://liberliber.it/autori/autori-n/ada-negri/tempeste/,"Tempeste / Ada Negri - Milano : Treves, 1896 - 319 p. ; 15 cm.",nineteenth_century,historical_non_sonnet_poetry,historical_non_sonnet_poetry,quality_pass_pending_extraction_audit,eligible_inactive_processed_build,quality_and_rights_gates_pass,preserve_probe_cleaned_primary_text,,,"Creative Commons ""Attribuzione - Non commerciale - Condividi allo stesso modo 4.0 Internazionale""",https://creativecommons.org/licenses/by-nc-sa/4.0/,data/local/liber_liber/fulltext_probe_v1/texts/ll_2361848.txt,49f83ac7e46270b429735920825639fdae0aca3a7989aa954a567c88807bc93b,80913,80913,0,0,0,0,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/processed/liber_liber_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,520144,602077,80913,81933,49f83ac7e46270b429735920825639fdae0aca3a7989aa954a567c88807bc93b
