work_root_id,root_title,source_archive,source_url,author_evidence,period_bucket,input_role,final_role,direct_scan_title,scan_rights_id,final_decision,resolution_reason,canonical_reference_ids,removed_reference_ids,rights_decision,activation_status,artifact_status,source_cache_path,source_sha256,source_character_count,retained_source_character_count,excluded_source_character_count,shard_path,byte_start,byte_end,cleaned_character_count,cleaned_byte_count,cleaned_sha256
itws:881736,Enrico,Italian Wikisource,https://it.wikisource.org/wiki/Enrico,Carlo Goldoni,origins_through_1800,historical_general,historical_general,"Goldoni - Opere complete, Venezia 1926, XXIII.djvu",itws-scan:877720,exclude_quality_language_or_editorial_hold,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_881736.txt,03f9aba504f584b8c18ec55f85b4421f43e98e03898312c6c8525552fe6f1a99,98916,0,98916,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:881828,Sempre del vulgo vil vegghia la cura,Italian Wikisource,https://it.wikisource.org/wiki/Sempre_del_vulgo_vil_vegghia_la_cura,Gabriello Chiabrera,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,Opere (Chiabrera).djvu,itws-scan:281096,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",,,rights_pass,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/local/wikisource/page_extraction_v1/root_texts/itws_881828.txt,8a21fdac7e7b0ab1b56ae71591b41b441fbc93a4d95672952a4db17e417c49c1,2983,556,2427,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,2100703,2101275,559,572,13bf05fb7e376a2c95d99837d5cb2e16a23f08381f627a815acef148fb72715c
itws:881829,"Strozzi, chi gode sul gioir presente",Italian Wikisource,"https://it.wikisource.org/wiki/Strozzi,_chi_gode_sul_gioir_presente",Gabriello Chiabrera,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,Opere (Chiabrera).djvu,itws-scan:281096,exclude_internal_exact_duplicate,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:881828,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_881829.txt,8a21fdac7e7b0ab1b56ae71591b41b441fbc93a4d95672952a4db17e417c49c1,2983,0,2983,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:881830,Già con la notte pareggiando il giorno,Italian Wikisource,https://it.wikisource.org/wiki/Gi%C3%A0_con_la_notte_pareggiando_il_giorno,Gabriello Chiabrera,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,Opere (Chiabrera).djvu,itws-scan:281096,exclude_internal_exact_duplicate,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:881828,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_881830.txt,8a21fdac7e7b0ab1b56ae71591b41b441fbc93a4d95672952a4db17e417c49c1,2983,0,2983,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:881831,"Zefiro corse, e presi i nembi a scherno",Italian Wikisource,"https://it.wikisource.org/wiki/Zefiro_corse,_e_presi_i_nembi_a_scherno",Gabriello Chiabrera,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,Opere (Chiabrera).djvu,itws-scan:281096,exclude_internal_exact_duplicate,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:881828,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_881831.txt,8a21fdac7e7b0ab1b56ae71591b41b441fbc93a4d95672952a4db17e417c49c1,2983,0,2983,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:881832,Col soave licor de' buon Falerni,Italian Wikisource,https://it.wikisource.org/wiki/Col_soave_licor_de'_buon_Falerni,Gabriello Chiabrera,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,Opere (Chiabrera).djvu,itws-scan:281096,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",,,rights_pass,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/local/wikisource/page_extraction_v1/root_texts/itws_881832.txt,76d5e1229088d661f9b57e186779a01d6b7ab389aaa60064564e0bba1a143169,3353,1273,2080,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,2101276,2102577,1275,1301,fd692309dbd70597f97324e9154a194eabc45cd5871f0173a811bcd6ed01e0f9
itws:881833,Quale splendor? qual de' begli occhi ardore?,Italian Wikisource,https://it.wikisource.org/wiki/Quale_splendor%3F_qual_de'_begli_occhi_ardore%3F,Gabriello Chiabrera,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,Opere (Chiabrera).djvu,itws-scan:281096,exclude_internal_exact_duplicate,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:881832,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_881833.txt,76d5e1229088d661f9b57e186779a01d6b7ab389aaa60064564e0bba1a143169,3353,0,3353,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:881834,Qual duo leoni in Mauritana arena,Italian Wikisource,https://it.wikisource.org/wiki/Qual_duo_leoni_in_Mauritana_arena,Gabriello Chiabrera,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,Opere (Chiabrera).djvu,itws-scan:281096,exclude_internal_exact_duplicate,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:881832,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_881834.txt,76d5e1229088d661f9b57e186779a01d6b7ab389aaa60064564e0bba1a143169,3353,0,3353,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:881835,Odo che pien d'insolito lamento,Italian Wikisource,https://it.wikisource.org/wiki/Odo_che_pien_d'insolito_lamento,Gabriello Chiabrera,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,Opere (Chiabrera).djvu,itws-scan:281096,exclude_internal_exact_duplicate,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:881832,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_881835.txt,76d5e1229088d661f9b57e186779a01d6b7ab389aaa60064564e0bba1a143169,3353,0,3353,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:881836,"Che dice Orfeo, che sull'eburnea lira",Italian Wikisource,"https://it.wikisource.org/wiki/Che_dice_Orfeo,_che_sull'eburnea_lira",Gabriello Chiabrera,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,Opere (Chiabrera).djvu,itws-scan:281096,exclude_internal_exact_duplicate,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:881832,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_881836.txt,76d5e1229088d661f9b57e186779a01d6b7ab389aaa60064564e0bba1a143169,3353,0,3353,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:881837,"Vincenzo, se giammai per me si vede",Italian Wikisource,"https://it.wikisource.org/wiki/Vincenzo,_se_giammai_per_me_si_vede",Gabriello Chiabrera,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,Opere (Chiabrera).djvu,itws-scan:281096,exclude_internal_exact_duplicate,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:881832,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_881837.txt,76d5e1229088d661f9b57e186779a01d6b7ab389aaa60064564e0bba1a143169,3353,0,3353,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:881838,"Pianta, ch'eccelsa in sulla piaggia alpina",Italian Wikisource,"https://it.wikisource.org/wiki/Pianta,_ch'eccelsa_in_sulla_piaggia_alpina",Gabriello Chiabrera,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,Opere (Chiabrera).djvu,itws-scan:281096,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",,,rights_pass,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/local/wikisource/page_extraction_v1/root_texts/itws_881838.txt,0b2da618ad3698473d0b85229b1b9cc7a8ebff9796e4a4a14c5ca02ec4196a6a,3323,156,3167,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,2102578,2102741,160,163,908fc1d9b9e31da07a943a7e7b97ad543d5c434a0079e0283929ea81fc4c72dd
itws:881839,"Queste mie labbra, e questa lingua appena",Italian Wikisource,"https://it.wikisource.org/wiki/Queste_mie_labbra,_e_questa_lingua_appena",Gabriello Chiabrera,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,Opere (Chiabrera).djvu,itws-scan:281096,exclude_internal_exact_duplicate,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:881838,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_881839.txt,0b2da618ad3698473d0b85229b1b9cc7a8ebff9796e4a4a14c5ca02ec4196a6a,3323,0,3323,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:881845,Quando nel cielo io rimirar solea,Italian Wikisource,https://it.wikisource.org/wiki/Quando_nel_cielo_io_rimirar_solea,Gabriello Chiabrera,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,Opere (Chiabrera).djvu,itws-scan:281096,exclude_internal_exact_duplicate,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:881838,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_881845.txt,0b2da618ad3698473d0b85229b1b9cc7a8ebff9796e4a4a14c5ca02ec4196a6a,3323,0,3323,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:881846,"Questo gentil, che con leggiadri canti",Italian Wikisource,"https://it.wikisource.org/wiki/Questo_gentil,_che_con_leggiadri_canti",Gabriello Chiabrera,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,Opere (Chiabrera).djvu,itws-scan:281096,exclude_internal_exact_duplicate,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:881838,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_881846.txt,0b2da618ad3698473d0b85229b1b9cc7a8ebff9796e4a4a14c5ca02ec4196a6a,3323,0,3323,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:881847,"Su questa riva, e quando il dì vien fuori",Italian Wikisource,"https://it.wikisource.org/wiki/Su_questa_riva,_e_quando_il_d%C3%AC_vien_fuori",Gabriello Chiabrera,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,Opere (Chiabrera).djvu,itws-scan:281096,exclude_internal_exact_duplicate,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:881838,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_881847.txt,0b2da618ad3698473d0b85229b1b9cc7a8ebff9796e4a4a14c5ca02ec4196a6a,3323,0,3323,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:881849,"Poich'al desir, che rimirarti ognora",Italian Wikisource,"https://it.wikisource.org/wiki/Poich'al_desir,_che_rimirarti_ognora",Gabriello Chiabrera,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,Opere (Chiabrera).djvu,itws-scan:281096,exclude_internal_exact_duplicate,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:881838,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_881849.txt,0b2da618ad3698473d0b85229b1b9cc7a8ebff9796e4a4a14c5ca02ec4196a6a,3323,0,3323,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:881850,"Qual peregrin, che fuor di sua contrada",Italian Wikisource,"https://it.wikisource.org/wiki/Qual_peregrin,_che_fuor_di_sua_contrada",Pier Giuseppe Giustiniani,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,Opere (Chiabrera).djvu,itws-scan:281096,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",,,rights_pass,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/local/wikisource/page_extraction_v1/root_texts/itws_881850.txt,234be8792534ea2e55c43625d01c924d5a49b336eda4d8c2af6cefbd4f3fa3d4,3490,287,3203,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,2102742,2103037,291,295,6f56d7b5c5db5b9afad99270d73d3de5ed7d04d3cdf044430fad5169998a7fae
itws:881854,"Questi, ch'al suon di lagrimosa lira",Italian Wikisource,"https://it.wikisource.org/wiki/Questi,_ch'al_suon_di_lagrimosa_lira",Angelo Grillo,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,Opere (Chiabrera).djvu,itws-scan:281096,exclude_internal_exact_duplicate,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:881850,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_881854.txt,234be8792534ea2e55c43625d01c924d5a49b336eda4d8c2af6cefbd4f3fa3d4,3490,0,3490,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:881862,La tua gran Musa or che non può? quand'ella,Italian Wikisource,https://it.wikisource.org/wiki/La_tua_gran_Musa_or_che_non_pu%C3%B2%3F_quand'ella,Isabella Andreini,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,Opere (Chiabrera).djvu,itws-scan:281096,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",,,rights_pass,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/local/wikisource/page_extraction_v1/root_texts/itws_881862.txt,56fdbefebdb6919b093330718822caf68f6f6ba9a9dae73880d12a965f992efb,3766,2703,1063,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,2103038,2105821,2706,2783,17d71710c000bbb5008524b214b76fdfce09f3abdf5ae4d54179d7fbb04bacab
itws:881895,Poichè mirar la maestà immortale,Italian Wikisource,https://it.wikisource.org/wiki/Poich%C3%A8_mirar_la_maest%C3%A0_immortale,Fulvio Testi,origins_through_1800,historical_general,historical_general,Opere (Testi).djvu,itws-scan:299903,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",,,rights_pass,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/local/wikisource/page_extraction_v1/root_texts/itws_881895.txt,92e67e9089f1e8701d2d54387661114cc3583875c03f169204d801946da2ada8,2884,2884,0,data/processed/italian_wikisource_resolved_v1/historical_general/part-0001.txt,6038536,6041513,2885,2977,f4125e88305f893933a520875472e57702bd55c5a763dd2e3a53cdf9e5ea792a
itws:881896,Non per legar con musiche catene,Italian Wikisource,https://it.wikisource.org/wiki/Non_per_legar_con_musiche_catene,Fulvio Testi,origins_through_1800,historical_general,historical_general,Opere (Testi).djvu,itws-scan:299903,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",,,rights_pass,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/local/wikisource/page_extraction_v1/root_texts/itws_881896.txt,869887da6a690114d86888a807e431753d800cd3ab0bbc3f0d9b18245e53cca2,3693,3693,0,data/processed/italian_wikisource_resolved_v1/historical_general/part-0001.txt,6041514,6045339,3694,3825,1f301b375770a1cec27f5bf2c65dffdd9e73f969b7d77e2fe4023b50fa6cee79
itws:882238,Giustino,Italian Wikisource,https://it.wikisource.org/wiki/Giustino,Carlo Goldoni,origins_through_1800,historical_general,historical_general,"Goldoni - Opere complete, Venezia 1927, XXIV.djvu",itws-scan:878558,exclude_unresolved_markup,Unknown markup may contain or corrupt primary text.,,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_882238.txt,d65a18fdd9aec7d20934614ff67447afb9584eca87774e4ff8e295c14aeb55dd,102039,0,102039,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:882555,"Ben ardo anch'io, ma d'un bel viso adorno",Italian Wikisource,"https://it.wikisource.org/wiki/Ben_ardo_anch'io,_ma_d'un_bel_viso_adorno",Girolamo Preti,origins_through_1800,historical_general,historical_general,Marino Poesie varie (1913).djvu,itws-scan:392611,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",,,rights_pass,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/local/wikisource/page_extraction_v1/root_texts/itws_882555.txt,3cddb109d3da5e390074f643b7459e431de4245ae56909101876b2dedfcb6f1e,563,563,0,data/processed/italian_wikisource_resolved_v1/historical_general/part-0001.txt,6045340,6045930,564,590,7ed5f3a2e3fc359f9bd1901dd0bdc4a5e122530a90b9226dd23c242fb09ef64b
itws:882874,La sposa persiana,Italian Wikisource,https://it.wikisource.org/wiki/La_sposa_persiana,Carlo Goldoni,origins_through_1800,historical_general,historical_general,"Goldoni - Opere complete, Venezia 1927, XXIV.djvu",itws-scan:878558,exclude_unresolved_markup,Unknown markup may contain or corrupt primary text.,,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_882874.txt,1ebcaa4bc3a21080488f26ebe22b914af3591a0b2d279a1f909b08cf4c0d5e75,157512,0,157512,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:882988,Costituzione della Repubblica Romana 1849,Italian Wikisource,https://it.wikisource.org/wiki/Costituzione_della_Repubblica_Romana_1849,Repubblica Romana (1849),nineteenth_century,nineteenth_century_bridge,nineteenth_century_bridge,Costituzione della Repubblica Romana 1849.pdf,itws-scan:882987,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",,,rights_pass,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/local/wikisource/page_extraction_v1/root_texts/itws_882988.txt,8ccb03a59e4c3c86dcce1a40610384e05a9d10f97447480e548be5ebb8dc8411,14420,14420,0,data/processed/italian_wikisource_resolved_v1/nineteenth_century_bridge/part-0001.txt,19292329,19307000,14421,14671,9dbd77840c495df573f762179d4f845113642c297cbe10bff71e4dcdbbd40902
itws:883145,Il Corbaccio (1940),Italian Wikisource,https://it.wikisource.org/wiki/Il_Corbaccio_(1940),Giovanni Boccaccio,origins_through_1800,historical_general,historical_general,"Boccaccio, Giovanni – L'Ameto, Lettere, il Corbaccio, 1940 – BEIC 1765776.djvu",itws-scan:624673,exclude_source_rights_unresolved,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",,,rights_hold_modern_edition_contributor,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_883145.txt,f82d33e679b442f8f6484af1b663634c05827ec84d7332030deecd1ca07efc8c,170003,0,170003,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:883154,"A voi parlo, o Giovanette",Italian Wikisource,"https://it.wikisource.org/wiki/A_voi_parlo,_o_Giovanette",Ercole Maria Zanotti,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,"Zappi, Maratti - Rime II.pdf",itws-scan:482516,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",,,rights_pass,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/local/wikisource/page_extraction_v1/root_texts/itws_883154.txt,75b2b800acbd1abac266a9608fe707d1db13f43283913ba366234d6cdf9a3c28,3379,3379,0,data/processed/italian_wikisource_resolved_v1/historical_non_sonnet_poetry/part-0001.txt,2105822,2109304,3380,3482,ca5ff052d7bc927b80897a82c7fc9afd0ca0171af38f2fde04056ae25915f849
itws:883319,La peruviana,Italian Wikisource,https://it.wikisource.org/wiki/La_peruviana,Carlo Goldoni,origins_through_1800,historical_general,historical_general,"Goldoni - Opere complete, Venezia 1927, XXIV.djvu",itws-scan:878558,exclude_unresolved_markup,Unknown markup may contain or corrupt primary text.,,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_883319.txt,7756153292f40f2c129813f70701c1e8c739dd885b670a78ab90888ab9c5165e,126352,0,126352,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:883348,"Non spargete sospir, diletti amici",Italian Wikisource,"https://it.wikisource.org/wiki/Non_spargete_sospir,_diletti_amici",Gabriello Chiabrera,origins_through_1800,historical_general,historical_general,Opere (Chiabrera).djvu,itws-scan:281096,exclude_internal_exact_duplicate,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:880098,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_883348.txt,081cb355e1d5512916602ef5fded3539f0e82995f50ec45f8c3918299074785f,3137,0,3137,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:883352,"Mio nome fu Riccardo, e gli occhi apersi",Italian Wikisource,"https://it.wikisource.org/wiki/Mio_nome_fu_Riccardo,_e_gli_occhi_apersi",Gabriello Chiabrera,origins_through_1800,historical_general,historical_general,Opere (Chiabrera).djvu,itws-scan:281096,exclude_internal_exact_duplicate,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:880098,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_883352.txt,081cb355e1d5512916602ef5fded3539f0e82995f50ec45f8c3918299074785f,3137,0,3137,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:883354,"La bella cetra, che scolpita splende",Italian Wikisource,"https://it.wikisource.org/wiki/La_bella_cetra,_che_scolpita_splende",Gabriello Chiabrera,origins_through_1800,historical_general,historical_general,Opere (Chiabrera).djvu,itws-scan:281096,exclude_internal_exact_duplicate,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:880098,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_883354.txt,081cb355e1d5512916602ef5fded3539f0e82995f50ec45f8c3918299074785f,3137,0,3137,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:883355,Perchè non fu nessuno unqua più degno,Italian Wikisource,https://it.wikisource.org/wiki/Perch%C3%A8_non_fu_nessuno_unqua_pi%C3%B9_degno,Gabriello Chiabrera,origins_through_1800,historical_general,historical_general,Opere (Chiabrera).djvu,itws-scan:281096,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",,,rights_pass,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/local/wikisource/page_extraction_v1/root_texts/itws_883355.txt,119272627ca360c22c37c90c148d30b86f7b544eec1ab87ca50004d6c42e9dbb,691,691,0,data/processed/italian_wikisource_resolved_v1/historical_general/part-0001.txt,6045931,6046639,692,708,f971df78b80a4ef741bbac7f06199b26a3cd6aafc67ab1b14e54133b588cd6da
itws:883356,Nell'alme scuole della saggia Alfea,Italian Wikisource,https://it.wikisource.org/wiki/Nell'alme_scuole_della_saggia_Alfea,Gabriello Chiabrera,origins_through_1800,historical_general,historical_general,Opere (Chiabrera).djvu,itws-scan:281096,eligible_inactive_processed_build,"Rights, quality, canonicalization, and protected-material gates passed.",,,rights_pass,inactive_pending_cross_archive_freeze,text_materialized_inactive,data/local/wikisource/page_extraction_v1/root_texts/itws_883356.txt,6696df78f64ac50b17cec806a86049c2df7bad7d7c521df38e2f6f9afcf8d0d7,3869,3869,0,data/processed/italian_wikisource_resolved_v1/historical_general/part-0001.txt,6046640,6050592,3870,3952,b196916ccd022e4e563458c7f80afc92fcb84d95259bf1a6b665759159e689e3
itws:883357,"De' Riarj fu prole, ed ebbe culla",Italian Wikisource,"https://it.wikisource.org/wiki/De'_Riarj_fu_prole,_ed_ebbe_culla",Gabriello Chiabrera,origins_through_1800,historical_general,historical_general,Opere (Chiabrera).djvu,itws-scan:281096,exclude_internal_exact_duplicate,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883356,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_883357.txt,6696df78f64ac50b17cec806a86049c2df7bad7d7c521df38e2f6f9afcf8d0d7,3869,0,3869,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:883361,Fu ver che Ambrosio Salinero a torto,Italian Wikisource,https://it.wikisource.org/wiki/Fu_ver_che_Ambrosio_Salinero_a_torto,Gabriello Chiabrera,origins_through_1800,historical_general,historical_general,Opere (Chiabrera).djvu,itws-scan:281096,exclude_internal_exact_duplicate,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883356,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_883361.txt,6696df78f64ac50b17cec806a86049c2df7bad7d7c521df38e2f6f9afcf8d0d7,3869,0,3869,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
itws:883364,"O tu, che muovi alla tua strada intento",Italian Wikisource,"https://it.wikisource.org/wiki/O_tu,_che_muovi_alla_tua_strada_intento",Gabriello Chiabrera,origins_through_1800,historical_general,historical_general,Opere (Chiabrera).djvu,itws-scan:281096,exclude_internal_exact_duplicate,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,itws:883356,,rights_pass,inactive_pending_cross_archive_freeze,not_materialized_excluded_or_sonnet_only,data/local/wikisource/page_extraction_v1/root_texts/itws_883364.txt,6696df78f64ac50b17cec806a86049c2df7bad7d7c521df38e2f6f9afcf8d0d7,3869,0,3869,,,,0,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
