left_unit_id,right_unit_id,pair_scope,left_containment,right_containment,matching_shingles,exact_normalized_text,preferred_unit_id,decision_effect
bibit:sonnet:bibit001002:sonnet_0006,bibit:sonnet:bibit001036:sonnet_0080,same_role,0.836735,0.836735,82,false,bibit:sonnet:bibit001002:sonnet_0006,exclude_lower_priority:bibit:sonnet:bibit001036:sonnet_0080
bibit:sonnet:bibit001002:sonnet_0008,bibit:sonnet:bibit001036:sonnet_0067,same_role,1.000000,1.000000,100,true,bibit:sonnet:bibit001002:sonnet_0008,exclude_lower_priority:bibit:sonnet:bibit001036:sonnet_0067
bibit:sonnet:bibit001002:sonnet_0009,bibit:sonnet:bibit001036:sonnet_0066,same_role,0.826087,0.826087,76,false,bibit:sonnet:bibit001002:sonnet_0009,exclude_lower_priority:bibit:sonnet:bibit001036:sonnet_0066
bibit:sonnet:bibit001002:sonnet_0010,bibit:sonnet:bibit001036:sonnet_0077,same_role,0.915789,0.915789,87,false,bibit:sonnet:bibit001002:sonnet_0010,exclude_lower_priority:bibit:sonnet:bibit001036:sonnet_0077
bibit:sonnet:bibit001002:sonnet_0012,bibit:sonnet:bibit001036:sonnet_0084,same_role,0.910112,0.910112,81,false,bibit:sonnet:bibit001002:sonnet_0012,exclude_lower_priority:bibit:sonnet:bibit001036:sonnet_0084
bibit:sonnet:bibit001002:sonnet_0013,bibit:sonnet:bibit001036:sonnet_0085,same_role,0.915789,0.915789,87,false,bibit:sonnet:bibit001002:sonnet_0013,exclude_lower_priority:bibit:sonnet:bibit001036:sonnet_0085
bibit:sonnet:bibit001002:sonnet_0014,bibit:sonnet:bibit001036:sonnet_0086,same_role,0.913043,0.913043,84,false,bibit:sonnet:bibit001002:sonnet_0014,exclude_lower_priority:bibit:sonnet:bibit001036:sonnet_0086
bibit:sonnet:bibit001002:sonnet_0015,bibit:sonnet:bibit001036:sonnet_0088,same_role,0.913043,0.913043,84,false,bibit:sonnet:bibit001002:sonnet_0015,exclude_lower_priority:bibit:sonnet:bibit001036:sonnet_0088
bibit:sonnet:bibit001002:sonnet_0017,bibit:sonnet:bibit001036:sonnet_0082,same_role,1.000000,1.000000,101,true,bibit:sonnet:bibit001002:sonnet_0017,exclude_lower_priority:bibit:sonnet:bibit001036:sonnet_0082
bibit:sonnet:bibit001002:sonnet_0018,bibit:sonnet:bibit001036:sonnet_0083,same_role,0.934783,0.924731,86,false,bibit:sonnet:bibit001002:sonnet_0018,exclude_lower_priority:bibit:sonnet:bibit001036:sonnet_0083
bibit:sonnet:bibit001002:sonnet_0019,bibit:sonnet:bibit001036:sonnet_0089,same_role,0.820225,0.820225,73,false,bibit:sonnet:bibit001002:sonnet_0019,exclude_lower_priority:bibit:sonnet:bibit001036:sonnet_0089
bibit:sonnet:bibit001002:sonnet_0020,bibit:sonnet:bibit001036:sonnet_0090,same_role,0.820225,0.820225,73,false,bibit:sonnet:bibit001002:sonnet_0020,exclude_lower_priority:bibit:sonnet:bibit001036:sonnet_0090
bibit:sonnet:bibit001002:sonnet_0021,bibit:sonnet:bibit001036:sonnet_0091,same_role,0.945055,0.945055,86,false,bibit:sonnet:bibit001002:sonnet_0021,exclude_lower_priority:bibit:sonnet:bibit001036:sonnet_0091
bibit:sonnet:bibit001002:sonnet_0022,bibit:sonnet:bibit001036:sonnet_0092,same_role,0.934066,0.934066,85,false,bibit:sonnet:bibit001002:sonnet_0022,exclude_lower_priority:bibit:sonnet:bibit001036:sonnet_0092
bibit:sonnet:bibit001002:sonnet_0023,bibit:sonnet:bibit001036:sonnet_0094,same_role,0.898876,0.898876,80,false,bibit:sonnet:bibit001002:sonnet_0023,exclude_lower_priority:bibit:sonnet:bibit001036:sonnet_0094
bibit:sonnet:bibit001002:sonnet_0024,bibit:sonnet:bibit001036:sonnet_0102,same_role,0.917526,0.917526,89,false,bibit:sonnet:bibit001002:sonnet_0024,exclude_lower_priority:bibit:sonnet:bibit001036:sonnet_0102
bibit:sonnet:bibit001002:sonnet_0027,bibit:sonnet:bibit001036:sonnet_0099,same_role,0.847826,0.847826,78,false,bibit:sonnet:bibit001002:sonnet_0027,exclude_lower_priority:bibit:sonnet:bibit001036:sonnet_0099
bibit:sonnet:bibit001002:sonnet_0028,bibit:sonnet:bibit001036:sonnet_0100,same_role,0.915789,0.915789,87,false,bibit:sonnet:bibit001002:sonnet_0028,exclude_lower_priority:bibit:sonnet:bibit001036:sonnet_0100
bibit:sonnet:bibit001002:sonnet_0029,bibit:sonnet:bibit001036:sonnet_0101,same_role,0.919192,0.919192,91,false,bibit:sonnet:bibit001002:sonnet_0029,exclude_lower_priority:bibit:sonnet:bibit001036:sonnet_0101
bibit:sonnet:bibit001002:sonnet_0032,bibit:sonnet:bibit001036:sonnet_0106,same_role,1.000000,1.000000,99,true,bibit:sonnet:bibit001002:sonnet_0032,exclude_lower_priority:bibit:sonnet:bibit001036:sonnet_0106
bibit:sonnet:bibit001002:sonnet_0034,bibit:sonnet:bibit001036:sonnet_0108,same_role,0.917526,0.917526,89,false,bibit:sonnet:bibit001002:sonnet_0034,exclude_lower_priority:bibit:sonnet:bibit001036:sonnet_0108
bibit:sonnet:bibit001002:sonnet_0035,bibit:sonnet:bibit001036:sonnet_0115,same_role,1.000000,1.000000,106,true,bibit:sonnet:bibit001002:sonnet_0035,exclude_lower_priority:bibit:sonnet:bibit001036:sonnet_0115
bibit:sonnet:bibit001002:sonnet_0036,bibit:sonnet:bibit001036:sonnet_0111,same_role,1.000000,1.000000,101,true,bibit:sonnet:bibit001002:sonnet_0036,exclude_lower_priority:bibit:sonnet:bibit001036:sonnet_0111
bibit:sonnet:bibit001002:sonnet_0037,bibit:sonnet:bibit001036:sonnet_0110,same_role,1.000000,1.000000,97,true,bibit:sonnet:bibit001002:sonnet_0037,exclude_lower_priority:bibit:sonnet:bibit001036:sonnet_0110
bibit:sonnet:bibit001002:sonnet_0038,bibit:sonnet:bibit001036:sonnet_0112,same_role,1.000000,1.000000,99,true,bibit:sonnet:bibit001002:sonnet_0038,exclude_lower_priority:bibit:sonnet:bibit001036:sonnet_0112
bibit:sonnet:bibit001002:sonnet_0039,bibit:sonnet:bibit001036:sonnet_0113,same_role,0.910112,0.910112,81,false,bibit:sonnet:bibit001002:sonnet_0039,exclude_lower_priority:bibit:sonnet:bibit001036:sonnet_0113
bibit:sonnet:bibit001002:sonnet_0040,bibit:sonnet:bibit001036:sonnet_0114,same_role,1.000000,1.000000,109,true,bibit:sonnet:bibit001002:sonnet_0040,exclude_lower_priority:bibit:sonnet:bibit001036:sonnet_0114
bibit:sonnet:bibit001002:sonnet_0041,bibit:sonnet:bibit001036:sonnet_0116,same_role,1.000000,1.000000,98,true,bibit:sonnet:bibit001002:sonnet_0041,exclude_lower_priority:bibit:sonnet:bibit001036:sonnet_0116
bibit:sonnet:bibit001146:sonnet_0102,bibit:sonnet:bibit001146:sonnet_1121,same_role,0.907216,0.907216,88,false,bibit:sonnet:bibit001146:sonnet_0102,exclude_lower_priority:bibit:sonnet:bibit001146:sonnet_1121
bibit:sonnet:bibit001146:sonnet_0103,bibit:sonnet:bibit001146:sonnet_1123,same_role,0.915789,0.915789,87,false,bibit:sonnet:bibit001146:sonnet_0103,exclude_lower_priority:bibit:sonnet:bibit001146:sonnet_1123
bibit:sonnet:bibit001146:sonnet_0120,bibit:sonnet:bibit001146:sonnet_1032,same_role,0.887850,0.887850,95,false,bibit:sonnet:bibit001146:sonnet_0120,exclude_lower_priority:bibit:sonnet:bibit001146:sonnet_1032
bibit:sonnet:bibit001146:sonnet_0322,bibit:sonnet:bibit001146:sonnet_1017,same_role,1.000000,1.000000,95,true,bibit:sonnet:bibit001146:sonnet_0322,exclude_lower_priority:bibit:sonnet:bibit001146:sonnet_1017
bibit:sonnet:bibit001146:sonnet_0323,bibit:sonnet:bibit001146:sonnet_1007,same_role,0.917526,0.927083,89,false,bibit:sonnet:bibit001146:sonnet_0323,exclude_lower_priority:bibit:sonnet:bibit001146:sonnet_1007
bibit:sonnet:bibit001146:sonnet_0326,bibit:sonnet:bibit001146:sonnet_0985,same_role,0.838710,0.838710,78,false,bibit:sonnet:bibit001146:sonnet_0326,exclude_lower_priority:bibit:sonnet:bibit001146:sonnet_0985
bibit:sonnet:bibit001146:sonnet_0330,bibit:sonnet:bibit001146:sonnet_1019,same_role,0.888889,0.888889,88,false,bibit:sonnet:bibit001146:sonnet_0330,exclude_lower_priority:bibit:sonnet:bibit001146:sonnet_1019
bibit:sonnet:bibit001146:sonnet_0462,bibit:sonnet:bibit001146:sonnet_1036,same_role,0.829787,0.829787,78,false,bibit:sonnet:bibit001146:sonnet_0462,exclude_lower_priority:bibit:sonnet:bibit001146:sonnet_1036
bibit:sonnet:bibit001146:sonnet_0463,bibit:sonnet:bibit001146:sonnet_1053,same_role,0.838384,0.846939,83,false,bibit:sonnet:bibit001146:sonnet_0463,exclude_lower_priority:bibit:sonnet:bibit001146:sonnet_1053
bibit:sonnet:bibit001146:sonnet_0484,bibit:sonnet:bibit001146:sonnet_1009,same_role,0.826087,0.826087,76,false,bibit:sonnet:bibit001146:sonnet_0484,exclude_lower_priority:bibit:sonnet:bibit001146:sonnet_1009
bibit:sonnet:bibit001146:sonnet_0506,bibit:sonnet:bibit001146:sonnet_1038,same_role,0.836735,0.836735,82,false,bibit:sonnet:bibit001146:sonnet_0506,exclude_lower_priority:bibit:sonnet:bibit001146:sonnet_1038
bibit:sonnet:bibit001146:sonnet_0569,bibit:sonnet:bibit001146:sonnet_1023,same_role,0.843137,0.843137,86,false,bibit:sonnet:bibit001146:sonnet_0569,exclude_lower_priority:bibit:sonnet:bibit001146:sonnet_1023
bibit:sonnet:bibit001146:sonnet_0581,bibit:sonnet:bibit001146:sonnet_1057,same_role,0.920000,0.920000,92,false,bibit:sonnet:bibit001146:sonnet_0581,exclude_lower_priority:bibit:sonnet:bibit001146:sonnet_1057
bibit:sonnet:bibit001146:sonnet_0661,bibit:sonnet:bibit001146:sonnet_0984,same_role,0.875000,0.884211,84,false,bibit:sonnet:bibit001146:sonnet_0661,exclude_lower_priority:bibit:sonnet:bibit001146:sonnet_0984
bibit:sonnet:bibit001146:sonnet_0667,bibit:sonnet:bibit001146:sonnet_1103,same_role,0.852632,0.852632,81,false,bibit:sonnet:bibit001146:sonnet_0667,exclude_lower_priority:bibit:sonnet:bibit001146:sonnet_1103
bibit:sonnet:bibit001182:structural_0054,bibit:sonnet:bibit001182:structural_0152,same_role,0.820000,0.828283,82,false,bibit:sonnet:bibit001182:structural_0054,exclude_lower_priority:bibit:sonnet:bibit001182:structural_0152
bibit:sonnet:bibit001182:structural_0079,bibit:sonnet:bibit001182:structural_0147,same_role,0.826923,0.826923,86,false,bibit:sonnet:bibit001182:structural_0079,exclude_lower_priority:bibit:sonnet:bibit001182:structural_0147
bibit:sonnet:bibit001629:sonnet_0012,bibit:sonnet:bibit001631:sonnet_0069,same_role,0.913978,0.913978,85,false,bibit:sonnet:bibit001629:sonnet_0012,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0069
bibit:sonnet:bibit001629:sonnet_0033,bibit:sonnet:bibit001631:sonnet_0147,same_role,0.923077,0.923077,96,false,bibit:sonnet:bibit001629:sonnet_0033,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0147
bibit:sonnet:bibit001629:sonnet_0047,bibit:sonnet:bibit001631:sonnet_0067,same_role,0.833333,0.833333,80,false,bibit:sonnet:bibit001629:sonnet_0047,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0067
bibit:sonnet:bibit001629:sonnet_0059,bibit:sonnet:bibit001631:sonnet_0057,same_role,0.812500,0.829787,78,false,bibit:sonnet:bibit001629:sonnet_0059,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0057
bibit:sonnet:bibit001629:sonnet_0078,bibit:sonnet:bibit001631:sonnet_0148,same_role,0.898990,0.890000,89,false,bibit:sonnet:bibit001629:sonnet_0078,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0148
bibit:sonnet:bibit001629:sonnet_0091,bibit:sonnet:bibit001631:sonnet_0005,same_role,0.914286,0.914286,96,false,bibit:sonnet:bibit001629:sonnet_0091,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0005
bibit:sonnet:bibit001629:sonnet_0141,bibit:sonnet:bibit001631:sonnet_0048,same_role,0.927928,0.927928,103,false,bibit:sonnet:bibit001629:sonnet_0141,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0048
bibit:sonnet:bibit001629:sonnet_0143,bibit:sonnet:bibit001631:sonnet_0136,same_role,1.000000,1.000000,101,true,bibit:sonnet:bibit001629:sonnet_0143,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0136
bibit:sonnet:bibit001629:sonnet_0176,bibit:sonnet:bibit001631:sonnet_0157,same_role,1.000000,1.000000,100,true,bibit:sonnet:bibit001629:sonnet_0176,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0157
bibit:sonnet:bibit001629:sonnet_0177,bibit:sonnet:bibit001631:sonnet_0132,same_role,1.000000,1.000000,111,true,bibit:sonnet:bibit001629:sonnet_0177,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0132
bibit:sonnet:bibit001629:sonnet_0178,bibit:sonnet:bibit001631:sonnet_0133,same_role,1.000000,1.000000,94,true,bibit:sonnet:bibit001629:sonnet_0178,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0133
bibit:sonnet:bibit001629:sonnet_0183,bibit:sonnet:bibit001631:sonnet_0013,same_role,0.851064,0.860215,80,false,bibit:sonnet:bibit001629:sonnet_0183,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0013
bibit:sonnet:bibit001629:sonnet_0192,bibit:sonnet:bibit001631:sonnet_0152,same_role,0.915888,0.924528,98,false,bibit:sonnet:bibit001629:sonnet_0192,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0152
bibit:sonnet:bibit001629:sonnet_0194,bibit:sonnet:bibit001631:sonnet_0131,same_role,0.846154,0.846154,88,false,bibit:sonnet:bibit001629:sonnet_0194,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0131
bibit:sonnet:bibit001629:sonnet_0196,bibit:sonnet:bibit001631:sonnet_0158,same_role,1.000000,1.000000,108,true,bibit:sonnet:bibit001629:sonnet_0196,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0158
bibit:sonnet:bibit001629:sonnet_0197,bibit:sonnet:bibit001631:sonnet_0159,same_role,1.000000,1.000000,104,true,bibit:sonnet:bibit001629:sonnet_0197,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0159
bibit:sonnet:bibit001629:sonnet_0198,bibit:sonnet:bibit001631:sonnet_0160,same_role,0.948980,0.948980,93,false,bibit:sonnet:bibit001629:sonnet_0198,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0160
bibit:sonnet:bibit001629:sonnet_0199,bibit:sonnet:bibit001631:sonnet_0161,same_role,0.920000,0.920000,92,false,bibit:sonnet:bibit001629:sonnet_0199,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0161
bibit:sonnet:bibit001629:sonnet_0200,bibit:sonnet:bibit001631:sonnet_0162,same_role,0.918367,0.918367,90,false,bibit:sonnet:bibit001629:sonnet_0200,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0162
bibit:sonnet:bibit001629:sonnet_0201,bibit:sonnet:bibit001631:sonnet_0163,same_role,1.000000,1.000000,100,true,bibit:sonnet:bibit001629:sonnet_0201,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0163
bibit:sonnet:bibit001629:sonnet_0202,bibit:sonnet:bibit001631:sonnet_0164,same_role,1.000000,1.000000,98,true,bibit:sonnet:bibit001629:sonnet_0202,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0164
bibit:sonnet:bibit001629:sonnet_0203,bibit:sonnet:bibit001631:sonnet_0165,same_role,0.925926,0.925926,100,false,bibit:sonnet:bibit001629:sonnet_0203,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0165
bibit:sonnet:bibit001629:sonnet_0204,bibit:sonnet:bibit001631:sonnet_0169,same_role,1.000000,1.000000,101,true,bibit:sonnet:bibit001629:sonnet_0204,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0169
bibit:sonnet:bibit001629:sonnet_0205,bibit:sonnet:bibit001631:sonnet_0170,same_role,0.904762,0.904762,95,false,bibit:sonnet:bibit001629:sonnet_0205,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0170
bibit:sonnet:bibit001629:sonnet_0206,bibit:sonnet:bibit001631:sonnet_0171,same_role,0.922330,0.922330,95,false,bibit:sonnet:bibit001629:sonnet_0206,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0171
bibit:sonnet:bibit001629:sonnet_0207,bibit:sonnet:bibit001631:sonnet_0172,same_role,0.847619,0.839623,89,false,bibit:sonnet:bibit001629:sonnet_0207,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0172
bibit:sonnet:bibit001629:sonnet_0208,bibit:sonnet:bibit001631:sonnet_0166,same_role,0.851852,0.851852,92,false,bibit:sonnet:bibit001629:sonnet_0208,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0166
bibit:sonnet:bibit001629:sonnet_0209,bibit:sonnet:bibit001631:sonnet_0167,same_role,1.000000,1.000000,102,true,bibit:sonnet:bibit001629:sonnet_0209,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0167
bibit:sonnet:bibit001629:sonnet_0210,bibit:sonnet:bibit001631:sonnet_0168,same_role,0.841584,0.841584,85,false,bibit:sonnet:bibit001629:sonnet_0210,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0168
bibit:sonnet:bibit001629:sonnet_0212,bibit:sonnet:bibit001631:sonnet_0153,same_role,0.847619,0.847619,89,false,bibit:sonnet:bibit001629:sonnet_0212,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0153
bibit:sonnet:bibit001629:sonnet_0213,bibit:sonnet:bibit001631:sonnet_0155,same_role,1.000000,1.000000,106,true,bibit:sonnet:bibit001629:sonnet_0213,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0155
bibit:sonnet:bibit001629:sonnet_0244,bibit:sonnet:bibit001631:sonnet_0008,same_role,0.919192,0.919192,91,false,bibit:sonnet:bibit001629:sonnet_0244,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0008
bibit:sonnet:bibit001629:sonnet_0245,bibit:sonnet:bibit001631:sonnet_0009,same_role,0.841584,0.841584,85,false,bibit:sonnet:bibit001629:sonnet_0245,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0009
bibit:sonnet:bibit001629:sonnet_0246,bibit:sonnet:bibit001631:sonnet_0010,same_role,0.841584,0.833333,85,false,bibit:sonnet:bibit001629:sonnet_0246,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0010
bibit:sonnet:bibit001629:sonnet_0249,bibit:sonnet:bibit001631:sonnet_0060,same_role,1.000000,1.000000,93,true,bibit:sonnet:bibit001629:sonnet_0249,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0060
bibit:sonnet:bibit001629:sonnet_0251,bibit:sonnet:bibit001631:sonnet_0045,same_role,1.000000,1.000000,97,true,bibit:sonnet:bibit001629:sonnet_0251,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0045
bibit:sonnet:bibit001629:sonnet_0253,bibit:sonnet:bibit001631:sonnet_0061,same_role,0.877551,0.877551,86,false,bibit:sonnet:bibit001629:sonnet_0253,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0061
bibit:sonnet:bibit001629:sonnet_0277,bibit:sonnet:bibit001631:sonnet_0140,same_role,0.810526,0.810526,77,false,bibit:sonnet:bibit001629:sonnet_0277,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0140
bibit:sonnet:bibit001629:sonnet_0307,bibit:sonnet:bibit001631:sonnet_0015,same_role,0.898990,0.908163,89,false,bibit:sonnet:bibit001629:sonnet_0307,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0015
bibit:sonnet:bibit001629:sonnet_0312,bibit:sonnet:bibit001631:sonnet_0055,same_role,0.829787,0.829787,78,false,bibit:sonnet:bibit001629:sonnet_0312,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0055
bibit:sonnet:bibit001629:sonnet_0313,bibit:sonnet:bibit001631:sonnet_0064,same_role,0.914286,0.923077,96,false,bibit:sonnet:bibit001629:sonnet_0313,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0064
bibit:sonnet:bibit001629:sonnet_0315,bibit:sonnet:bibit001631:sonnet_0041,same_role,0.871287,0.880000,88,false,bibit:sonnet:bibit001629:sonnet_0315,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0041
bibit:sonnet:bibit001629:sonnet_0317,bibit:sonnet:bibit001631:sonnet_0058,same_role,0.844660,0.844660,87,false,bibit:sonnet:bibit001629:sonnet_0317,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0058
bibit:sonnet:bibit001629:sonnet_0328,bibit:sonnet:bibit001631:sonnet_0138,same_role,0.891089,0.891089,90,false,bibit:sonnet:bibit001629:sonnet_0328,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0138
bibit:sonnet:bibit001629:sonnet_0333,bibit:sonnet:bibit001631:sonnet_0050,same_role,0.977778,0.977778,88,false,bibit:sonnet:bibit001629:sonnet_0333,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0050
bibit:sonnet:bibit001629:sonnet_0334,bibit:sonnet:bibit001631:sonnet_0072,same_role,1.000000,1.000000,97,true,bibit:sonnet:bibit001629:sonnet_0334,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0072
bibit:sonnet:bibit001629:sonnet_0335,bibit:sonnet:bibit001631:sonnet_0073,same_role,0.920000,0.920000,92,false,bibit:sonnet:bibit001629:sonnet_0335,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0073
bibit:sonnet:bibit001629:sonnet_0346,bibit:sonnet:bibit001631:sonnet_0071,same_role,0.920792,0.920792,93,false,bibit:sonnet:bibit001629:sonnet_0346,exclude_lower_priority:bibit:sonnet:bibit001631:sonnet_0071
v6:sonnet:folgore_019,v6:sonnet:folgore_038,same_role,0.794872,0.805195,62,false,v6:sonnet:folgore_019,exclude_right
bibit:record:bibit000118,bibit:sonnet:bibit001304:structural_0005,sonnet_cross_role,0.000920,0.923810,97,false,bibit:sonnet:bibit001304:structural_0005,segment_quarantine_7b
bibit:record:bibit000278,bibit:sonnet:bibit001629:structural_0011,sonnet_cross_role,0.011510,0.912088,83,false,bibit:sonnet:bibit001629:structural_0011,segment_quarantine_7b
bibit:record:bibit000682,bibit:sonnet:bibit000099:structural_0006,sonnet_cross_role,0.010947,0.833333,80,false,bibit:sonnet:bibit000099:structural_0006,segment_quarantine_7b
bibit:record:bibit000709,bibit:sonnet:bibit001585:structural_0002,sonnet_cross_role,0.000584,1.000000,88,false,bibit:sonnet:bibit001585:structural_0002,segment_quarantine_7b
bibit:record:bibit000709,bibit:sonnet:bibit001585:structural_0003,sonnet_cross_role,0.000577,1.000000,87,false,bibit:sonnet:bibit001585:structural_0003,segment_quarantine_7b
bibit:record:bibit000709,bibit:sonnet:bibit001585:structural_0004,sonnet_cross_role,0.000571,1.000000,86,false,bibit:sonnet:bibit001585:structural_0004,segment_quarantine_7b
bibit:record:bibit000709,bibit:sonnet:bibit001585:structural_0006,sonnet_cross_role,0.000584,0.967033,88,false,bibit:sonnet:bibit001585:structural_0006,segment_quarantine_7b
bibit:record:bibit000709,bibit:sonnet:bibit001585:structural_0007,sonnet_cross_role,0.000471,0.898734,71,false,bibit:sonnet:bibit001585:structural_0007,segment_quarantine_7b
bibit:record:bibit000709,bibit:sonnet:bibit001585:structural_0010,sonnet_cross_role,0.000577,1.000000,87,false,bibit:sonnet:bibit001585:structural_0010,segment_quarantine_7b
bibit:record:bibit000709,wikisource:sonnet:itws:260006:sonnet0001,sonnet_cross_role,0.000345,0.825397,52,false,wikisource:sonnet:itws:260006:sonnet0001,segment_quarantine_7b
bibit:record:bibit000935,bibit:sonnet:bibit000099:sonnet_0386,sonnet_cross_role,0.001280,0.809524,85,false,bibit:sonnet:bibit000099:sonnet_0386,segment_quarantine_7b
bibit:record:bibit000935,bibit:sonnet:bibit000099:sonnet_0483,sonnet_cross_role,0.001280,0.833333,85,false,bibit:sonnet:bibit000099:sonnet_0483,segment_quarantine_7b
bibit:record:bibit001063,wikisource:sonnet:itws:987480:sonnet0001,sonnet_cross_role,0.001878,0.925000,74,false,wikisource:sonnet:itws:987480:sonnet0001,segment_quarantine_7b
bibit:record:bibit001063,wikisource:sonnet:itws:988061:sonnet0001,sonnet_cross_role,0.001573,0.885714,62,false,wikisource:sonnet:itws:988061:sonnet0001,segment_quarantine_7b
bibit:record:bibit001217,bibit:sonnet:bibit000099:structural_0006,sonnet_cross_role,0.022105,1.000000,96,false,bibit:sonnet:bibit000099:structural_0006,segment_quarantine_7b
bibit:record:bibit001217,bibit:sonnet:bibit000099:structural_0007,sonnet_cross_role,0.022565,1.000000,98,false,bibit:sonnet:bibit000099:structural_0007,segment_quarantine_7b
bibit:record:bibit001217,bibit:sonnet:bibit000099:structural_0008,sonnet_cross_role,0.022565,1.000000,98,false,bibit:sonnet:bibit000099:structural_0008,segment_quarantine_7b
bibit:record:bibit001495,bibit:sonnet:bibit001495:sonnet_0001,sonnet_cross_role,0.002907,0.866667,91,false,bibit:sonnet:bibit001495:sonnet_0001,segment_quarantine_7b
bibit:record:bibit001585,wikisource:sonnet:itws:260006:sonnet0001,sonnet_cross_role,0.019954,0.825397,52,false,wikisource:sonnet:itws:260006:sonnet0001,segment_quarantine_7b
gutenberg:record:pg38698,bibit:sonnet:bibit001111:sonnet_0033,sonnet_cross_role,0.001455,0.843137,86,false,bibit:sonnet:bibit001111:sonnet_0033,segment_quarantine_7b
gutenberg:record:pg38698,gutenberg:sonnet:pg27825:char33248-33795,sonnet_cross_role,0.001252,0.850575,74,false,gutenberg:sonnet:pg27825:char33248-33795,segment_quarantine_7b
gutenberg:record:pg46717,bibit:sonnet:bibit001063:sonnet_0005,sonnet_cross_role,0.001065,0.836957,77,false,bibit:sonnet:bibit001063:sonnet_0005,segment_quarantine_7b
gutenberg:record:pg47276,v6:sonnet:colonna_sonetti_spirituali_sonetto_cxcvi,sonnet_cross_role,0.000467,0.920792,93,false,v6:sonnet:colonna_sonetti_spirituali_sonetto_cxcvi,segment_quarantine_7b
gutenberg:record:pg47276,v6:sonnet:colonna_sonetti_spirituali_sonetto_lxxvi,sonnet_cross_role,0.000436,0.887755,87,false,v6:sonnet:colonna_sonetti_spirituali_sonetto_lxxvi,segment_quarantine_7b
gutenberg:record:pg47276,wikisource:sonnet:itws:826865:sonnet0001,sonnet_cross_role,0.000492,1.000000,98,false,wikisource:sonnet:itws:826865:sonnet0001,segment_quarantine_7b
ilc_ota:record:ota_0304:rime-0304,bibit:sonnet:bibit000129:sonnet_0033,sonnet_cross_role,0.006380,1.000000,111,false,bibit:sonnet:bibit000129:sonnet_0033,segment_quarantine_7b
ilc_ota:record:ota_0304:rime-0304,bibit:sonnet:bibit000129:sonnet_0034,sonnet_cross_role,0.006150,1.000000,107,false,bibit:sonnet:bibit000129:sonnet_0034,segment_quarantine_7b
ilc_ota:record:ota_0304:rime-0304,bibit:sonnet:bibit000129:sonnet_0035,sonnet_cross_role,0.005977,1.000000,104,false,bibit:sonnet:bibit000129:sonnet_0035,segment_quarantine_7b
