work_root_id,root_title,metadata_decision,proposed_role,linking_page_count,linking_page_ids,scan_title,scan_url,scan_page_id,scan_revision_id,scan_touched_utc,scan_wikitext_bytes,scan_is_redirect,scan_exists_in_dump,scan_shared_root_count,scan_shared_candidate_count,scan_shared_conditioned_count,scan_shared_nonitalian_count,scan_shared_nonstandard_hold_count,scan_shared_existing_reference_count,scan_title_language_signals,activation_status
itws:742653,A Vittorio Alfieri,nineteenth_century_bridge_metadata_candidate,standard_sonnets,1,742653,"Prati, Giovanni – Poesie varie, Vol. II, 1916 – BEIC 1901920.djvu","https://it.wikisource.org/wiki/Indice:Prati,_Giovanni_%E2%80%93_Poesie_varie,_Vol._II,_1916_%E2%80%93_BEIC_1901920.djvu",595890,3458149,2026-07-30T18:56:02Z,15223,False,True,188,169,0,0,0,0,,metadata_only_not_activated
itws:890713,"A voi men vegno al fine, a voi men vegno",historical_core_metadata_candidate,historical_general,1,890713,Opere (Chiabrera).djvu,https://it.wikisource.org/wiki/Indice:Opere_(Chiabrera).djvu,281096,3593337,2026-08-03T21:27:54Z,3340,False,True,574,531,0,0,0,0,,metadata_only_not_activated
itws:883154,"A voi parlo, o Giovanette",historical_core_metadata_candidate,historical_non_sonnet_poetry,1,883154,"Zappi, Maratti - Rime II.pdf","https://it.wikisource.org/wiki/Indice:Zappi,_Maratti_-_Rime_II.pdf",482516,3593321,2026-08-02T21:07:48Z,927,False,True,170,144,0,0,0,0,,metadata_only_not_activated
itws:746599,"A voi, che ve ne andaste per paura",historical_core_metadata_candidate,historical_non_sonnet_poetry,1,746599,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu","https://it.wikisource.org/wiki/Indice:AA._VV._%E2%80%93_Sonetti_burleschi_e_realistici_dei_primi_due_secoli,_Vol._I,_1920_%E2%80%93_BEIC_1928288.djvu",600609,3867578,2026-07-30T19:02:00Z,5834,False,True,442,381,0,0,0,33,,metadata_only_not_activated
itws:746623,"A voi, Chierma, so dire una novella",historical_core_metadata_candidate,historical_non_sonnet_poetry,1,746623,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu","https://it.wikisource.org/wiki/Indice:AA._VV._%E2%80%93_Sonetti_burleschi_e_realistici_dei_primi_due_secoli,_Vol._I,_1920_%E2%80%93_BEIC_1928288.djvu",600609,3867578,2026-07-30T19:02:00Z,5834,False,True,442,381,0,0,0,33,,metadata_only_not_activated
itws:805338,"A voi, gentile Amore",historical_core_metadata_candidate,historical_general,1,805338,"Poemetti allegorico-didattici del secolo XIII, 1941 – BEIC 1894103.djvu","https://it.wikisource.org/wiki/Indice:Poemetti_allegorico-didattici_del_secolo_XIII,_1941_%E2%80%93_BEIC_1894103.djvu",624705,3864798,2026-07-30T21:12:32Z,2224,False,True,18,14,0,0,0,0,,metadata_only_not_activated
itws:746600,"A voi, messere Iacopo comare",historical_core_metadata_candidate,historical_non_sonnet_poetry,1,746600,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu","https://it.wikisource.org/wiki/Indice:AA._VV._%E2%80%93_Sonetti_burleschi_e_realistici_dei_primi_due_secoli,_Vol._I,_1920_%E2%80%93_BEIC_1928288.djvu",600609,3867578,2026-07-30T19:02:00Z,5834,False,True,442,381,0,0,0,33,,metadata_only_not_activated
itws:307587,A vvoi de sotto,nineteenth_century_bridge_metadata_candidate,standard_sonnets,1,307587,Sonetti romaneschi VI.djvu,https://it.wikisource.org/wiki/Indice:Sonetti_romaneschi_VI.djvu,305746,3488083,2026-07-30T22:34:02Z,27618,False,True,310,165,0,0,0,0,romanesco,metadata_only_not_activated
itws:827037,A Zacinto (Lucas),nineteenth_century_bridge_metadata_candidate,standard_sonnets,1,827037,The Oxford book of Italian verse.djvu,https://it.wikisource.org/wiki/Indice:The_Oxford_book_of_Italian_verse.djvu,241928,3574387,2026-07-30T05:55:01Z,43698,False,True,347,317,0,0,0,5,,metadata_only_not_activated
itws:307394,Abbada a chi ppijji!,nineteenth_century_bridge_metadata_candidate,standard_sonnets,1,307394,Sonetti romaneschi VI.djvu,https://it.wikisource.org/wiki/Indice:Sonetti_romaneschi_VI.djvu,305746,3488083,2026-07-30T22:34:02Z,27618,False,True,310,165,0,0,0,0,romanesco,metadata_only_not_activated
itws:742797,Abbandono,nineteenth_century_bridge_metadata_candidate,standard_sonnets,1,742797,"Prati, Giovanni – Poesie varie, Vol. II, 1916 – BEIC 1901920.djvu","https://it.wikisource.org/wiki/Indice:Prati,_Giovanni_%E2%80%93_Poesie_varie,_Vol._II,_1916_%E2%80%93_BEIC_1901920.djvu",595890,3458149,2026-07-30T18:56:02Z,15223,False,True,188,169,0,0,0,0,,metadata_only_not_activated
itws:804404,Abissinia,nineteenth_century_bridge_metadata_candidate,nineteenth_century_bridge,18,804404 | 804405 | 804406 | 804407 | 804409 | 804419 | 804494 | 804513 | 804577 | 804612 | 804756 | 804791 | 804839 | 804944 | 805029 | 805242 | 805263 | 805281,"Abissinia, giornale di un viaggio di Pippo Vigoni, Milano, Hoepli, 1881.djvu","https://it.wikisource.org/wiki/Indice:Abissinia,_giornale_di_un_viaggio_di_Pippo_Vigoni,_Milano,_Hoepli,_1881.djvu",804328,3419397,2026-07-30T21:11:17Z,2325,False,True,1,1,0,0,0,0,,metadata_only_not_activated
itws:2929,Abiura di Galileo Galilei,historical_core_metadata_candidate,historical_general,1,2929,Le opere di Galileo Galilei XIX.djvu,https://it.wikisource.org/wiki/Indice:Le_opere_di_Galileo_Galilei_XIX.djvu,328337,3000482,2026-07-30T22:05:26Z,4334,False,True,5,2,0,0,0,0,,metadata_only_not_activated
itws:587988,Abrakadabra,nineteenth_century_bridge_metadata_candidate,nineteenth_century_bridge,44,587988 | 588010 | 588018 | 588178 | 588179 | 588180 | 588294 | 588295 | 588296 | 588297 | 588308 | 588309 | 588310 | 588311 | 594926 | 594927 | 595100 | 595101 | 595102 | 595104 | 595105 | 595106 | 595424 | 595426 | 600745 | 600746 | 600747 | 600748 | 600749 | 600750 | 600751 | 600752 | 600753 | 600782 | 600783 | 600784 | 600785 | 600786 | 600787 | 600788 | 600789 | 600790 | 600791 | 600792,"Ghislanzoni - Abrakadabra, Milano, Brigola, 1884.djvu","https://it.wikisource.org/wiki/Indice:Ghislanzoni_-_Abrakadabra,_Milano,_Brigola,_1884.djvu",587879,2133492,2026-07-30T11:32:19Z,4887,False,True,1,1,0,0,0,0,,metadata_only_not_activated
itws:687961,"Abèle (Alfieri, 1947)",historical_core_metadata_candidate,historical_general,8,687961 | 688119 | 688122 | 688124 | 688127 | 688129 | 688132 | 688135,"Alfieri, Vittorio – Tragedie postume, 1947 – BEIC 1726528.djvu","https://it.wikisource.org/wiki/Indice:Alfieri,_Vittorio_%E2%80%93_Tragedie_postume,_1947_%E2%80%93_BEIC_1726528.djvu",625719,2659603,2026-07-30T16:59:58Z,4216,False,True,6,3,0,0,0,0,,metadata_only_not_activated
itws:394825,Accennar gran mistero in foglio breve,historical_core_metadata_candidate,historical_general,1,394825,Marino Poesie varie (1913).djvu,https://it.wikisource.org/wiki/Indice:Marino_Poesie_varie_(1913).djvu,392611,3231199,2026-07-30T05:08:40Z,31429,False,True,319,238,0,0,0,0,,metadata_only_not_activated
itws:478886,"Accorr'uomo, accorr'uomo! i' son rubato!",historical_core_metadata_candidate,historical_non_sonnet_poetry,1,478886,Le Rime di Cino da Pistoia.djvu,https://it.wikisource.org/wiki/Indice:Le_Rime_di_Cino_da_Pistoia.djvu,267268,2823012,2026-07-30T07:42:05Z,5732,False,True,317,142,0,0,0,112,,metadata_only_not_activated
itws:745951,"Accorri accorri accorri, uom, a la strada",historical_core_metadata_candidate,historical_non_sonnet_poetry,1,745951,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu","https://it.wikisource.org/wiki/Indice:AA._VV._%E2%80%93_Sonetti_burleschi_e_realistici_dei_primi_due_secoli,_Vol._I,_1920_%E2%80%93_BEIC_1928288.djvu",600609,3867578,2026-07-30T19:02:00Z,5834,False,True,442,381,0,0,0,33,,metadata_only_not_activated
itws:306169,Accusì va er monno,nineteenth_century_bridge_metadata_candidate,standard_sonnets,1,306169,Sonetti romaneschi I.djvu,https://it.wikisource.org/wiki/Indice:Sonetti_romaneschi_I.djvu,305669,3380143,2026-07-30T22:34:06Z,21869,False,True,209,91,1,0,0,1,romanesco,metadata_only_not_activated
itws:742761,Acqua,nineteenth_century_bridge_metadata_candidate,standard_sonnets,1,742761,"Prati, Giovanni – Poesie varie, Vol. II, 1916 – BEIC 1901920.djvu","https://it.wikisource.org/wiki/Indice:Prati,_Giovanni_%E2%80%93_Poesie_varie,_Vol._II,_1916_%E2%80%93_BEIC_1901920.djvu",595890,3458149,2026-07-30T18:56:02Z,15223,False,True,188,169,0,0,0,0,,metadata_only_not_activated
itws:93547,Acqua limpida sorge e si diffonde,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,93547,AA. VV. - Lirici marinisti.djvu,https://it.wikisource.org/wiki/Indice:AA._VV._-_Lirici_marinisti.djvu,515484,2837511,2026-07-30T08:48:30Z,8794,False,True,583,173,0,0,0,0,,metadata_only_not_activated
itws:827058,Ad Angelo Mai (Lucas),nineteenth_century_bridge_metadata_candidate,nineteenth_century_bridge,1,827058,The Oxford book of Italian verse.djvu,https://it.wikisource.org/wiki/Indice:The_Oxford_book_of_Italian_verse.djvu,241928,3574387,2026-07-30T05:55:01Z,43698,False,True,347,317,0,0,0,5,,metadata_only_not_activated
itws:219251,"Ad un amico abile suonatore di pianoforte, nel novembre 1848",nineteenth_century_bridge_metadata_candidate,nineteenth_century_bridge,1,219251,Versi di Giacomo Zanella.djvu,https://it.wikisource.org/wiki/Indice:Versi_di_Giacomo_Zanella.djvu,206931,2982259,2026-07-31T09:58:15Z,9369,False,True,94,38,0,0,0,0,,metadata_only_not_activated
itws:367321,Ad un Canonico,nineteenth_century_bridge_metadata_candidate,nineteenth_century_bridge,1,367321,Scherzi poetici di vari celebri autori italiani e veneziani.djvu,https://it.wikisource.org/wiki/Indice:Scherzi_poetici_di_vari_celebri_autori_italiani_e_veneziani.djvu,173284,3164924,2026-07-29T20:25:45Z,9684,False,True,71,19,0,0,0,0,,metadata_only_not_activated
itws:121867,Ad un frate cattivo suonatore d'organo,nineteenth_century_bridge_metadata_candidate,nineteenth_century_bridge,1,121867,"Opere complete di Giambatista Casti, Parigi, Baudry, 1838.pdf","https://it.wikisource.org/wiki/Indice:Opere_complete_di_Giambatista_Casti,_Parigi,_Baudry,_1838.pdf",893809,3221046,2026-07-30T07:23:07Z,151,False,True,3,3,0,0,0,0,,metadata_only_not_activated
itws:742883,Ad un Mevio,nineteenth_century_bridge_metadata_candidate,standard_sonnets,1,742883,"Prati, Giovanni – Poesie varie, Vol. I, 1916 – BEIC 1901289.djvu","https://it.wikisource.org/wiki/Indice:Prati,_Giovanni_%E2%80%93_Poesie_varie,_Vol._I,_1916_%E2%80%93_BEIC_1901289.djvu",594672,3540453,2026-07-30T18:56:01Z,7510,False,True,66,51,0,0,0,0,,metadata_only_not_activated
itws:253241,Ad un ruscello,nineteenth_century_bridge_metadata_candidate,nineteenth_century_bridge,1,253241,Versi di Giacomo Zanella.djvu,https://it.wikisource.org/wiki/Indice:Versi_di_Giacomo_Zanella.djvu,206931,2982259,2026-07-31T09:58:15Z,9369,False,True,94,38,0,0,0,0,,metadata_only_not_activated
itws:253244,Ad un'antica immagine della Madonna,nineteenth_century_bridge_metadata_candidate,nineteenth_century_bridge,1,253244,Versi di Giacomo Zanella.djvu,https://it.wikisource.org/wiki/Indice:Versi_di_Giacomo_Zanella.djvu,206931,2982259,2026-07-31T09:58:15Z,9369,False,True,94,38,0,0,0,0,,metadata_only_not_activated
itws:854055,Ad uno letterato novellino: monimento,nineteenth_century_bridge_metadata_candidate,standard_sonnets,1,854055,Sonetti romaneschi VI.djvu,https://it.wikisource.org/wiki/Indice:Sonetti_romaneschi_VI.djvu,305746,3488083,2026-07-30T22:34:02Z,27618,False,True,310,165,0,0,0,0,romanesco,metadata_only_not_activated
itws:600802,Addio (Neera),nineteenth_century_bridge_metadata_candidate,nineteenth_century_bridge,4,600802 | 600822 | 600823 | 621089,"Neera - Addio, Firenze, Paggi, 1897.djvu","https://it.wikisource.org/wiki/Indice:Neera_-_Addio,_Firenze,_Paggi,_1897.djvu",600799,2231398,2026-07-30T12:58:05Z,511,False,True,2,1,0,0,0,0,,metadata_only_not_activated
itws:11710,Adelchi (1881),nineteenth_century_bridge_metadata_candidate,nineteenth_century_bridge,10,11710 | 11720 | 11721 | 11722 | 11723 | 11724 | 11763 | 11764 | 11765 | 11766,Opere varie (Manzoni).djvu,https://it.wikisource.org/wiki/Indice:Opere_varie_(Manzoni).djvu,166543,3631889,2026-07-30T21:12:32Z,6378,False,True,32,13,0,1,0,0,,metadata_only_not_activated
itws:915444,Adelchi (1922),nineteenth_century_bridge_metadata_candidate,nineteenth_century_bridge,11,915420 | 915444 | 915445 | 915446 | 981783 | 981784 | 982070 | 982192 | 982364 | 982366 | 982540,"Tragedie, inni sacri e odi.djvu","https://it.wikisource.org/wiki/Indice:Tragedie,_inni_sacri_e_odi.djvu",276488,3551119,2026-07-31T03:04:06Z,8214,False,True,21,12,0,0,0,0,,metadata_only_not_activated
itws:10713,Adone,historical_core_metadata_candidate,historical_non_sonnet_poetry,49,10713 | 10715 | 10716 | 10717 | 10718 | 10719 | 10720 | 10721 | 10722 | 10723 | 10724 | 10725 | 10726 | 10727 | 10728 | 10729 | 10730 | 10731 | 10732 | 10733 | 690786 | 691923 | 694405 | 697062 | 697064 | 697065 | 697066 | 697067 | 697068 | 697069 | 697070 | 697071 | 697072 | 697073 | 697074 | 697075 | 697076 | 697077 | 697079 | 697080 | 697081 | 697082 | 697083 | 697084 | 697085 | 697086 | 697087 | 697088 | 820231,"Marino, Giambattista – Adone, Vol. II, 1977 – BEIC 1871053.djvu","https://it.wikisource.org/wiki/Indice:Marino,_Giambattista_%E2%80%93_Adone,_Vol._II,_1977_%E2%80%93_BEIC_1871053.djvu",626410,2614053,2026-08-04T10:08:04Z,4172,False,True,1,1,0,0,0,0,,metadata_only_not_activated
itws:896104,Adramiteno,historical_core_metadata_candidate,historical_general,10,896104 | 896105 | 896106 | 896110 | 896120 | 896137 | 896258 | 897356 | 897357 | 897436,"Gavuzzi - L'Adramiteno e le Favole di Esofago, Torino, Fontana, 1828.pdf","https://it.wikisource.org/wiki/Indice:Gavuzzi_-_L'Adramiteno_e_le_Favole_di_Esofago,_Torino,_Fontana,_1828.pdf",888039,3235155,2026-07-31T00:34:57Z,3525,False,True,4,2,0,0,0,0,,metadata_only_not_activated
itws:586152,Adriano in Siria,historical_core_metadata_candidate,historical_general,7,586152 | 754311 | 754312 | 754313 | 754314 | 754315 | 754316,"Metastasio, Pietro – Opere, Vol. II, 1913 – BEIC 1884499.pdf","https://it.wikisource.org/wiki/Indice:Metastasio,_Pietro_%E2%80%93_Opere,_Vol._II,_1913_%E2%80%93_BEIC_1884499.pdf",584782,3041869,2026-07-30T11:30:25Z,3237,False,True,5,5,0,0,0,0,,metadata_only_not_activated
itws:845441,Adulterare il venerando argento,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,845441,AA. VV. - Lirici marinisti.djvu,https://it.wikisource.org/wiki/Indice:AA._VV._-_Lirici_marinisti.djvu,515484,2837511,2026-07-30T08:48:30Z,8794,False,True,583,173,0,0,0,0,,metadata_only_not_activated
itws:826800,Adunque m'hai tu pure in sul fiorire (Lucas),historical_core_metadata_candidate,historical_non_sonnet_poetry,1,826800,The Oxford book of Italian verse.djvu,https://it.wikisource.org/wiki/Indice:The_Oxford_book_of_Italian_verse.djvu,241928,3574387,2026-07-30T05:55:01Z,43698,False,True,347,317,0,0,0,5,,metadata_only_not_activated
itws:207491,"Aes rude, signatum e grave rinvenuto alla Bruna",nineteenth_century_bridge_metadata_candidate,nineteenth_century_bridge,21,207491 | 207492 | 207493 | 207495 | 207497 | 207498 | 295973 | 295974 | 295975 | 295976 | 295977 | 295978 | 295979 | 295980 | 295981 | 295982 | 295983 | 295984 | 295985 | 295986 | 295987,Rivista italiana di numismatica 1891.djvu,https://it.wikisource.org/wiki/Indice:Rivista_italiana_di_numismatica_1891.djvu,202673,2839023,2026-07-30T01:38:44Z,1131,False,True,30,3,0,1,0,0,,metadata_only_not_activated
itws:974747,Affanni miei lasciatemi,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,974747,"Zappi, Maratti - Rime II.pdf","https://it.wikisource.org/wiki/Indice:Zappi,_Maratti_-_Rime_II.pdf",482516,3593321,2026-08-02T21:07:48Z,927,False,True,170,144,0,0,0,0,,metadata_only_not_activated
itws:88778,Africa orrenda,nineteenth_century_bridge_metadata_candidate,nineteenth_century_bridge,4,88778 | 88779 | 88780 | 88781,Africa orrenda.djvu,https://it.wikisource.org/wiki/Indice:Africa_orrenda.djvu,102883,2841418,2026-07-29T17:34:22Z,1202,False,True,1,1,0,0,0,0,,metadata_only_not_activated
itws:119758,Agamennone (Alfieri),historical_core_metadata_candidate,historical_general,32,119758 | 131528 | 131530 | 131532 | 131534 | 131536 | 131538 | 131540 | 131542 | 131544 | 131546 | 131548 | 131550 | 131552 | 131554 | 131556 | 131558 | 131560 | 131562 | 131564 | 131566 | 131568 | 131570 | 131572 | 131574 | 131576 | 131578 | 131580 | 131582 | 131584 | 131586 | 131588,"Alfieri - Tragedie, Siena 1783, II.djvu","https://it.wikisource.org/wiki/Indice:Alfieri_-_Tragedie,_Siena_1783,_II.djvu",686092,2786641,2026-07-30T00:38:00Z,2346,False,True,3,2,0,0,0,0,,metadata_only_not_activated
itws:687059,"Agamennone (Alfieri, 1946)",historical_core_metadata_candidate,historical_general,7,687059 | 687066 | 687068 | 687071 | 687073 | 687076 | 687080,"Alfieri, Vittorio – Tragedie, Vol. I, 1946 – BEIC 1727075.djvu","https://it.wikisource.org/wiki/Indice:Alfieri,_Vittorio_%E2%80%93_Tragedie,_Vol._I,_1946_%E2%80%93_BEIC_1727075.djvu",625136,3305022,2026-07-30T16:53:42Z,5438,False,True,8,5,0,0,0,0,,metadata_only_not_activated
itws:816588,Agamennone (Rosini),historical_core_metadata_candidate,historical_non_sonnet_poetry,1,816588,"Poemetti italiani, vol. XII.djvu","https://it.wikisource.org/wiki/Indice:Poemetti_italiani,_vol._XII.djvu",803682,3864419,2026-07-30T21:10:11Z,3086,False,True,25,18,0,0,0,0,,metadata_only_not_activated
itws:1016972,Aggiunta a' viaggi di Europa,historical_core_metadata_candidate,historical_general,27,1016972 | 1017092 | 1017106 | 1017109 | 1017136 | 1017141 | 1017507 | 1017575 | 1017695 | 1017702 | 1017970 | 1018325 | 1018709 | 1019274 | 1019325 | 1020281 | 1020286 | 1023163 | 1023164 | 1023185 | 1023471 | 1023635 | 1023664 | 1023724 | 1024782 | 1024783 | 1024953,"Gemelli Careri - Aggiunta a' viaggi di Europa, Napoli, Mosca,1711.djvu","https://it.wikisource.org/wiki/Indice:Gemelli_Careri_-_Aggiunta_a'_viaggi_di_Europa,_Napoli,_Mosca,1711.djvu",1016886,3669462,2026-08-02T17:57:06Z,4573,False,True,1,1,0,0,0,0,,metadata_only_not_activated
itws:687683,"Agide (Alfieri, 1946)",historical_core_metadata_candidate,historical_general,8,687683 | 687777 | 687780 | 687786 | 687787 | 687788 | 687789 | 687790,"Alfieri, Vittorio – Tragedie, Vol. III, 1947 – BEIC 1728689.djvu","https://it.wikisource.org/wiki/Indice:Alfieri,_Vittorio_%E2%80%93_Tragedie,_Vol._III,_1947_%E2%80%93_BEIC_1728689.djvu",625138,3310480,2026-07-30T16:58:09Z,5616,False,True,8,4,0,0,0,0,,metadata_only_not_activated
itws:746831,Agli altri mali de la nostra terra,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,746831,"AA. VV. – Sonetti burleschi e realistici dei primi due secoli, Vol. I, 1920 – BEIC 1928288.djvu","https://it.wikisource.org/wiki/Indice:AA._VV._%E2%80%93_Sonetti_burleschi_e_realistici_dei_primi_due_secoli,_Vol._I,_1920_%E2%80%93_BEIC_1928288.djvu",600609,3867578,2026-07-30T19:02:00Z,5834,False,True,442,381,0,0,0,33,,metadata_only_not_activated
itws:43930,Ah rio velen delle create cose,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,43930,"Zappi, Maratti - Rime I.pdf","https://it.wikisource.org/wiki/Indice:Zappi,_Maratti_-_Rime_I.pdf",482514,3500952,2026-07-30T17:23:17Z,2107,False,True,961,98,0,0,0,0,,metadata_only_not_activated
itws:43923,Ahi ben me 'l disse in sua favella il core,historical_core_metadata_candidate,historical_non_sonnet_poetry,1,43923,"Zappi, Maratti - Rime I.pdf","https://it.wikisource.org/wiki/Indice:Zappi,_Maratti_-_Rime_I.pdf",482514,3500952,2026-07-30T17:23:17Z,2107,False,True,961,98,0,0,0,0,,metadata_only_not_activated
