review_id,checkpoint_4b_decision,review_unit_type,work_root_count,projected_wikitext_bytes,work_root_ids,representative_root_titles,scan_titles,scan_title_language_signals,scan_group_conditioned_count,scan_group_nonitalian_count,scan_group_nonstandard_hold_count,review_status,required_action,activation_status
itws-4b-review-0691,hold_no_direct_scan_link,work_root,1,1016,itws:57945,Sopra il Santo Natale,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0692,hold_no_direct_scan_link,work_root,1,4802,itws:74642,Sopra l'albero della Fortuna,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0693,hold_no_direct_scan_link,work_root,1,1671,itws:352226,Sotto il ciglio lusinghiero,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0694,hold_no_direct_scan_link,work_root,1,2154,itws:35551,Sovente Amore n'à ricuto manti,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0695,hold_no_direct_scan_link,work_root,1,20301,itws:72158,Spesse volte,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0696,hold_no_direct_scan_link,work_root,1,1013,itws:66324,"Spirto gentil, che di laurea fronde",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0697,hold_no_direct_scan_link,work_root,1,41859,itws:35033,Spugne e Coralli,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0698,hold_no_direct_scan_link,work_root,1,3898,itws:352212,Stamane al far del giorno,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0699,hold_no_direct_scan_link,work_root,1,39888,itws:75587,Storia di Lauretta,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0700,hold_no_direct_scan_link,work_root,1,168906,itws:27761,Storia di una gamba e altri racconti,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0701,hold_no_direct_scan_link,work_root,1,5555,itws:185787,Strufugi,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0702,hold_no_direct_scan_link,work_root,1,304330,itws:57814,Sulla lingua italiana. Discorsi sei,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0703,hold_no_direct_scan_link,work_root,1,2940,itws:27145,Suona la tromba,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0704,hold_no_direct_scan_link,work_root,1,1794,itws:37000,Sì alto intendimento,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0705,hold_no_direct_scan_link,work_root,1,939,itws:63846,Sì sono angostioso e pien di doglia,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0706,hold_no_direct_scan_link,work_root,1,957,itws:77220,"Tacete, o maschj, a dir, che la Natura",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0707,hold_no_direct_scan_link,work_root,1,154138,itws:492033,Tay-See,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0708,hold_no_direct_scan_link,work_root,1,5444,itws:122359,Te Maurum Laudamus,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0709,hold_no_direct_scan_link,work_root,1,53993,itws:108850,Teatro del Belgio o sia descritione delle diecisette Provincie del medesimo,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0710,hold_no_direct_scan_link,work_root,1,2163,itws:62180,"Tegno de folle 'mpres', a lo ver dire",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0711,hold_no_direct_scan_link,work_root,1,9284,itws:3566,Testamento di Alessandro Manzoni,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0712,hold_no_direct_scan_link,work_root,1,8045,itws:677174,Testamento di Pasquale Paoli,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0713,hold_no_direct_scan_link,work_root,1,781,itws:352303,Tignolette arse affamate,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0714,hold_no_direct_scan_link,work_root,1,125605,itws:94757,Topografia e clima di Milano,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0715,hold_no_direct_scan_link,work_root,1,8288,itws:111443,Trattato di Casalanza,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0716,hold_no_direct_scan_link,work_root,1,7916,itws:92807,Trattato di Uccialli,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0717,hold_no_direct_scan_link,work_root,1,84087,itws:75362,Trattato sul governo di Firenze,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0718,hold_no_direct_scan_link,work_root,1,85422,itws:20984,Trionfi,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0719,hold_no_direct_scan_link,work_root,1,38734,itws:302985,Trofeo o sia magnifica colonna ...,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0720,hold_no_direct_scan_link,work_root,1,1031,itws:65982,Tu che pria d'esser nato eri già morto,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0721,hold_no_direct_scan_link,work_root,1,1765,itws:352214,"Tu vuoi ch'io canti, oh dio!",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0722,hold_no_direct_scan_link,work_root,1,1066,itws:66290,Tutti mi dicon Maremma Maremma (A),,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0723,hold_no_direct_scan_link,work_root,1,894,itws:66289,Tutti mi dicon Maremma Maremma (B),,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0724,hold_no_direct_scan_link,work_root,1,2025,itws:36707,Tutto lo mondo vive sanza guerra,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0725,hold_no_direct_scan_link,work_root,1,1760,itws:36558,Tuttor la dolze speranza,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0726,hold_no_direct_scan_link,work_root,1,2330,itws:38899,"Tuttor, s'eo veglio o dormo",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0727,hold_no_direct_scan_link,work_root,1,2336,itws:27131,U trenu di Bastia,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0728,hold_no_direct_scan_link,work_root,1,1745,itws:74009,Ululati,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0729,hold_no_direct_scan_link,work_root,1,1811,itws:36264,Umile core e fino e amoroso,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0730,hold_no_direct_scan_link,work_root,1,1022,itws:70168,Un bel giorno andando in Francia,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0731,hold_no_direct_scan_link,work_root,1,77738,itws:122367,Un brieve trattato dell'eccellentia delle donne,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0732,hold_no_direct_scan_link,work_root,1,997,itws:352876,Un certo beveron senza cervello,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0733,hold_no_direct_scan_link,work_root,1,3585,itws:653569,Un ferito cavaliero,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0734,hold_no_direct_scan_link,work_root,1,2049,itws:353056,Un lupo tutto pien d'umanità,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0735,hold_no_direct_scan_link,work_root,1,864,itws:352314,Un magister volendo un dì sedare,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0736,hold_no_direct_scan_link,work_root,1,920,itws:36202,Un oseletto che canta d'amore,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0737,hold_no_direct_scan_link,work_root,1,1882,itws:8604,Un servu tempu fa,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0738,hold_no_direct_scan_link,work_root,1,8209,itws:52658,Un veglione a Roma,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0739,hold_no_direct_scan_link,work_root,1,16365,itws:245970,"Un'avventura amorosa di Ferrandino d'Aragona (lettera a Piero De Medici, 4 ottobre 1494)",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0740,hold_no_direct_scan_link,work_root,1,27424,itws:563268,Un'avventura nelle pampas,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0741,hold_no_direct_scan_link,work_root,1,9345,itws:563270,Una caccia sulle Montagne Rocciose,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0742,hold_no_direct_scan_link,work_root,1,6507,itws:481565,Una corrispondenza da Venezia del 19 alla Perseveranza,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0743,hold_no_direct_scan_link,work_root,1,2271,itws:21397,Una Fermana iscoppai da Cascioli,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0744,hold_no_direct_scan_link,work_root,1,1429,itws:76606,Una lampada,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0745,hold_no_direct_scan_link,work_root,1,8747,itws:52656,Una scrittura di maschere pel Carnovalone,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0746,hold_no_direct_scan_link,work_root,1,2374,itws:68068,Uno piasente sguardo,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0747,hold_no_direct_scan_link,work_root,1,666,itws:352296,Vada a legger costui la poesia,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0748,hold_no_direct_scan_link,work_root,1,1301,itws:353064,"Vanne, amabile rosa",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0749,hold_no_direct_scan_link,work_root,1,834,itws:70958,Vecchiaia,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0750,hold_no_direct_scan_link,work_root,1,996,itws:31896,"Vecchio importun, che 'l rozzo labro irsuto",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0751,hold_no_direct_scan_link,work_root,1,1598,itws:8520,Veditela veditela chi sponta,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0752,hold_no_direct_scan_link,work_root,1,967,itws:63789,Vedut' ho la lucente stella diana,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0753,hold_no_direct_scan_link,work_root,1,146500,itws:265441,Vedute di Roma (Piranesi),,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0754,hold_no_direct_scan_link,work_root,1,3982,itws:8522,Vene lu viento,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0755,hold_no_direct_scan_link,work_root,1,3673,itws:36203,Venuto m'è in talento,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0756,hold_no_direct_scan_link,work_root,1,64905,itws:491604,Vera narrazione del massacro di Valtellina,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0757,hold_no_direct_scan_link,work_root,1,939,itws:31909,Versar vid'io da' suoi begli occhi fore,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0758,hold_no_direct_scan_link,work_root,1,2972,itws:353060,Verso orïente il cielo era vermiglio,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0759,hold_no_direct_scan_link,work_root,1,8365,itws:72117,Vi è ben noto,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0760,hold_no_direct_scan_link,work_root,1,1875,itws:78575,Vicinia di Edolo - 7 agosto 1558,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0761,hold_no_direct_scan_link,work_root,1,970,itws:31915,"Vipera mia, che di fin or lucenti",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0762,hold_no_direct_scan_link,work_root,1,543,itws:31926,"Vita mia, di te privo",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0763,hold_no_direct_scan_link,work_root,1,32050,itws:108852,"Vita, et azzioni di Raimondo Conte di Montecuccoli",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0764,hold_no_direct_scan_link,work_root,1,816,itws:9342,Vittorio che comandi,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0765,hold_no_direct_scan_link,work_root,1,568,itws:4169,Viva Venezia,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0766,hold_no_direct_scan_link,work_root,1,923,itws:72402,Voi,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0767,hold_no_direct_scan_link,work_root,1,671,itws:353066,"Voi, freschi venticelli",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0768,hold_no_direct_scan_link,work_root,1,2717,itws:353081,"Volle il monarca, e subito egli sente",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0769,hold_no_direct_scan_link,work_root,1,2179,itws:353053,Volle un giorno il leone,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0770,hold_no_direct_scan_link,work_root,1,932,itws:63878,"Volvol te levi, vecchia rabbiosa",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0771,hold_no_direct_scan_link,work_root,1,3120,itws:356876,Vostre son queste tenere,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0772,hold_no_direct_scan_link,work_root,1,1390,itws:8423,Vuoi tu venir Giulietta?,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0773,hold_no_direct_scan_link,work_root,1,1050,itws:4144,È l'Africa un paese,,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0774,hold_no_direct_scan_link,work_root,1,1014,itws:31899,"È sogno o ver? Se sogno, ahi, chi depinge",,,0,0,0,unresolved_hold,Resolve the exact source scan or retain the work outside page-level extraction.,metadata_only_not_activated
itws-4b-review-0775,hold_redirected_index_page,work_root,1,614,itws:236195,Lettera dell'ingegnere Giovanni Milani diretta al di lui amico G. B. B.,Lettera dell'ingegnere Giovanni Milani diretta al di lui amico G. B. B. .djvu,,0,0,0,unresolved_hold,Resolve and pin the canonical Index page before page-level extraction.,metadata_only_not_activated
itws-4b-review-0776,hold_scan_language_conflict,shared_scan_cluster,3,17659,itws:622735 | itws:622748 | itws:622757,Nuove inventioni di Camillo Agrippa Milanese sopra il modo di navigare | Nuove inventioni di Camillo Agrippa Milanese sopra il modo di navigare - Versione critica | Nuove inventioni di Camillo Agrippa Milanese sopra il modo di navigare - Versione diplomatica,"Agrippa - Nuove inventioni di Camillo Agrippa Milanese sopra il modo di navigare, 1595.djvu",milanese,0,0,0,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
itws-4b-review-0777,hold_scan_language_conflict,work_root,1,95361,itws:865359,Nuovo vocabolario siciliano-italiano,Antonino Traina - Nuovo vocabolario siciliano-italiano.pdf,siciliano,0,0,0,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
itws-4b-review-0778,hold_scan_language_conflict,work_root,1,62409,itws:341769,"Archivio Glottologico Italiano, vol. II, 1876","Archivio Glottologico Italiano, vol. II, 1876.djvu",,1,0,0,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
itws-4b-review-0779,hold_scan_language_conflict,shared_scan_cluster,4,2099,itws:432154 | itws:432163 | itws:432292 | itws:433801,Catechismus | Curt Mossament | Ilg Nief Testament | In prezius scazi della olma,"Decurtins - Rätoromanische chrestomathie, I.djvu",,0,0,28,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
itws-4b-review-0780,hold_scan_language_conflict,work_root,1,621,itws:433602,Conversatiun,"Decurtins - Rätoromanische chrestomathie, VII.djvu",,0,0,26,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
itws-4b-review-0781,hold_scan_language_conflict,work_root,1,7343,itws:252150,Dizionario - Vocabolario del dialetto triestino,Dizionario triestino (1890).djvu,triestino,0,0,0,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
itws-4b-review-0782,hold_scan_language_conflict,work_root,1,1104,itws:249756,Egeria,Egeria.djvu,,3,0,0,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
itws-4b-review-0783,hold_scan_language_conflict,shared_scan_cluster,5,12355,itws:667771 | itws:667950 | itws:667984 | itws:668109 | itws:668157,I due gemelli veneziani | Il frappatore | L'uomo prudente | La putta onorata | La vedova scaltra,"Goldoni - Opere complete, Venezia 1908, II.djvu",,1,0,0,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
itws-4b-review-0784,hold_scan_language_conflict,shared_scan_cluster,4,10199,itws:672705 | itws:672722 | itws:672730 | itws:672739,I puntigli domestici | Il feudatario | La figlia obbediente | La serva amorosa,"Goldoni - Opere complete, Venezia 1910, VIII.djvu",,1,0,0,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
itws-4b-review-0785,hold_scan_language_conflict,shared_scan_cluster,4,8244,itws:676397 | itws:676417 | itws:676425 | itws:676426,I malcontenti | Il cavalier Giocondo | Introduzione per la prima sera dell'Autunno dell'Anno 1755 | La buona famiglia,"Goldoni - Opere complete, Venezia 1911, XII.djvu",,2,0,0,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
itws-4b-review-0786,hold_scan_language_conflict,shared_scan_cluster,5,12634,itws:676604 | itws:676988 | itws:676992 | itws:676996 | itws:676998,Il raggiratore | L'amante di sè medesimo | L'avaro | La donna stravagante | La villeggiatura,"Goldoni - Opere complete, Venezia 1911, XIII.djvu",,1,0,0,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
itws-4b-review-0787,hold_scan_language_conflict,shared_scan_cluster,4,10222,itws:679555 | itws:679571 | itws:679577 | itws:679588,Il ricco insidiato | La donna forte (Goldoni) | La scuola di ballo | Le donne di buon umore,"Goldoni - Opere complete, Venezia 1913, XVI.djvu",,2,0,0,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
itws-4b-review-0788,hold_scan_language_conflict,shared_scan_cluster,5,11250,itws:27187 | itws:27192 | itws:680006 | itws:680013 | itws:680018,Il buon compatriotto | Il ritorno dalla villeggiatura | La scozzese | Le avventure della villeggiatura | Le smanie per la villeggiatura,"Goldoni - Opere complete, Venezia 1914, XIX.djvu",,1,0,0,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
itws-4b-review-0789,hold_scan_language_conflict,shared_scan_cluster,3,7602,itws:679523 | itws:679529 | itws:679535,La casa nova | La donna di maneggio | Un curioso accidente,"Goldoni - Opere complete, Venezia 1914, XVIII.djvu",,2,0,0,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
itws-4b-review-0790,hold_scan_language_conflict,shared_scan_cluster,4,8131,itws:680690 | itws:680691 | itws:680693 | itws:680694,Il matrimonio per concorso | Il ventaglio (Goldoni) | L'amore paterno | L'osteria della posta,"Goldoni - Opere complete, Venezia 1915, XX.djvu",,2,0,0,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
itws-4b-review-0791,hold_scan_language_conflict,shared_scan_cluster,4,9554,itws:680846 | itws:680854 | itws:680860 | itws:680878,Gli amori di Zelinda e Lindoro | La burla retrocessa nel contraccambio | La gelosia di Lindoro | Le inquietudini di Zelinda,"Goldoni - Opere complete, Venezia 1922, XXI.djvu",,1,0,0,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
itws-4b-review-0792,hold_scan_language_conflict,shared_scan_cluster,2,4613,itws:681497 | itws:681498,Gli amanti timidi | Il genio buono e il genio cattivo,"Goldoni - Opere complete, Venezia 1923, XXII.djvu",,0,2,0,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
itws-4b-review-0793,hold_scan_language_conflict,shared_scan_cluster,8,14787,itws:1007437 | itws:1007452 | itws:1009129 | itws:1009327 | itws:1009733 | itws:1009735 | itws:1009736 | itws:1009737,"De dopo che sta flutta buseccona | Figlio mio, quando gli occhi apristi al giorno | Frammezzo ai picchiabanchi, ai battimani | I Lombardi alla prima Crociata | Ildegonda | Opere poetiche (Grossi) | Poesie diverse | Ulrico e Lida","Grossi - Opere poetiche, 1877.djvu",,4,0,0,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
itws-4b-review-0794,hold_scan_language_conflict,work_root,1,3949,itws:118943,La guerra del vespro siciliano,La guerra del vespro siciliano.djvu,siciliano,0,0,0,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
itws-4b-review-0795,hold_scan_language_conflict,work_root,1,1408,itws:806108,La mimica degli antichi investigata nel gestire napoletano,La mimica degli antichi investigata nel gestire napoletano.djvu,napoletano,0,0,0,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
itws-4b-review-0796,hold_scan_language_conflict,shared_scan_cluster,5,3254,itws:850001 | itws:850470 | itws:850483 | itws:850498 | itws:850582,Ioannis Antonii Roffeni Epistola apologetica | Ioannis Kepleri Narratio de observatis a se quatuor Iovis satellitibus | Martini Horky Brevissima peregrinatio contra Nuncium Sidereum | Quatuor problematum contra Nuncium Sidereum confutatio | Sidereus Nuncius,Le opere di Galileo Galilei III.djvu,,0,1,0,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
itws-4b-review-0797,hold_scan_language_conflict,shared_scan_cluster,2,4116,itws:169611 | itws:191780,"Sopra alcune questioni nella teoria delle curve piane (Cremona) | Sulle trasformazioni geometriche delle figure piane, nota II (Cremona)",Opere matematiche (Cremona) II.djvu,,0,1,0,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
itws-4b-review-0798,hold_scan_language_conflict,shared_scan_cluster,2,5478,itws:278618 | itws:530466,Della morale letteraria | Lezioni di eloquenza,Opere scelte di Ugo Foscolo I.djvu,,0,1,0,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
itws-4b-review-0799,hold_scan_language_conflict,shared_scan_cluster,13,38176,itws:11710 | itws:135756 | itws:1952 | itws:235799 | itws:237986 | itws:264994 | itws:297923 | itws:3104 | itws:3199 | itws:3292 | itws:357555 | itws:357805 | itws:948623,Adelchi (1881) | Del romanzo storico | Dell'unità della lingua e dei mezzi di diffonderla | Discorso sopra alcuni punti della storia longobardica in Italia | Il Conte di Carmagnola (1881) | Il proclama di Rimini (1881) | Inni Sacri (Mamiani) | Inni sacri (Manzoni 1881) | L'ira d'Apollo (1881) | Opere varie (Manzoni),Opere varie (Manzoni).djvu,,0,1,0,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
itws-4b-review-0800,hold_scan_language_conflict,work_root,1,28275,itws:961649,Origine di alcuni modi di dire popolari nel dialetto vastese,Origine di alcuni modi di dire popolari nel dialetto vastese.pdf,dialetto,0,0,0,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
itws-4b-review-0801,hold_scan_language_conflict,work_root,1,11844,itws:805892,Grammatica Piemontese,Pipino - Grammatica Piemontese.djvu,piemontese,0,0,0,unresolved_hold,Resolve language boundaries at scan and root level; never default the material to standard core.,metadata_only_not_activated
