object_id,title,authors,assigned_role,audited_route,source_audit_status,source_audit_flags,decision,final_role,cleaning_policy,included_characters,duplicate_of_object_id,reason,landing_page_url,tei_sha256
bibit000701,Il sacrificio (1555),"Beccari, Agostino",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,98758,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000701,db90ba18dd548074fe716a674726e084c284ec6e209ff7970c1c9cdf741e2a76
bibit000461,Il sacrificio (1587),"Beccari, Agostino",historical_general,historical_general,activation_candidate,,activate_core,historical_general,preserve_rendered_tei_text,116555,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000461,0168274f838ecf34d27574e0c40a985909015cb0f415be5521cd51b4846cb84f
bibit001013,Egloga ovvero Pasturale,"Bellincioni, Bernardo",historical_general,historical_general,activation_candidate,,activate_core,historical_general,preserve_rendered_tei_text,10367,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001013,32ac9283aee09724e24b6d71fa7b9541f699bafb81ff37aaca09d0be42b9e1cc
bibit001683,Ripresentazione di Pavia,"Bellincioni, Bernardo",historical_general,historical_general,activation_candidate,,activate_core,historical_general,preserve_rendered_tei_text,11910,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001683,c76d5e55f5db718aad8625df580cc529e7fa965488da3ec5cadac293e64cea08
bibit000483,Comedia di Malpratico,"Bello, Francesco (detto Cieco da Ferrara)",historical_general,historical_general,review_required,review_language_variety,exclude_core_language_variety,excluded_language_variety_evidence,preserve_rendered_tei_text,0,,"dialect, vernacular, or mixed-language variety is not core standard Italian",http://www.bibliotecaitaliana.it/scheda/bibit000483,a39c2e6889e80948ff4f67acba8e79891c2818c0b1faf90a68befa210de07ac8
bibit000337,Alcune considerazioni intorno all'allegoria,"Beltrami, Fabrizio",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,26895,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000337,0c4aff68742e6a1a681d9b8ae583af8146b7aac28f8b965050916c136d67e3d5
bibit000035,Asolani,"Bembo, Pietro",historical_general,historical_general,activation_candidate,,activate_core,historical_general,preserve_rendered_tei_text,333730,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000035,5c436d4d966a0ad355b4a399fc2c8d7b0b34c46e02226e057e0147059945cfa0
bibit000034,Prose della volgar lingua,"Bembo, Pietro",historical_general,historical_general,activation_candidate,,activate_core,historical_general,preserve_rendered_tei_text,371303,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000034,d7f6b440529be618cc749920197d96848d3d40d6ebbe51d581360d978cc86275
bibit001254,Il Raverta,"Betussi, Giuseppe",historical_general,historical_general,review_required,note_multilingual_metadata;review_editorial_brackets,activate_core_with_bracket_cleanup,historical_general,strip_editorial_square_delimiters_and_labels,290047,,retain supplied historical text while removing editorial bracket notation,http://www.bibliotecaitaliana.it/scheda/bibit001254,aa70b7771f83212c65efd36b916a6ee0fa3e0f4e64444d24a2e278ae7da5797d
bibit001286,La Leonora,"Betussi, Giuseppe",historical_general,historical_general,activation_candidate,,activate_core,historical_general,preserve_rendered_tei_text,88553,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001286,9842963b3dfcb7c328fccceea65b45aa5783b733b0839bd259b5722e746a8d13
bibit001562,Addizione al libro delle donne illustri di Boccaccio,"Betussi, Giuseppe - Boccaccio, Giovanni",historical_general,historical_general,activation_candidate,,activate_core,historical_general,preserve_rendered_tei_text,242857,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001562,74293f9c910bf30c4cf4fe389420050d7f5c1f0e7eeb19e2d69ee41b379b900e
bibit000383,Allegoria mitologica,"Boccaccio, Giovanni",historical_general,historical_general,review_required,review_non_italian_language,exclude_non_italian,excluded,preserve_rendered_tei_text,0,,TEI language metadata identifies a non-Italian work,http://www.bibliotecaitaliana.it/scheda/bibit000383,5af6fd12f9d1a5319c0229b5a04afd21ca6e1da378b8609579439c8d836915b0
bibit001053,Consolatoria a Pino de' Rossi,"Boccaccio, Giovanni",historical_general,historical_general,activation_candidate,,activate_core,historical_general,preserve_rendered_tei_text,49693,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001053,446bc4ae68e50e3924cf4bf393f7b426f35017dfbc077d9c0e8e4af2e8e26852
bibit000039,Corbaccio,"Boccaccio, Giovanni",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,169428,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000039,44874361adeacf25638bf3de53ac4acbb536718fe2f2c5ef2f61e13b8b2033ac
bibit000267,Decameron,"Boccaccio, Giovanni",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,1483378,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000267,216451233024d2dfce9b6918c5abe286341f26497c36d91879e4e613f74dc81d
bibit000043,Elegia di Madonna Fiammetta,"Boccaccio, Giovanni",historical_general,historical_general,review_required,review_editorial_brackets,activate_core_with_bracket_cleanup,historical_general,strip_editorial_square_delimiters_and_labels,334237,,retain supplied historical text while removing editorial bracket notation,http://www.bibliotecaitaliana.it/scheda/bibit000043,45f2dca7368a0a4564581d11a60994b02f211ff4fea8448eaa7bc536991a5543
bibit000919,Epistole e lettere,"Boccaccio, Giovanni",historical_general,historical_general,activation_candidate,,activate_core,historical_general,preserve_rendered_tei_text,264003,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000919,496e0b355f75174f09afb00850c851347dbdcab2308c011ad9aa5c65ebb88c34
bibit000800,Esposizioni sopra la Commedia di Dante,"Boccaccio, Giovanni",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,1403320,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000800,41cfd12b5fec4f33448c15286c4a9fdc7a217777da29025b2dfeb026227a733f
bibit000042,Filocolo,"Boccaccio, Giovanni",historical_general,historical_general,review_required,review_editorial_brackets,activate_core_with_bracket_cleanup,historical_general,strip_editorial_square_delimiters_and_labels,1211925,,retain supplied historical text while removing editorial bracket notation,http://www.bibliotecaitaliana.it/scheda/bibit000042,784180a28348b18537eaa31e18f5f28a4ea0468bc3324e25d9f99f8b5c8052d1
bibit000101,Trattatello in laude di Dante,"Boccaccio, Giovanni",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,121523,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000101,748f0d98843c91fcd566f63b6b0c2ebeaa623ef2eb8041c352400a266159f8b2
bibit001277,"Discorso sopra le lite delle armi, et delle lettere; et acui si dee il primo luogo di nobiltà attribuire.","Bocchi, Francesco",historical_general,historical_general,activation_candidate,,activate_core,historical_general,preserve_rendered_tei_text,37401,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001277,451ec073ee59ce3beb99c09ae32129900f377a152ba3d534896c6b24dbd70850
bibit001693,Lettere,"Boiardo, Matteo Maria",historical_general,historical_general,review_required,note_multilingual_metadata;review_editorial_brackets,activate_core_with_bracket_cleanup,historical_general,strip_editorial_square_delimiters_and_labels,561825,,retain supplied historical text while removing editorial bracket notation,http://www.bibliotecaitaliana.it/scheda/bibit001693,d5c7344fb3988a34cb88c512cb19ca0ea509b9630d03f96a52bbf3fdc3aa90ec
bibit000124,Timone,"Boiardo, Matteo Maria",historical_general,historical_general,activation_candidate,,activate_core,historical_general,preserve_rendered_tei_text,76257,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000124,adddebfa551083f0725ef4fc514b0f0ea8e795aa1e421e787a4d13bd1d9cfa9d
bibit000378,Descrizione del Serraglio del Gransignore,"Bon, Ottaviano",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,141159,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000378,a0f190ca1d6c75e192d43b377828b6db81e3476a3300fc0be781e7460fff41c3
bibit000458,Massime essenziali dell'Impero Ottomano,"Bon, Ottaviano",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,19178,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000458,b1b3f65970281bc1e22c3edd0498472a506e3ab959914ca24046744f76f75da1
bibit000671,Relazione dell'ambasceria straordinaria in Francia (1617),"Bon, Ottaviano",historical_general,historical_general,activation_candidate,,activate_core,historical_general,preserve_rendered_tei_text,76449,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000671,948a726cb3dc41a2f9c28a34de2776979e8777575740b67d6f09514ce60c9499
bibit000626,"L'oplomachia pisana, ovvero la battaglia del ponte di Pisa","Borghi, Camillo Ranier",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,251007,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000626,f177a6d40368d451b7838d0420d87f035dd3536553465e312209bbe026452659
bibit001600,Il manuale di mercatura di Saminiato de' Ricci,"Borlandi, Antonia",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,88463,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001600,bb31ee5072c17658fd00b1f8db71773b0268fe9828b72f80a42999ae7f68ca31
bibit000263,Un memoriale ad Alfonso d'Aragona,Borso e Leonello d'Este,historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,69268,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000263,afca4edcca52e9265ab2436ac6f2e589aef664d22d51fe0f1257b7261d00b160
bibit000345,Aggiunte alla ragion di stato,"Botero, Giovanni",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,250611,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000345,9990e5e103a70bb012723834892172d24295e24df513afb7ad051e4dbd6234f5
bibit000790,Che numero di gente facesse Roma nel colmo della sua grandezza,"Botero, Giovanni",historical_general,historical_general,activation_candidate,,activate_core,historical_general,preserve_rendered_tei_text,3937,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000790,1ddfe83ce5a888f492add2af51ec8bbc991c466926cc592a0666913a962f74f5
bibit001098,Dell'eccellenza della monarchia,"Botero, Giovanni",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,16602,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001098,72882389237c3f004ba94b75e3c3f190256910c8d3be6b06b6334d45e369ff7c
bibit000589,Della ragione di stato,"Botero, Giovanni",historical_general,historical_general,activation_candidate,note_multilingual_metadata;empty_or_too_short_after_sonnet_quarantine,exclude_empty_or_too_short,excluded,preserve_rendered_tei_text,0,,fewer than 200 routed characters remain after poem quarantine,http://www.bibliotecaitaliana.it/scheda/bibit000589,5c9dd7a46753c487df79ea90a1d27c335b4eed097069a22f3ad95aa4adf497e1
bibit000618,Della ragione di stato (1598),"Botero, Giovanni",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,486134,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000618,e51a94863545e94cf768ef4f2c893ce5cf41e82988968f6c312e0a3908a640a4
bibit000780,Delle cause della grandezza e magnificienza delle città,"Botero, Giovanni",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,105783,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000780,1fdbf0f4a1ceea7198302e18e091000575b6b6edff2fe8b66f89e82e7778f614
bibit001512,Discorso della nobiltà,"Botero, Giovanni",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,26420,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001512,8ba5c898be3b9a5e2ca06a1eb05bf8104cfdaa4ef46823a3b152e72e31e5b984
bibit000590,Discorso intorno allo Stato della Chiesa,"Botero, Giovanni",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,43516,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000590,8889894240f6773ab4ffa6c931aa0c553af7416b9c0da86d619b6a4dbcd2c1c0
bibit001196,Discorso sopra il nome dell'isola Taprobana,"Botero, Giovanni",historical_general,historical_general,activation_candidate,,activate_core,historical_general,preserve_rendered_tei_text,4627,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001196,8ccc4721550023fd7375497dec0eb1f7bd3d759708358d5f05958a5d0b6bc56a
bibit001337,I prencipi e i capitani illustri,"Botero, Giovanni",historical_general,historical_general,activation_candidate,,activate_core,historical_general,preserve_rendered_tei_text,24480,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001337,8c6c0320533389d6c61ad2c02cbc46f04a0c0f84c3374f8467aef337be67d847
bibit001657,Relazione della contea di Nizza,"Botero, Giovanni",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,8259,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit001657,6386b3bc0589ef6499284ce8e446ec64c6a9ac894a7d7fcba9dcd783fe225c59
bibit000438,Relazione di Piamonte,"Botero, Giovanni",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,18411,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000438,110098d2dce8fc618b2cef739c44d2855b7c519676a132eb8471948fdb8fad68
bibit000687,Relazione di Spagna,"Botero, Giovanni",historical_general,historical_general,activation_candidate,note_multilingual_metadata,activate_core,historical_general,preserve_rendered_tei_text,99147,,passed canonical TEI role audit,http://www.bibliotecaitaliana.it/scheda/bibit000687,ae075ed3ce5e37ce4b6f373841972adf167886427f0b015348d44068c5cae81e
