range_id,review_id,unit_id,reference_id,review_type,source_sha256,reference_sha256,localization_method,reference_token_count,matched_reference_token_count,reference_coverage,source_token_start,source_token_end,character_start,character_end,removed_character_count,removed_sha256,line_expanded,range_decision,verification_status
review:wikisource:record:itws:394431:bibit:sonnet:bibit001632:sonnet_0003:whole_unit_excluded,review:wikisource:record:itws:394431:bibit:sonnet:bibit001632:sonnet_0003,wikisource:record:itws:394431,bibit:sonnet:bibit001632:sonnet_0003,sonnet_segment_quarantine,fd207c5b0d976b6441e7abcea08ae361d7508d361df49fa6056d539dd7024811,,not_required_whole_unit_excluded,,,,,,,,557,fd207c5b0d976b6441e7abcea08ae361d7508d361df49fa6056d539dd7024811,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:394434:bibit:sonnet:bibit001632:sonnet_0030:whole_unit_excluded,review:wikisource:record:itws:394434:bibit:sonnet:bibit001632:sonnet_0030,wikisource:record:itws:394434,bibit:sonnet:bibit001632:sonnet_0030,sonnet_segment_quarantine,6b79641bd4270c622fc4d42a4101b2ccb9aa22f06a88aa6c49baf12f548fc0c5,,not_required_whole_unit_excluded,,,,,,,,578,6b79641bd4270c622fc4d42a4101b2ccb9aa22f06a88aa6c49baf12f548fc0c5,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:394438:bibit:sonnet:bibit001632:sonnet_0037:occurrence_01,review:wikisource:record:itws:394438:bibit:sonnet:bibit001632:sonnet_0037,wikisource:record:itws:394438,bibit:sonnet:bibit001632:sonnet_0037,sonnet_segment_quarantine,21cd92c3b85c40208efec051e53c97b9c20648dde1f8d3b2aa1067f3a707b04d,c51bbc33194fddb0c9853a2e8e66ef5ebeca8e0ddf0d8914db23e995896f6e38,contiguous_shingle_window_alignment,101,98,0.970297,4,104,20,557,537,a71a62d8db72775fb53f7c878807a29d54f2b89f84622887908f918687063094,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:394439:bibit:sonnet:bibit001632:sonnet_0009:whole_unit_excluded,review:wikisource:record:itws:394439:bibit:sonnet:bibit001632:sonnet_0009,wikisource:record:itws:394439,bibit:sonnet:bibit001632:sonnet_0009,sonnet_segment_quarantine,22bd9f8c7f52704b368e31905627bc94bc8a7342b1f29acceb0529a00ea65873,,not_required_whole_unit_excluded,,,,,,,,585,22bd9f8c7f52704b368e31905627bc94bc8a7342b1f29acceb0529a00ea65873,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:394440:bibit:sonnet:bibit001632:sonnet_0019:occurrence_01,review:wikisource:record:itws:394440:bibit:sonnet:bibit001632:sonnet_0019,wikisource:record:itws:394440,bibit:sonnet:bibit001632:sonnet_0019,sonnet_segment_quarantine,20dc311ceec82034cd2dd7ef438c3760f4f27802fecd602b4ed80e9dd767b39d,adfa0ec95349bc1c6f7bf1c5c6ed07a3e6c614d9f92504f4c0e20b5a2ea9ef0a,contiguous_shingle_window_alignment,98,96,0.979592,3,101,16,558,542,868fceb086bc798ff613164d442402c783f3656d6fd81970d701ef888bdde90f,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:394441:bibit:sonnet:bibit001632:sonnet_0018:occurrence_01,review:wikisource:record:itws:394441:bibit:sonnet:bibit001632:sonnet_0018,wikisource:record:itws:394441,bibit:sonnet:bibit001632:sonnet_0018,sonnet_segment_quarantine,2e827ad9e4e5ce2a07c830033541b5007a6b7b9d09e75319dc30e38fb80a8395,f6bb9a0eb1fa5033987191d913db7a648454814f2ce6d1c9de3cd4f9f4065857,contiguous_shingle_window_alignment,108,106,0.981481,9,117,47,578,531,475ceae8f0d8427cf6e3ffe4edf3f5e8f2eb654c653cbe554ab45313ab5ff6ab,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:394443:bibit:sonnet:bibit001632:sonnet_0025:whole_unit_excluded,review:wikisource:record:itws:394443:bibit:sonnet:bibit001632:sonnet_0025,wikisource:record:itws:394443,bibit:sonnet:bibit001632:sonnet_0025,sonnet_segment_quarantine,a230afe2612b69a779111258ef0d68e8b5f1b0f24ba1b81e020e6038bce957fa,,not_required_whole_unit_excluded,,,,,,,,589,a230afe2612b69a779111258ef0d68e8b5f1b0f24ba1b81e020e6038bce957fa,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:394444:bibit:sonnet:bibit001632:sonnet_0043:whole_unit_excluded,review:wikisource:record:itws:394444:bibit:sonnet:bibit001632:sonnet_0043,wikisource:record:itws:394444,bibit:sonnet:bibit001632:sonnet_0043,sonnet_segment_quarantine,b842b6d1e709ae5c737e544d618a75a9b6f1bf353d292b6c94a78cd2f699331b,,not_required_whole_unit_excluded,,,,,,,,591,b842b6d1e709ae5c737e544d618a75a9b6f1bf353d292b6c94a78cd2f699331b,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:394445:bibit:sonnet:bibit000396:sonnet_0010:whole_unit_excluded,review:wikisource:record:itws:394445:bibit:sonnet:bibit000396:sonnet_0010,wikisource:record:itws:394445,bibit:sonnet:bibit000396:sonnet_0010,sonnet_segment_quarantine,95b0df7a1c52465010173539f01e09c3ba8cc4895f422efcd2fa1eb0258bbca1,,not_required_whole_unit_excluded,,,,,,,,611,95b0df7a1c52465010173539f01e09c3ba8cc4895f422efcd2fa1eb0258bbca1,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:394446:bibit:sonnet:bibit000396:sonnet_0003:occurrence_01,review:wikisource:record:itws:394446:bibit:sonnet:bibit000396:sonnet_0003,wikisource:record:itws:394446,bibit:sonnet:bibit000396:sonnet_0003,sonnet_segment_quarantine,5a4b142ffc7fa9a8dc0191fe31a6e3b2e19b36e5e651528aeb2c25813eabcdc8,7f008fae8f4b4f21dd120378a150ad9febee69c9f4a083903f312794ede63253,contiguous_shingle_window_alignment,97,95,0.979381,4,101,26,552,526,4503e38950471e023d5eea5848949bd1d303154bb97385927921bfc73358d350,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:394448:bibit:sonnet:bibit000396:sonnet_0009:whole_unit_excluded,review:wikisource:record:itws:394448:bibit:sonnet:bibit000396:sonnet_0009,wikisource:record:itws:394448,bibit:sonnet:bibit000396:sonnet_0009,sonnet_segment_quarantine,0f5a0b6a2e85fa639b869ec9d585c2efc1261e38836363f0bf59dc166039a5ab,,not_required_whole_unit_excluded,,,,,,,,563,0f5a0b6a2e85fa639b869ec9d585c2efc1261e38836363f0bf59dc166039a5ab,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:394481:bibit:sonnet:bibit001555:sonnet_0057:whole_unit_excluded,review:wikisource:record:itws:394481:bibit:sonnet:bibit001555:sonnet_0057,wikisource:record:itws:394481,bibit:sonnet:bibit001555:sonnet_0057,sonnet_segment_quarantine,eb971c3d3e1f52cf10b0e1dd73e85661a496b8d0374343fa420f2e3784dfd910,,not_required_whole_unit_excluded,,,,,,,,569,eb971c3d3e1f52cf10b0e1dd73e85661a496b8d0374343fa420f2e3784dfd910,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:394482:bibit:sonnet:bibit001555:sonnet_0059:whole_unit_excluded,review:wikisource:record:itws:394482:bibit:sonnet:bibit001555:sonnet_0059,wikisource:record:itws:394482,bibit:sonnet:bibit001555:sonnet_0059,sonnet_segment_quarantine,221b0228e3d4573ef4b20e7227278d14b069a5f5ca7b755b5bf6408ac20f0587,,not_required_whole_unit_excluded,,,,,,,,561,221b0228e3d4573ef4b20e7227278d14b069a5f5ca7b755b5bf6408ac20f0587,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:394485:bibit:sonnet:bibit001555:sonnet_0060:occurrence_01,review:wikisource:record:itws:394485:bibit:sonnet:bibit001555:sonnet_0060,wikisource:record:itws:394485,bibit:sonnet:bibit001555:sonnet_0060,sonnet_segment_quarantine,d268a35d8c07b595a1e673cc43f6caef4255258d197f781cfc0bb2612e29d08e,ea496597a0918fc996c068e8608f7fdea258f681f3293e99e735283dfe0cf760,contiguous_shingle_window_alignment,108,107,0.990741,3,111,16,557,541,b6de7cc8db3167b6bbe1a6060009accce36ef941d40d6ddfe292955f3d5cc2b8,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:394486:bibit:sonnet:bibit001555:sonnet_0005:occurrence_01,review:wikisource:record:itws:394486:bibit:sonnet:bibit001555:sonnet_0005,wikisource:record:itws:394486,bibit:sonnet:bibit001555:sonnet_0005,sonnet_segment_quarantine,66d126e53e566880f571308f742f970ab7ee4156cf99ea11942a477e97f67152,d16d6ba07fd4246bb7e03ed7bbfedd6e69e015c11e65c3ce01456c5dd887868d,contiguous_shingle_window_alignment,102,100,0.980392,5,107,26,584,558,276c4b706e97933b5ac7209a00f220828884beb0e4d36675b6187a46c7536d7f,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:394489:bibit:sonnet:bibit001555:sonnet_0079:whole_unit_excluded,review:wikisource:record:itws:394489:bibit:sonnet:bibit001555:sonnet_0079,wikisource:record:itws:394489,bibit:sonnet:bibit001555:sonnet_0079,sonnet_segment_quarantine,5b335eb188808955cf7f6976a319baf660c3d5a19d4de38ead2db46562ee5e5d,,not_required_whole_unit_excluded,,,,,,,,550,5b335eb188808955cf7f6976a319baf660c3d5a19d4de38ead2db46562ee5e5d,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:394491:bibit:sonnet:bibit000776:sonnet_0007:whole_unit_excluded,review:wikisource:record:itws:394491:bibit:sonnet:bibit000776:sonnet_0007,wikisource:record:itws:394491,bibit:sonnet:bibit000776:sonnet_0007,sonnet_segment_quarantine,40ad8264f72fe8eadf9b7ea59693e9e79aadafcb633918b7b61db3f09d211dbc,,not_required_whole_unit_excluded,,,,,,,,546,40ad8264f72fe8eadf9b7ea59693e9e79aadafcb633918b7b61db3f09d211dbc,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:394600:bibit:sonnet:bibit000396:sonnet_0065:occurrence_01,review:wikisource:record:itws:394600:bibit:sonnet:bibit000396:sonnet_0065,wikisource:record:itws:394600,bibit:sonnet:bibit000396:sonnet_0065,sonnet_segment_quarantine,eccce4d18787d4a5966b2791707938704fad3632dcc3e0ec228866d466527bd8,7a377d6d4c8099cec6535e7b4e227998814ff83f6b9de24a7826364045931d20,contiguous_shingle_window_alignment,104,102,0.980769,2,105,18,561,543,3e82e389bfb39f211d5d7e8c125a64935ca310b4e4b4841f1293966fc4c01bb3,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:394600:bibit:sonnet:bibit000396:sonnet_0066:occurrence_01,review:wikisource:record:itws:394600:bibit:sonnet:bibit000396:sonnet_0066,wikisource:record:itws:394600,bibit:sonnet:bibit000396:sonnet_0066,sonnet_segment_quarantine,eccce4d18787d4a5966b2791707938704fad3632dcc3e0ec228866d466527bd8,23c66155b41d455a5a5d86f41a634d781c896766d97311a53c47422a485e3968,contiguous_shingle_window_alignment,97,95,0.979381,105,202,565,1101,536,af7065680231005e0fb626d6755cf5e86f897845ac7175e102debd4ee0ee36b5,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:394600:bibit:sonnet:bibit000396:sonnet_0067:occurrence_01,review:wikisource:record:itws:394600:bibit:sonnet:bibit000396:sonnet_0067,wikisource:record:itws:394600,bibit:sonnet:bibit000396:sonnet_0067,sonnet_segment_quarantine,eccce4d18787d4a5966b2791707938704fad3632dcc3e0ec228866d466527bd8,2608dca4dd962ed1f32df24b1566737b791be818c88843249ded2116bd671a90,contiguous_shingle_window_alignment,105,103,0.980952,202,308,1105,1636,531,fbca990827e280ce25d32a53ce4e7fef03cf2c3d15dc0201f83b2fd7b9ffa53f,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:394600:bibit:sonnet:bibit000396:sonnet_0069:occurrence_01,review:wikisource:record:itws:394600:bibit:sonnet:bibit000396:sonnet_0069,wikisource:record:itws:394600,bibit:sonnet:bibit000396:sonnet_0069,sonnet_segment_quarantine,eccce4d18787d4a5966b2791707938704fad3632dcc3e0ec228866d466527bd8,871cbb28219f5977240f40d2dbf833cabfffb1e1e9495b4f59244505fbd4be3a,contiguous_shingle_window_alignment,113,112,0.991150,413,526,2190,2741,551,aed2fceb7bab5b9f24adb60ab9faad2080e3b2b4da1b083f08ac6d5a39624ae4,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:394600:bibit:sonnet:bibit000396:sonnet_0070:occurrence_01,review:wikisource:record:itws:394600:bibit:sonnet:bibit000396:sonnet_0070,wikisource:record:itws:394600,bibit:sonnet:bibit000396:sonnet_0070,sonnet_segment_quarantine,eccce4d18787d4a5966b2791707938704fad3632dcc3e0ec228866d466527bd8,c47ae41216de738d763c6ddb5f420662a7146e48d340025c81e72e00c64ca693,contiguous_shingle_window_alignment,104,104,1.000000,526,630,2745,3292,547,4894b2724b5c6d772246a7984062a649ec8fee2d964908d3f4d53959b4201b70,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:394600:bibit:sonnet:bibit000396:sonnet_0071:occurrence_01,review:wikisource:record:itws:394600:bibit:sonnet:bibit000396:sonnet_0071,wikisource:record:itws:394600,bibit:sonnet:bibit000396:sonnet_0071,sonnet_segment_quarantine,eccce4d18787d4a5966b2791707938704fad3632dcc3e0ec228866d466527bd8,c34455993606ba0568de82bb122c3bf9147cd0126d592e7bfbee7748a4266376,contiguous_shingle_window_alignment,115,111,0.965217,630,745,3296,3873,577,3d17cb0fea528fcc6540b243ecb60e841f03cf3223fe77a475c27c098ff63113,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:394600:bibit:sonnet:bibit000396:sonnet_0072:occurrence_01,review:wikisource:record:itws:394600:bibit:sonnet:bibit000396:sonnet_0072,wikisource:record:itws:394600,bibit:sonnet:bibit000396:sonnet_0072,sonnet_segment_quarantine,eccce4d18787d4a5966b2791707938704fad3632dcc3e0ec228866d466527bd8,0b529c900a91174f012a2c27abcd8b9f61984ca7f9d17ec2c5f7ccadffb184fd,contiguous_shingle_window_alignment,108,107,0.990741,745,853,3877,4427,550,13bd53da3637ca69de5fd4e8065b73f31eafccce774f6cf81d29fb029c9ee6c2,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:394600:bibit:sonnet:bibit000396:sonnet_0073:occurrence_01,review:wikisource:record:itws:394600:bibit:sonnet:bibit000396:sonnet_0073,wikisource:record:itws:394600,bibit:sonnet:bibit000396:sonnet_0073,sonnet_segment_quarantine,eccce4d18787d4a5966b2791707938704fad3632dcc3e0ec228866d466527bd8,f22f63851423e589fd7dca649653de6dc19a6551bfa81f289df5a76483ab9fff,contiguous_shingle_window_alignment,108,108,1.000000,853,961,4431,4992,561,19ae9152be76f7dca6bc79218771c58289feccac5e352abbe9a84a267a42fa73,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:394600:bibit:sonnet:bibit000396:sonnet_0074:occurrence_01,review:wikisource:record:itws:394600:bibit:sonnet:bibit000396:sonnet_0074,wikisource:record:itws:394600,bibit:sonnet:bibit000396:sonnet_0074,sonnet_segment_quarantine,eccce4d18787d4a5966b2791707938704fad3632dcc3e0ec228866d466527bd8,bfee23e180cdff14234ee09396119513c209ea52fedf53f0d4e279bf4446b2e6,contiguous_shingle_window_alignment,117,116,0.991453,961,1078,4997,5580,583,cacdd7f062874fbf48357decb3d93e4e0e5510c819e290b4725ec6c6aae356a8,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:394600:bibit:sonnet:bibit000396:sonnet_0075:occurrence_01,review:wikisource:record:itws:394600:bibit:sonnet:bibit000396:sonnet_0075,wikisource:record:itws:394600,bibit:sonnet:bibit000396:sonnet_0075,sonnet_segment_quarantine,eccce4d18787d4a5966b2791707938704fad3632dcc3e0ec228866d466527bd8,73fa2915c42fce2542bbf2e384decd2c9f98e4d3d89f5ae4e9dc50854a1bc517,contiguous_shingle_window_alignment,92,91,0.989130,1078,1171,5585,6117,532,64ca84be151340ccb59be3561327ae838b785cf674cc573fdba96a6b26aaa731,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:394600:bibit:sonnet:bibit000396:sonnet_0077:occurrence_01,review:wikisource:record:itws:394600:bibit:sonnet:bibit000396:sonnet_0077,wikisource:record:itws:394600,bibit:sonnet:bibit000396:sonnet_0077,sonnet_segment_quarantine,eccce4d18787d4a5966b2791707938704fad3632dcc3e0ec228866d466527bd8,95cac5f13cba4003f068c661c2a000a6255788e3cace7ba425e4535f38d6b112,contiguous_shingle_window_alignment,109,107,0.981651,1274,1383,6685,7247,562,5251ccbac6e8ed1bc066654e9dc41b54520d23d93edefb632ac676e5a2a0153d,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:394600:bibit:sonnet:bibit000396:sonnet_0079:occurrence_01,review:wikisource:record:itws:394600:bibit:sonnet:bibit000396:sonnet_0079,wikisource:record:itws:394600,bibit:sonnet:bibit000396:sonnet_0079,sonnet_segment_quarantine,eccce4d18787d4a5966b2791707938704fad3632dcc3e0ec228866d466527bd8,ac2ae88e79670b44e26debdbdc8973f815160c96895471feeffbf604216b9c8f,contiguous_shingle_window_alignment,102,100,0.980392,1482,1583,7801,8335,534,bdfa1e2195b3df1e21340b3c506e5adb72e5e0fc0b75948725c96bdf031fcbfe,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:394600:bibit:sonnet:bibit000396:sonnet_0085:occurrence_01,review:wikisource:record:itws:394600:bibit:sonnet:bibit000396:sonnet_0085,wikisource:record:itws:394600,bibit:sonnet:bibit000396:sonnet_0085,sonnet_segment_quarantine,eccce4d18787d4a5966b2791707938704fad3632dcc3e0ec228866d466527bd8,a33e4ef6e73a49c1205f33598bcf8db75a6b1a355a3972c9fb4750669a32ee5c,contiguous_shingle_window_alignment,106,104,0.981132,2107,2212,11164,11724,560,57ad0384de3422fd467d0f5f91672722b56fda305e316604fadda950171e102a,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:394600:bibit:sonnet:bibit000396:sonnet_0086:occurrence_01,review:wikisource:record:itws:394600:bibit:sonnet:bibit000396:sonnet_0086,wikisource:record:itws:394600,bibit:sonnet:bibit000396:sonnet_0086,sonnet_segment_quarantine,eccce4d18787d4a5966b2791707938704fad3632dcc3e0ec228866d466527bd8,8428e8e03c6624d718a1314e375700f387b272adf55c76fa28e44976482105a4,contiguous_shingle_window_alignment,98,96,0.979592,2213,2311,11729,12260,531,4577e61848af5f4fa900888c3f61310dbcd63e7c8b6fed569718f618757109bb,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:394600:bibit:sonnet:bibit000396:sonnet_0087:occurrence_01,review:wikisource:record:itws:394600:bibit:sonnet:bibit000396:sonnet_0087,wikisource:record:itws:394600,bibit:sonnet:bibit000396:sonnet_0087,sonnet_segment_quarantine,eccce4d18787d4a5966b2791707938704fad3632dcc3e0ec228866d466527bd8,84e5b0aebb430097340e74ebb534b348d555d67d0a46a512631767fef885719f,contiguous_shingle_window_alignment,100,98,0.980000,2311,2411,12265,12787,522,7744013fa829dfc3bf02bf19a293ffb8e96f2ee6b312a33d59fb673cf6580f88,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:394600:bibit:sonnet:bibit000396:sonnet_0088:occurrence_01,review:wikisource:record:itws:394600:bibit:sonnet:bibit000396:sonnet_0088,wikisource:record:itws:394600,bibit:sonnet:bibit000396:sonnet_0088,sonnet_segment_quarantine,eccce4d18787d4a5966b2791707938704fad3632dcc3e0ec228866d466527bd8,6c5902a1a24201ca4f5a4134285b37d025fe3112ae35d36ed840a25b1d750e93,contiguous_shingle_window_alignment,102,102,1.000000,2411,2514,12792,13348,556,800de785b77c3a0a9fc84860aae08ad3adfc095fc78932e15f27035afadb89b1,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:394601:bibit:sonnet:bibit000396:sonnet_0032:whole_unit_excluded,review:wikisource:record:itws:394601:bibit:sonnet:bibit000396:sonnet_0032,wikisource:record:itws:394601,bibit:sonnet:bibit000396:sonnet_0032,sonnet_segment_quarantine,cc41780197df090d8577e42dbea4719898251ed6f3d3ae77552e06ea69936727,,not_required_whole_unit_excluded,,,,,,,,586,cc41780197df090d8577e42dbea4719898251ed6f3d3ae77552e06ea69936727,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:394821:bibit:sonnet:bibit000657:sonnet_0001:whole_unit_excluded,review:wikisource:record:itws:394821:bibit:sonnet:bibit000657:sonnet_0001,wikisource:record:itws:394821,bibit:sonnet:bibit000657:sonnet_0001,sonnet_segment_quarantine,9041106c70290d055b0f78d38a665ce5343850ce236b470aeba7afaea218ee2a,,not_required_whole_unit_excluded,,,,,,,,585,9041106c70290d055b0f78d38a665ce5343850ce236b470aeba7afaea218ee2a,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:394823:bibit:sonnet:bibit000657:sonnet_0003:occurrence_01,review:wikisource:record:itws:394823:bibit:sonnet:bibit000657:sonnet_0003,wikisource:record:itws:394823,bibit:sonnet:bibit000657:sonnet_0003,sonnet_segment_quarantine,cd00dd9bd647d347945ea88bea1023ffeae4b832378e18ca418c4daaa3409472,5738da9a3e6d938e0c4683ee7d3c436f566036e2bb056b6265437bc590a3d484,contiguous_shingle_window_alignment,95,93,0.978947,9,104,56,588,532,3bb92c761240b3b76b79b1ccab08f06bfb805e385c91ba72835adab594098ce5,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:394825:bibit:sonnet:bibit000657:sonnet_0006:whole_unit_excluded,review:wikisource:record:itws:394825:bibit:sonnet:bibit000657:sonnet_0006,wikisource:record:itws:394825,bibit:sonnet:bibit000657:sonnet_0006,sonnet_segment_quarantine,67174c145d3ecd012daddf3ac27e487b62d8c141cbed62b26d6c1d1c2e9fc071,,not_required_whole_unit_excluded,,,,,,,,595,67174c145d3ecd012daddf3ac27e487b62d8c141cbed62b26d6c1d1c2e9fc071,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:394827:bibit:sonnet:bibit000657:sonnet_0008:whole_unit_excluded,review:wikisource:record:itws:394827:bibit:sonnet:bibit000657:sonnet_0008,wikisource:record:itws:394827,bibit:sonnet:bibit000657:sonnet_0008,sonnet_segment_quarantine,5fb02648d886c98e9eb1e029aac2fd2bfe659155cddd55b18081d09c5ddc1406,,not_required_whole_unit_excluded,,,,,,,,565,5fb02648d886c98e9eb1e029aac2fd2bfe659155cddd55b18081d09c5ddc1406,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:394828:bibit:sonnet:bibit000657:sonnet_0016:occurrence_01,review:wikisource:record:itws:394828:bibit:sonnet:bibit000657:sonnet_0016,wikisource:record:itws:394828,bibit:sonnet:bibit000657:sonnet_0016,sonnet_segment_quarantine,70104a5a53def783fb1a4ccb43d061c874253fc4715f5bd7a30bdf3e5746d3bf,0b682040e3fc2e0e498204a3d4d4c9f39a6ab9b24b2c2dc2da606f2507972a36,contiguous_shingle_window_alignment,99,95,0.959596,10,107,58,582,524,7da554f134b4101ca32f665dcc57e79270d1749b82fb384b1a53998b99388706,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:394831:bibit:sonnet:bibit000657:sonnet_0020:whole_unit_excluded,review:wikisource:record:itws:394831:bibit:sonnet:bibit000657:sonnet_0020,wikisource:record:itws:394831,bibit:sonnet:bibit000657:sonnet_0020,sonnet_segment_quarantine,58d5e103bd3f97d71ef2df470db76ef8590641346e50ae6b08429af6cba140ff,,not_required_whole_unit_excluded,,,,,,,,570,58d5e103bd3f97d71ef2df470db76ef8590641346e50ae6b08429af6cba140ff,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:394834:bibit:sonnet:bibit000657:sonnet_0017:whole_unit_excluded,review:wikisource:record:itws:394834:bibit:sonnet:bibit000657:sonnet_0017,wikisource:record:itws:394834,bibit:sonnet:bibit000657:sonnet_0017,sonnet_segment_quarantine,1338d9f0752a8ac2e4ca37c314e5e7f9534eb5778cc0345196969fb234e71671,,not_required_whole_unit_excluded,,,,,,,,628,1338d9f0752a8ac2e4ca37c314e5e7f9534eb5778cc0345196969fb234e71671,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:394861:bibit:sonnet:bibit000657:sonnet_0036:whole_unit_excluded,review:wikisource:record:itws:394861:bibit:sonnet:bibit000657:sonnet_0036,wikisource:record:itws:394861,bibit:sonnet:bibit000657:sonnet_0036,sonnet_segment_quarantine,540d095b894993927415a8a7c1c6a97924ca556451d0da11608275a5c4dd2489,,not_required_whole_unit_excluded,,,,,,,,557,540d095b894993927415a8a7c1c6a97924ca556451d0da11608275a5c4dd2489,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:394870:bibit:sonnet:bibit000657:sonnet_0087:whole_unit_excluded,review:wikisource:record:itws:394870:bibit:sonnet:bibit000657:sonnet_0087,wikisource:record:itws:394870,bibit:sonnet:bibit000657:sonnet_0087,sonnet_segment_quarantine,63633614ef07bbb7a40db2380c8d8427895686c0006a3ac8183187d399e15e7e,,not_required_whole_unit_excluded,,,,,,,,579,63633614ef07bbb7a40db2380c8d8427895686c0006a3ac8183187d399e15e7e,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:394881:bibit:sonnet:bibit000657:sonnet_0120:occurrence_01,review:wikisource:record:itws:394881:bibit:sonnet:bibit000657:sonnet_0120,wikisource:record:itws:394881,bibit:sonnet:bibit000657:sonnet_0120,sonnet_segment_quarantine,da011ce22190bca9bd4eff6bc9664a3f45c8683cc37d8429f9927b72813f656f,723c90f85eda9032c5d21b8634454b65981adaaf65ccd4a99a64e95adbb2e517,contiguous_shingle_window_alignment,97,95,0.979381,12,109,76,572,496,4f60607d13fa6c851b362cc9ba2fc72d5f80e7a65f076381202ba4b59db709ae,true,remove_verified_occurrence,residual_reference_below_threshold
review:wikisource:record:itws:394883:bibit:sonnet:bibit000657:sonnet_0127:whole_unit_excluded,review:wikisource:record:itws:394883:bibit:sonnet:bibit000657:sonnet_0127,wikisource:record:itws:394883,bibit:sonnet:bibit000657:sonnet_0127,sonnet_segment_quarantine,53eea16dd4e7cf2f858bbcec3382ceb4c0b5652b459a8b59623ea9f6489f0bae,,not_required_whole_unit_excluded,,,,,,,,599,53eea16dd4e7cf2f858bbcec3382ceb4c0b5652b459a8b59623ea9f6489f0bae,false,exclude_whole_unit_by_7a_decision,duplicate_representation_not_materialized
review:wikisource:record:itws:394897:bibit:sonnet:bibit000776:sonnet_0025:occurrence_01,review:wikisource:record:itws:394897:bibit:sonnet:bibit000776:sonnet_0025,wikisource:record:itws:394897,bibit:sonnet:bibit000776:sonnet_0025,sonnet_segment_quarantine,4049d0358a8900e3d163bb626580d3f7c24b7721f55d9f89525c2dacf6343496,f274924c71b678cb31b758c42290e039b04c75596401b90ebac264b02af8f5c3,contiguous_shingle_window_alignment,102,100,0.980392,8,110,39,582,543,8237eff93335632fc80fe759bdb5ad63e71cd6575d2fe16bd34f46c80dd855f0,true,remove_verified_occurrence,residual_reference_below_threshold
