ebook_id,title,authors,preliminary_role,period_bucket,inventory_status,landing_page_url,fetched_url,cache_status,probe_status,error,raw_character_count,cleaned_character_count,cleaned_word_count,nonempty_line_count,replacement_character_count,italian_function_word_ratio,alphabetic_character_ratio,digit_character_ratio,editorial_marker_count,editorial_markers,quality_review_flags,language_variety_flags,normalized_word_sha256,fingerprint_anchor_count,possible_existing_work_matches,metadata_intra_gutenberg_duplicate_ids,intra_gutenberg_exact_duplicate_ids,intra_gutenberg_near_duplicate_metrics,bibit_overlap_metrics,current_corpus_overlap_metrics,cross_corpus_duplicate_scope,heldout_sonnet_overlap_metrics,manual_review_resolution,manual_review_rationale,probe_decision
46888,"Storia dei musulmani di Sicilia, vol. II","Amari, Michele",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/46888,https://www.gutenberg.org/ebooks/46888.txt.utf-8,hit,quality_pass,,1146190,1126542,179555,17302,0,0.242745,0.753499,0.021738,3,editor_note:2;editor_preface:1,,,0a5fb5b9932eab2dc027a3bb79274b42463df9d1c658bbe32128bb5d5f802e41,174,,,,,,,,,,,quality_pass_pending_editorial_activation_review
46898,La novellaja fiorentina: Fiabe e novelline stenografate in Firenze dal dettato popolare,"Imbriani, Vittorio",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/46898,https://www.gutenberg.org/ebooks/46898.txt.utf-8,hit,quality_pass,,1259776,1240154,217842,19585,0,0.252642,0.747634,0.001325,0,,,review_language_variety_marker,c3ef8fc50377b66c82a574849b89ba11e2602527f67f7582e50264112b1e57e9,227,,,,,,,,,accept_standardized_tuscan_text,The editor explicitly says vernacular wording was rendered in an aulic form; retain the review evidence.,quality_pass_pending_editorial_activation_review
46900,Racconti e novelle,"Ghislanzoni, Antonio",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/46900,https://www.gutenberg.org/ebooks/46900.txt.utf-8,hit,quality_pass,,602301,582698,93408,9692,0,0.24864,0.788964,0.00028,0,,,,5ac69ebf8a3ca290bf80ffea6ee3db63ac27b516dfb977e660498b8d26dcc9d4,88,,,,,,,,,,,quality_pass_pending_editorial_activation_review
46957,"Niccolò de' Lapi; ovvero, i Palleschi e i Piagnoni","Azeglio, Massimo d'",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/46957,https://www.gutenberg.org/ebooks/46957.txt.utf-8,hit,quality_pass,,1271807,1252102,212761,19714,0,0.252213,0.783772,0.000855,0,,,,f5214c477e924c83fe4a17c454508e5b4aecf69d391b9eb9415a5ed79f2ff754,211,,,,,,,,,,,quality_pass_pending_editorial_activation_review
46996,"Storia d'Inghilterra, vol 1","Macaulay, Thomas Babington Macaulay, Baron",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/46996,https://www.gutenberg.org/ebooks/46996.txt.utf-8,hit,quality_pass,,1399884,1380336,217198,20772,0,0.255541,0.808818,0.004439,0,,,,4dcda628a978c5bd040da4e04637b92b2c9546631eb57617f24fecd9d2583d43,216,,,,,,,,,,,quality_pass_pending_editorial_activation_review
46997,"Storia d'Inghilterra, vol 2","Macaulay, Thomas Babington Macaulay, Baron",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/46997,https://www.gutenberg.org/ebooks/46997.txt.utf-8,hit,quality_pass,,1378399,1358850,208058,20486,0,0.25615,0.811016,0.006972,0,,,,7e73c9e924322671f4bb2c4d5d5c95ba44a001195894bd797fea4dce540edf6d,203,,,,,,,,,,,quality_pass_pending_editorial_activation_review
47058,Le notti degli emigrati a Londra,"Petruccelli della Gattina, Ferdinando",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/47058,https://www.gutenberg.org/ebooks/47058.txt.utf-8,hit,quality_pass,,575213,555633,87509,8943,0,0.261596,0.79931,0.002266,1,errata:1,,,1fa0d77b286f04c5bd4791959ad297054f19d1238e6320fd770b096485855723,90,,,,,,,,,,,quality_pass_pending_editorial_activation_review
47102,L'arte di far debiti,"Ghislanzoni, Antonio",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/47102,https://www.gutenberg.org/ebooks/47102.txt.utf-8,hit,quality_pass,,215431,195796,30074,3419,0,0.24576,0.766262,0.000424,0,,,,f2597d87e0634a2fbbabf7aed6a46b281eb6f742cea47486b3b609613595db0e,32,,,,,,,,,,,quality_pass_pending_editorial_activation_review
47114,La guerra del Vespro Siciliano vol. 2: Un periodo delle storie Siciliane del secolo XIII,"Amari, Michele",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/47114,https://www.gutenberg.org/ebooks/47114.txt.utf-8,hit,quality_pass,,832973,813327,125541,12622,0,0.22047,0.781768,0.013327,2,editor_note:1;errata:1,,,e80cd01d7cc716bda5fb61b34d77c9b7e4936fb3e517246c7042bbf6169ebff7,111,,,,,,,,,,,quality_pass_pending_editorial_activation_review
47138,Libro segreto,"Ghislanzoni, Antonio",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/47138,https://www.gutenberg.org/ebooks/47138.txt.utf-8,hit,quality_pass,,157635,138081,21382,2567,0,0.227902,0.758562,0.000123,0,,,,8e75792e2e6fb59c4e969973716176702a231c623fb9f4478b25826e4a09b497,23,,,,,,,,,,,quality_pass_pending_editorial_activation_review
47276,"Gli eretici d'Italia, vol. I","Cantù, Cesare",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/47276,https://www.gutenberg.org/ebooks/47276.txt.utf-8,hit,quality_pass,,1280847,1261185,199465,19301,0,0.243045,0.79731,0.005423,3,editor_note:1;errata:2,,,a6e2ff08bc3e443be3468e5f836bb13175aa0859d643c8038e688a2b562581bd,181,,,,,,,,,,,quality_pass_pending_editorial_activation_review
47277,"Gli eretici d'Italia, vol. II","Cantù, Cesare",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/47277,https://www.gutenberg.org/ebooks/47277.txt.utf-8,hit,quality_pass,,1587391,1567724,249596,24264,0,0.248986,0.788671,0.007077,1,editor_note:1,,,779633eb04736ef693916343c0380a4f1a2d69b62e38466aca898eafe2002988,226,,,,,,,,,,,quality_pass_pending_editorial_activation_review
47278,"Gli eretici d'Italia, vol. III","Cantù, Cesare",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/47278,https://www.gutenberg.org/ebooks/47278.txt.utf-8,hit,quality_pass,,2456427,2436755,380116,37852,0,0.243649,0.794293,0.007672,7,alphabetical_index:2;editor_note:1;errata:4,,,37eb0e10f19ea9d6ecf64081cb01e21da549bb315a323601daf2c469204afdd8,356,,,,,,,,,,,quality_pass_pending_editorial_activation_review
47461,Dalle Novelle di Canterbury,"Chaucer, Geoffrey",historical_general_candidate,origins_through_1800,audit_then_deduplicate,https://www.gutenberg.org/ebooks/47461,https://www.gutenberg.org/ebooks/47461.txt.utf-8,hit,quality_pass,,406608,387063,66021,6046,0,0.274428,0.785588,0.002847,2,errata:2,,,cae059a17ed411f5c1597a7e44c59ba1806119531b968a9de064750eaa739657,63,,,,,,,,,,,quality_pass_pending_editorial_activation_review
47480,"Della storia d'Italia dalle origini fino ai nostri giorni, sommario. v. 2","Balbo, Cesare, conte",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/47480,https://www.gutenberg.org/ebooks/47480.txt.utf-8,hit,review_quality,,667107,647275,96835,11289,0,0.234657,0.738712,0.035972,0,,high_digit_character_ratio,,1c42bca2389ca174309a901a8f0ad2d812c85bb3ac8e8c30dcef904f2e5a38e7,95,,,,,,,,,accept_dense_historical_dates,"The elevated digit ratio comes from legitimate chronology and dates, not OCR corruption.",quality_pass_pending_editorial_activation_review
47565,"Il Comento alla Divina Commedia, e gli altri scritti intorno a Dante, vol. 2","Boccaccio, Giovanni",historical_general_candidate,origins_through_1800,audit_then_deduplicate,https://www.gutenberg.org/ebooks/47565,https://www.gutenberg.org/ebooks/47565.txt.utf-8,hit,quality_pass,,628406,608563,98964,9329,0,0.253779,0.792593,0.002095,0,,,,23418f2067e6502a300b1c3f25ebaa69c7fcfe8f455e64efe4670e2ceae2fb7a,83,,,,,,,,,,,quality_pass_pending_editorial_activation_review
47566,"Il Comento alla Divina Commedia, e gli altri scritti intorno a Dante, vol. 3","Boccaccio, Giovanni",historical_general_candidate,origins_through_1800,audit_then_deduplicate,https://www.gutenberg.org/ebooks/47566,https://www.gutenberg.org/ebooks/47566.txt.utf-8,hit,quality_pass,,628810,608967,98993,10134,0,0.243361,0.755476,0.011291,0,,,,9a7a427caffedbfda52aad1e1d0f6f78411e141213a50d50edb7ffe393879c33,88,,,,,,,,,,,quality_pass_pending_editorial_activation_review
47664,"Viaggi di Ali Bey el-Abbassi in Africa ed in Asia, v. 1",Ali Bey,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/47664,https://www.gutenberg.org/ebooks/47664.txt.utf-8,hit,quality_pass,,301345,281683,46383,4438,0,0.253778,0.79576,0.002063,4,editor_note:4,,,9c9bdeadc5975c99a6f23af78f9e8c24d3f7cd44934891db06a77964afcb784b,51,,,,,,,,,,,quality_pass_pending_editorial_activation_review
47665,"Viaggi di Ali Bey el-Abbassi in Africa ed in Asia, v. 2",Ali Bey,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/47665,https://www.gutenberg.org/ebooks/47665.txt.utf-8,hit,quality_pass,,314283,294621,47900,4725,0,0.252735,0.792859,0.002474,1,editor_note:1,,,562ba4588a18fa959433a453f039a51f744e7bdb4f841dce606dc9abdccbbf84,51,,,,,,,,,,,quality_pass_pending_editorial_activation_review
47666,"Viaggi di Ali Bey el-Abbassi in Africa ed in Asia, v. 3",Ali Bey,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/47666,https://www.gutenberg.org/ebooks/47666.txt.utf-8,hit,quality_pass,,335573,315911,51709,4949,0,0.255139,0.796389,0.002247,2,editor_note:2,,,ffc8f3d5dbf553e3eb023c1e1a90b44ce1650a0561d7cd521b221174d047c144,51,,,,,,,,,,,quality_pass_pending_editorial_activation_review
47667,"Viaggi di Ali Bey el-Abbassi in Africa ed in Asia, v. 4",Ali Bey,nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/47667,https://www.gutenberg.org/ebooks/47667.txt.utf-8,hit,quality_pass,,246238,226576,36992,3555,0,0.261489,0.796135,0.00147,1,editor_note:1,,,faacda3112922e80076c60bb754cd8730b688d51cbae2c896faa5650ba8be6f4,30,,,,,,,,,,,quality_pass_pending_editorial_activation_review
47888,I Bianchi e i Neri: Dramma,"Guerrazzi, Francesco Domenico",historical_non_sonnet_poetry_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/47888,https://www.gutenberg.org/ebooks/47888.txt.utf-8,hit,quality_pass,,150119,130474,17269,2465,0,0.237535,0.58171,0.001847,1,editor_note:1,,,649badbe2fd85999130a4a3d06340d0157b3b9fad7464ae8c04a63202bfd6712,20,,,,,,,,,,,quality_pass_pending_editorial_activation_review
47889,"Pensieri, Discorsi, Illustrazioni","Guerrazzi, Francesco Domenico",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/47889,https://www.gutenberg.org/ebooks/47889.txt.utf-8,hit,quality_pass,,278482,258889,41679,3947,0,0.261571,0.786302,0.003909,1,editor_note:1,,,2d138b4312326028b320fedd26e26681547c066a8aefa9e9c80f8d8788e928cf,37,,,,,,,,,,,quality_pass_pending_editorial_activation_review
47891,Veronica Cybo,"Guerrazzi, Francesco Domenico",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/47891,https://www.gutenberg.org/ebooks/47891.txt.utf-8,hit,quality_pass,,151976,132390,21615,2130,0,0.259773,0.782484,0.001752,1,editor_note:1,,,2b92cab56dc6fb5d4758d670e28456d5f67fec3644af2d72af6863ff2819241a,23,,,,,,,,,,,quality_pass_pending_editorial_activation_review
47978,La vendetta paterna,"Guerrazzi, Francesco Domenico",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/47978,https://www.gutenberg.org/ebooks/47978.txt.utf-8,hit,quality_pass,,293712,274269,44693,4302,0,0.263554,0.764042,0.002158,1,editor_note:1,,,c6932380118a4e82084dde8b0b5d2e22ac6a9fa54925b5456110a8e5ba3ec050,43,,,,,,,,,,,quality_pass_pending_editorial_activation_review
48070,Linguaggio e proverbi marinareschi,"Celesia, Emanuele",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/48070,https://www.gutenberg.org/ebooks/48070.txt.utf-8,hit,quality_pass,,191815,172265,23690,3367,0,0.250063,0.631765,0.002862,1,editor_note:1,,,8d73c6b03a86c53a843cf3c226cda7e82536198d77f8d796801e40f47605fc35,23,,,,,,,,,,,quality_pass_pending_editorial_activation_review
48114,Apologia della vita politica di F.-D. Guerrazzi,"Guerrazzi, Francesco Domenico",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/48114,https://www.gutenberg.org/ebooks/48114.txt.utf-8,hit,quality_pass,,2032766,2013210,311864,31146,0,0.262887,0.791952,0.007113,3,editor_note:1;errata:2,,,4a9220f8ab03947ee8e2e5c4c110357fe28551b3e4fb34e696202a61eddfba1e,320,,,,,,,,,,,quality_pass_pending_editorial_activation_review
48188,"Annali d'Italia, vol. 4: dal principio dell'era volgare sino all'anno 1750","Muratori, Lodovico Antonio",historical_general_candidate,origins_through_1800,audit_then_deduplicate,https://www.gutenberg.org/ebooks/48188,https://www.gutenberg.org/ebooks/48188.txt.utf-8,hit,quality_pass,,2475052,2455522,388066,37548,0,0.234901,0.782209,0.013373,1,editor_note:1,,,6b40011f6b2f5407fbb2c4b449edb21e28263f111f7e079d65366fb88dba9f61,387,,,,,,,,,,,quality_pass_pending_editorial_activation_review
48267,Vita di Francesco Burlamacchi,"Guerrazzi, Francesco Domenico",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/48267,https://www.gutenberg.org/ebooks/48267.txt.utf-8,hit,quality_pass,,661916,642305,104367,9621,0,0.270909,0.801994,0.001213,1,editor_note:1,,,e0d9dbd76745559fbe1085177f0e66fcce481f5046b0b46a4e221d757efb9347,88,,,,,,,,,,,quality_pass_pending_editorial_activation_review
48332,"Fra Tommaso Campanella, Vol. 2: la sua congiura, i suoi processi e la sua pazzia","Amabile, Luigi",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/48332,https://www.gutenberg.org/ebooks/48332.txt.utf-8,hit,quality_pass,,1385508,1365792,220256,20408,0,0.260533,0.793721,0.009172,5,editor_note:1;errata:4,,,ae356c593f2698ce5b74c06a2cdf1e144e5da1ea0d2542323589033976e494c3,192,,,,,,,,,,,quality_pass_pending_editorial_activation_review
48333,Un viaggio elettorale,"De Sanctis, Francesco",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/48333,https://www.gutenberg.org/ebooks/48333.txt.utf-8,hit,quality_pass,,269412,249749,41550,4036,0,0.262022,0.773797,0.003656,1,editor_note:1,,,c80741f98ff986a10301333ecab50ae55e62fbdb68177cc808bda2086c789ce1,39,,,,,,,,,,,quality_pass_pending_editorial_activation_review
48335,Viaggio pel lago di Como,"Giovio, Giambatista, conte",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/48335,https://www.gutenberg.org/ebooks/48335.txt.utf-8,hit,quality_pass,,148170,128527,21087,1984,0,0.239674,0.793008,0.006077,1,editor_note:1,,,19609b6a385ffc2f91abfffb9725a18f07c2dffb8f65743b8fa11c646e42c8db,21,,,,,,,,,,,quality_pass_pending_editorial_activation_review
48352,Discorso sopra la calamita,"Castelli, Benedetto",historical_general_candidate,origins_through_1800,audit_then_deduplicate,https://www.gutenberg.org/ebooks/48352,https://www.gutenberg.org/ebooks/48352.txt.utf-8,hit,quality_pass,,81830,62237,9428,975,0,0.265592,0.770297,0.008596,1,editor_note:1,,,499138be0811e12733b0f49cb4cc342a7032852fe28db6e1a09d0b520f95e320,9,,,,,,,,,,,quality_pass_pending_editorial_activation_review
48445,L'assedio di Firenze,"Guerrazzi, Francesco Domenico",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/48445,https://www.gutenberg.org/ebooks/48445.txt.utf-8,hit,quality_pass,,1979527,1960025,317387,30975,0,0.255782,0.787282,0.001687,1,editor_note:1,,,4e65f550d9ff31af25027c42a23864e3a00d1974a0d8948c2b0b7930d79eff04,321,,,,,,,,,,,quality_pass_pending_editorial_activation_review
48490,"Pasquale Paoli; ossia, la rotta di Ponte Nuovo","Guerrazzi, Francesco Domenico",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/48490,https://www.gutenberg.org/ebooks/48490.txt.utf-8,hit,quality_pass,,1244644,1224897,203889,19402,0,0.26818,0.795431,0.000645,1,editor_note:1,,,716e9d44f8857478a4d5289911e73f1a48e18a02914e6f940fbec92a74161cd3,201,,,,,,,,,,,quality_pass_pending_editorial_activation_review
48512,Della scienza militare,"Blanch, Luigi",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/48512,https://www.gutenberg.org/ebooks/48512.txt.utf-8,hit,quality_pass,,627156,607557,95871,9574,0,0.263959,0.809975,0.00664,1,editor_note:1,,,e98507cf25a6eb8ce3fd383aadba7769fb114ad0e32f027d42b7165524e09172,97,,,,,,,,,,,quality_pass_pending_editorial_activation_review
48530,Giardino di Ricreatione,"Florio, John",historical_general_candidate,origins_through_1800,audit_then_deduplicate,https://www.gutenberg.org/ebooks/48530,https://www.gutenberg.org/ebooks/48530.txt.utf-8,hit,quality_pass,,290259,270777,48330,6606,0,0.239851,0.74578,0.00031,1,editor_note:1,,,bbfdcf67bd170f5ad1cec3f6cd74017c23e55d19edced89a856314d877a9a5d6,53,,,,,,,,,,,quality_pass_pending_editorial_activation_review
48576,Racconti politici,"Ghislanzoni, Antonio",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/48576,https://www.gutenberg.org/ebooks/48576.txt.utf-8,hit,quality_pass,,621442,601828,96045,9822,0,0.251861,0.785507,0.000616,1,editor_note:1,,,d1dbca1e47ad18ccdfc0a151e88bdee9401afbe84a13e83ad7db2dd071f1f3a4,102,,,,,,,,,,,quality_pass_pending_editorial_activation_review
48624,"Della guerra nazionale d'insurrezione per bande, applicata all'Italia: Trattato dedicato ai buoni Italiani da un amico del Paese","Bianco, Carlo",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/48624,https://www.gutenberg.org/ebooks/48624.txt.utf-8,hit,quality_pass,,891491,871688,136444,12973,0,0.254243,0.808289,0.000613,1,editor_note:1,,,237e248b865bf4b8df194fbf7b78f6621f6d8e7cfffe0b0553e1c80f56add2b7,133,,,,,,,,,,,quality_pass_pending_editorial_activation_review
49062,"Passeggiate per l'Italia, vol. 5","Gregorovius, Ferdinand",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/49062,https://www.gutenberg.org/ebooks/49062.txt.utf-8,hit,quality_pass,,308588,288980,47958,4457,0,0.257413,0.801453,0.001474,1,editor_note:1,,,e89ebeda6b30bbf17f28e7c2f842351f165c9f9308b8a2d4d7256adb392d63b6,43,,,,,,,,,,,quality_pass_pending_editorial_activation_review
49066,In Egitto: La caccia della jena,"Lessona, Michele",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/49066,https://www.gutenberg.org/ebooks/49066.txt.utf-8,hit,quality_pass,,71167,51508,8704,863,0,0.251379,0.782344,0.000194,1,editor_note:1,,,3b134b82ee343d557129c4af9357b2486a7ca24aa919d2c04135c1cf9a81f616,3,,,,,,,,,,,quality_pass_pending_editorial_activation_review
49079,Storia degli Esseni: Lezioni,"Benamozegh, Elia",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/49079,https://www.gutenberg.org/ebooks/49079.txt.utf-8,hit,quality_pass,,1006726,987136,161529,14641,0,0.247404,0.802608,0.001091,0,,,,0e6f803a88595559074b4b7573b759a8118a21edb48307e73fd831089d9a1d87,145,,,,,,,,,,,quality_pass_pending_editorial_activation_review
49219,"Ginevra, o, L'Orfana della Nunziata","Ranieri, Antonio",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/49219,https://www.gutenberg.org/ebooks/49219.txt.utf-8,hit,quality_pass,,588313,568716,97921,8795,0,0.261742,0.785457,0.000665,2,editor_note:1;errata:1,,,5cc0826c0a9afb3e349febe1787ceb5e6c4511e9de89ff6a92a489ed5af928e6,84,,,,,,,,,,,quality_pass_pending_editorial_activation_review
49337,"Storia degli Italiani, vol. 01 (di 15)","Cantù, Cesare",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/49337,https://www.gutenberg.org/ebooks/49337.txt.utf-8,hit,quality_pass,,917727,898143,140187,14351,0,0.230763,0.794627,0.005971,0,,,,047a26d44966ae1595f5bb20e41b7ea76508a72ea683a085ba768da3c5660cbf,147,,,,,,,,,,,quality_pass_pending_editorial_activation_review
49346,"Nerone: commedia in cinque atti ed in versi, con prologo e note storiche","Cossa, Pietro",historical_non_sonnet_poetry_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/49346,https://www.gutenberg.org/ebooks/49346.txt.utf-8,hit,quality_pass,,145512,125791,18491,3851,0,0.215186,0.676805,0.000986,0,,,,ed5abfaf929fbf66d893ed75a2282af1d2c735deb9dbd525ad41a92e09b664ce,18,,,,,,,,,,,quality_pass_pending_editorial_activation_review
49394,Ricordi intorno alle Cinque Giornate di Milano (18-22 marzo 1848): Seconda edizione con aggiunte,"Torelli, Luigi",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/49394,https://www.gutenberg.org/ebooks/49394.txt.utf-8,hit,quality_pass,,571553,551820,90663,8387,0,0.258639,0.799319,0.003019,1,editor_note:1,,,3a3734d3957b20fa671abfcfad50804ce5c4807110c2c8b16c542de94282225d,81,,,,,,,,,,,quality_pass_pending_editorial_activation_review
49429,Mezzo secolo di patriotismo: Saggi storici,"Bonfadini, Romualdo",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/49429,https://www.gutenberg.org/ebooks/49429.txt.utf-8,hit,quality_pass,,510985,491280,76863,7580,0,0.258226,0.806915,0.003157,1,editor_note:1,,,d474762b61f25aa15f2dee2f29842db1059f5c966701e69afcdc2be7be4b9aa1,86,,,,,,,,,,,quality_pass_pending_editorial_activation_review
49463,Racconti per giovinetti,"Thouar, Pietro",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/49463,https://www.gutenberg.org/ebooks/49463.txt.utf-8,hit,quality_pass,,565318,545711,89703,8316,0,0.271674,0.771293,0.00193,1,editor_note:1,,,0e5d5cf263e0ead95750f02d577e372bd80ee91aea1eaa36cd0b0918cce4fc1b,95,,,,,,,,,,,quality_pass_pending_editorial_activation_review
49510,Racconti,"Percoto, Caterina",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/49510,https://www.gutenberg.org/ebooks/49510.txt.utf-8,hit,quality_pass,,982580,963071,162910,14548,0,0.261826,0.799371,0.000167,1,editor_note:1,,,457e8ab6ad277b8dfbf41b451235109f017055df1bd75143a43ea5ca43a26cac,150,,,,,,,,,,,quality_pass_pending_editorial_activation_review
49599,Scritti editi e postumi,"Bini, Carlo",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/49599,https://www.gutenberg.org/ebooks/49599.txt.utf-8,hit,quality_pass,,604903,585326,97383,9346,0,0.269575,0.760861,0.001825,1,editor_note:1,,,03a26c2f78c2ec65049235f560ce9d81cd434bd7acd9b39bb35660553ab7aca3,106,,,,,,,,,,,quality_pass_pending_editorial_activation_review
49670,Tre racconti: Il cane del cieco - Un genio sconosciuto - Galatea,"Bersezio, Vittorio",nineteenth_century_bridge_candidate,nineteenth_century_bridge,audit_then_deduplicate,https://www.gutenberg.org/ebooks/49670,https://www.gutenberg.org/ebooks/49670.txt.utf-8,hit,quality_pass,,401000,381285,64419,6214,0,0.264658,0.79087,4.7e-05,1,editor_note:1,,,b4da5f291a25531384d93ad9e3ce3d25f2078084ce52780e4154d283e7d41a0c,65,,,,,,,,,,,quality_pass_pending_editorial_activation_review
50306,Rinaldo ardito: Frammenti inediti pubblicati sul manoscritto originale,"Ariosto, Lodovico",historical_non_sonnet_poetry_candidate,origins_through_1800,audit_then_deduplicate,https://www.gutenberg.org/ebooks/50306,https://www.gutenberg.org/ebooks/50306.txt.utf-8,hit,quality_pass,,175314,155410,24349,3485,0,0.251263,0.692182,0.014851,1,editor_note:1,,,15a2a108a056b47745baa961c8cf50b481dc1747320c0182e70b3c28458323e3,26,,,,,,,,,,,quality_pass_pending_editorial_activation_review
50641,"Istoria civile del Regno di Napoli, v. 1","Giannone, Pietro",historical_general_candidate,origins_through_1800,audit_then_deduplicate,https://www.gutenberg.org/ebooks/50641,https://www.gutenberg.org/ebooks/50641.txt.utf-8,hit,quality_pass,,814066,794449,124584,12432,0,0.227333,0.775404,0.011302,1,editor_note:1,,,06aa02483c0400280e8c4e5f2bbe7aa50626a4e4e3cd51d34cd02fd199333573,112,,,,,,,,,,,quality_pass_pending_editorial_activation_review
50642,"Istoria civile del Regno di Napoli, v. 2","Giannone, Pietro",historical_general_candidate,origins_through_1800,audit_then_deduplicate,https://www.gutenberg.org/ebooks/50642,https://www.gutenberg.org/ebooks/50642.txt.utf-8,hit,quality_pass,,775727,756110,120692,11667,0,0.238177,0.788026,0.00807,1,editor_note:1,,,e7c4fbadc4fed89079f8cebc8fc8f0888a5bc3047a3e7b375e8ceb8b8d6093a3,119,,,,,,,,,,,quality_pass_pending_editorial_activation_review
50643,"Istoria civile del Regno di Napoli, v. 3","Giannone, Pietro",historical_general_candidate,origins_through_1800,audit_then_deduplicate,https://www.gutenberg.org/ebooks/50643,https://www.gutenberg.org/ebooks/50643.txt.utf-8,hit,quality_pass,,888254,868637,138930,13371,0,0.243842,0.790661,0.008441,1,editor_note:1,,,3c898185b568b13ca977621ac60177212930c18b5e3b0717432f21058bd86275,139,,,,,,,,,,,quality_pass_pending_editorial_activation_review
