ebook_id,title,authors,preliminary_role,period_bucket,inventory_status,resolution_pass,final_period_bucket,final_role,metadata_final_decision,final_resolution_status,final_activation_class,landing_page_url,fetched_url,cache_status,probe_status,error,raw_character_count,cleaned_character_count,cleaned_word_count,nonempty_line_count,replacement_character_count,italian_function_word_ratio,alphabetic_character_ratio,digit_character_ratio,editorial_marker_count,editorial_markers,quality_review_flags,language_variety_flags,normalized_word_sha256,fingerprint_anchor_count,possible_existing_work_matches,metadata_intra_gutenberg_duplicate_ids,intra_gutenberg_exact_duplicate_ids,intra_gutenberg_near_duplicate_metrics,prior_gutenberg_overlap_metrics,prior_gutenberg_duplicate_scope,bibit_overlap_metrics,current_corpus_overlap_metrics,cross_corpus_duplicate_scope,heldout_sonnet_overlap_metrics,manual_review_resolution,manual_review_rationale,probe_decision
60865,"I viaggi di Gio. da Mandavilla, vol. 2","Mandeville, John, Sir",date_and_role_review,unknown,review_missing_period_evidence,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/60865,https://www.gutenberg.org/ebooks/60865.txt.utf-8,hit,quality_pass,,261804,242190,43879,3664,0,0.288771,0.770346,0.001932,1,editor_note:1,,,fee408175af9879f442b33800e32e702d66bc3c1d9ab41ca329c1391b1522f78,37,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",historical_non_sonnet_poetry_candidate,author_died_after_1900_review,review_work_publication_date,pass_1b,nineteenth_century_bridge,historical_non_sonnet_poetry_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/61548,https://www.gutenberg.org/ebooks/61548.txt.utf-8,hit,quality_pass,,137678,118098,17874,2823,0,0.241972,0.663517,0.004361,1,editor_note:1,,,52a1489bd293c36e4ef1c537778acd13afdbe76faee1db9ac6692b59390cc767,15,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
61704,"Niccolò Machiavelli e i suoi tempi, vol. I","Villari, Pasquale",date_and_role_review,author_died_after_1900_review,review_work_publication_date,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/61704,https://www.gutenberg.org/ebooks/61704.txt.utf-8,hit,quality_pass,,1336543,1316955,210594,20246,0,0.242571,0.779932,0.0117,4,editor_note:1;errata:3,,,412761bd27edc393a8daee8e409ab4d638dbdcde3d3ba92547084f622ae3c7a3,195,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
61705,"Niccolò Machiavelli e i suoi tempi, vol. II","Villari, Pasquale",date_and_role_review,author_died_after_1900_review,review_work_publication_date,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/61705,https://www.gutenberg.org/ebooks/61705.txt.utf-8,hit,quality_pass,,1267565,1247973,201380,19079,0,0.237839,0.782771,0.009506,4,editor_note:1;errata:3,,,34b55d23e7129f2ce358013bfe6b366af24edcafd12b05797e02b24249f9bcf0,193,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
61706,"Niccolò Machiavelli e i suoi tempi, vol. III","Villari, Pasquale",date_and_role_review,author_died_after_1900_review,review_work_publication_date,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/61706,https://www.gutenberg.org/ebooks/61706.txt.utf-8,hit,quality_pass,,1275344,1255748,195709,19773,0,0.243239,0.748159,0.020408,2,editor_note:1;errata:1,,,06c3d361252774bbede3cdeb8677dfbbb5101ef66e5f204434b92fdbd197827c,195,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
61975,Frutti proibiti,"Farina, Salvatore",date_and_role_review,author_died_after_1900_review,review_work_publication_date,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/61975,https://www.gutenberg.org/ebooks/61975.txt.utf-8,hit,quality_pass,,305618,286138,47697,5029,0,0.263518,0.778554,0.00029,1,editor_note:1,,,d28f51e36abe48f9794a60b4a53b68fcb87f23fbef31a75c3b446df2079688ff,52,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
61991,La realtà: dramma in 3 atti,"Rovetta, Gerolamo",date_and_role_review,author_died_after_1900_review,review_work_publication_date,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/61991,https://www.gutenberg.org/ebooks/61991.txt.utf-8,hit,quality_pass,,122972,103412,16414,2383,0,0.233337,0.741094,0.000629,1,editor_note:1,,,b6b07a5890bcaa94dfef6e99a3e7c28dd025a01f0397e84d8c844a8de7c862e6,18,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
62400,La Carrozza di tutti,"De Amicis, Edmondo",date_and_role_review,author_died_after_1900_review,review_work_publication_date,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/62400,https://www.gutenberg.org/ebooks/62400.txt.utf-8,hit,quality_pass,,714541,694971,116026,10503,0,0.283583,0.78624,0.000214,1,editor_note:1,,,450c5dbc098eeaa92d6dc74d727c571efe094f4041376d166fc46899c79a5341,99,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
62813,"Foscolo, Manzoni, Leopardi: saggi: Aggiuntovi preraffaelliti, simbolisti ed esteti e letteratura dell'avvenire","Graf, Arturo",date_and_role_review,author_died_after_1900_review,review_work_publication_date,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/62813,https://www.gutenberg.org/ebooks/62813.txt.utf-8,hit,quality_pass,,859371,839749,138691,13247,0,0.272584,0.780677,0.007269,1,editor_note:1,,,043a830b98909a7ccd47669a3de49885fe789915fc5388da4d3b4ebc6eb835a5,126,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
62987,Storia della musica,"Untersteiner, Alfredo",date_and_role_review,author_died_after_1900_review,review_work_publication_date,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/62987,https://www.gutenberg.org/ebooks/62987.txt.utf-8,hit,quality_pass,,734659,715084,111352,11796,0,0.245842,0.78216,0.01315,3,alphabetical_index:2;editor_note:1,,,e16ccee27b35f286928e43f45616a577f78fea5245862eddc797e7094bb7e647,106,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
63058,Saggio di ricerche sulla satira contro il villano,"Merlini, Domenico",date_and_role_review,unknown,review_missing_period_evidence,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/63058,https://www.gutenberg.org/ebooks/63058.txt.utf-8,hit,quality_pass,,425971,406332,62551,7471,0,0.233218,0.743606,0.011998,3,editor_note:1;errata:2,,,0a81039baa071e7e1dd1f24f4eba2d93a4a886037d16a3dc5db06fa4073bd00f,44,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
63106,Una partita a scacchi; Il Trionfo d'amore; Intermezzi e scene,"Giacosa, Giuseppe",date_and_role_review,author_died_after_1900_review,review_work_publication_date,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/63106,https://www.gutenberg.org/ebooks/63106.txt.utf-8,hit,quality_pass,,193533,173814,24590,4015,0,0.232127,0.629339,0.001116,1,editor_note:1,,,89f1756fa7990d8d7f58b5a4c0bf23f8c3cbcd3a3c0f25def17b31fe3bb3dc56,20,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
64106,Il tesoro di Donnina,"Farina, Salvatore",date_and_role_review,author_died_after_1900_review,review_work_publication_date,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/64106,https://www.gutenberg.org/ebooks/64106.txt.utf-8,hit,quality_pass,,533769,514295,87700,8737,0,0.271539,0.780844,0.00041,1,editor_note:1,,,9bb5f8d18798d9694d3b7490fa2c98b31e126b042c66f6bcdf5596af4c6e1461,86,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
64393,Lettere di molte valorose donne: nelle quali chiaramente appare non esser ne di eloquentia ne di dottrina alli huomini inferiori,"Landi, Ortensio",date_and_role_review,unknown,review_missing_period_evidence,pass_1b,origins_through_1800,historical_general_candidate,eligible_historical_core_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/64393,https://www.gutenberg.org/ebooks/64393.txt.utf-8,hit,quality_pass,,503350,483765,78732,7527,0,0.219123,0.782729,0.001286,2,editor_note:1;errata:1,,,e444d55e9fa5e09049efd577db7341ddb616d20f98e2f416d4b6201266738085,76,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
64736,Saper vivere: Norme di buona creanza,"Serao, Matilde",date_and_role_review,author_died_after_1900_review,review_work_publication_date,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/64736,https://www.gutenberg.org/ebooks/64736.txt.utf-8,hit,quality_pass,,271737,252198,41170,3880,0,0.276391,0.772353,0.001134,1,editor_note:1,,,2813c1dc5e6c1d2d8ad1d4c32215549b6553bbab225ff8f9b44008d85d6a4468,47,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
64810,Mio figlio!,"Farina, Salvatore",date_and_role_review,author_died_after_1900_review,review_work_publication_date,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/64810,https://www.gutenberg.org/ebooks/64810.txt.utf-8,hit,quality_pass,,510913,491481,82180,8555,0,0.265649,0.779141,0.000179,1,editor_note:1,,,7ed9c051d121358c298ded68fd122cc83efc1be0e193db2d47f179c4426a5404,87,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
64885,Parassiti: Commedia in tre atti,"Antona-Traversi, Camillo",date_and_role_review,author_died_after_1900_review,review_work_publication_date,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/64885,https://www.gutenberg.org/ebooks/64885.txt.utf-8,hit,quality_pass,,317210,297659,44065,6295,0,0.244207,0.724104,0.003874,1,editor_note:1,,,6bee82a76368ddf863f3255f50b4a912f2df7461940a6fe19d2af3763675d7ca,45,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
64899,La donna e i suoi rapporti sociali,"Mozzoni, Anna Maria",date_and_role_review,author_died_after_1900_review,review_work_publication_date,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/64899,https://www.gutenberg.org/ebooks/64899.txt.utf-8,hit,quality_pass,,425629,406099,65691,6357,0,0.252135,0.798273,0.001165,3,editor_note:1;errata:2,,,d9bae5c83b1a58a86c948bef456d6202cb81e3672f1e74a24702eb5c23b65c5b,64,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
65736,Il giro del mondo in ottanta giorni,"Verne, Jules",date_and_role_review,author_died_after_1900_review,review_work_publication_date,pass_1b,nineteenth_century_bridge,nineteenth_century_bridge_candidate,eligible_nineteenth_century_candidate,pass_1b_authoritative_resolved,eligible_probe,https://www.gutenberg.org/ebooks/65736,https://www.gutenberg.org/ebooks/65736.txt.utf-8,hit,quality_pass,,446486,426947,67875,7167,0,0.256162,0.789986,0.001541,1,editor_note:1,,,7ed25a00235d0449b78f47e0e9c859fe5d9969533bc978576b0d82c26fd5c544,57,,,,,,,,,,,,,quality_pass_pending_editorial_activation_review
