scan_rights_id,scan_title,index_url,index_revision_id,commons_file_title,commons_description_url,commons_page_id,index_author,index_editor,index_translator,index_illustrator,index_publisher,index_city,index_year,index_source,commons_artist,commons_credit,commons_license_short_name,commons_license_code,commons_usage_terms,commons_copyrighted,commons_attribution_required,commons_categories,site_license,site_license_url,underlying_work_evidence,edition_rights_evidence,scan_file_rights_evidence,required_notice,modification_notice,downstream_note,evidence_retrieved_utc,rights_decision,rights_reason
itws-scan:961021,"Pellicano - Ricordi intorno al movimento politico di Reggio nell'anno 1847, Morano, 1879.djvu","https://it.wikisource.org/wiki/Indice:Pellicano_-_Ricordi_intorno_al_movimento_politico_di_Reggio_nell'anno_1847,_Morano,_1879.djvu",3476258,"File:Pellicano - Ricordi intorno al movimento politico di Reggio nell'anno 1847, Morano, 1879.djvu","https://commons.wikimedia.org/wiki/File:Pellicano_-_Ricordi_intorno_al_movimento_politico_di_Reggio_nell%27anno_1847,_Morano,_1879.djvu",146589227,Paolo Pellicano,,,,Stabilimento tipografico di Vincenzo Morano,Napoli,1879,{{GB|QgQvAAAAYAAJ}},Creator:Paolo Pellicano,https://www.google.it/books/edition/Ricordi_intorno_al_movimento_politico_di/QgQvAAAAYAAJ?hl=it&gbpv=1&dq=ricordi+intorno+al+movimento+politico+di+reggio+nell%27anno+1847&pg=PA37&printsec=frontcover,Public domain,pd,Public domain,False,false,Author died more than 100 years ago public domain images|1879 books|PD-old-70-expired|PD-scan (PD-old-70-expired)|DjVu files in Italian|Scanned Italian texts|Italian Wikisource books|CC-PD-Mark|Books without Wikidata item|PD-old missing SDC copyright status|Books by Paolo Pellicano,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1879; author=Paolo Pellicano; Commons license=Public domain,editor=; translator=; illustrator=; publisher=Stabilimento tipografico di Vincenzo Morano,"https://commons.wikimedia.org/wiki/File:Pellicano_-_Ricordi_intorno_al_movimento_politico_di_Reggio_nell%27anno_1847,_Morano,_1879.djvu",Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
itws-scan:1011526,"Pellicano - San Paolo a Reggio, Reggio Cal., 1855.djvu","https://it.wikisource.org/wiki/Indice:Pellicano_-_San_Paolo_a_Reggio,_Reggio_Cal.,_1855.djvu",3668408,"File:Pellicano - San Paolo a Reggio, Reggio Cal., 1855.djvu","https://commons.wikimedia.org/wiki/File:Pellicano_-_San_Paolo_a_Reggio,_Reggio_Cal.,_1855.djvu",188646123,Paolo Pellicano,,,,Pe' Tipi del Reale Orfanotrofio,Reggio Calabria,1855,{{GB|nlwUxS53A7YC}},Creator:Paolo Pellicano,https://www.google.it/books/edition/S_Paolo_a_Reggio_dissertazione_del_canon/nlwUxS53A7YC?hl=it&gbpv=0,Public domain,pd,Public domain,False,false,PD-old-70-expired|1855 books|PD-scan (PD-old-70-expired)|DjVu files in Italian|Images with extracted images|Scanned Italian texts|Italian Wikisource books|CC-PD-Mark|Books without Wikidata item|PD-old missing SDC copyright status|Books by Paolo Pellicano,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1855; author=Paolo Pellicano; Commons license=Public domain,editor=; translator=; illustrator=; publisher=Pe' Tipi del Reale Orfanotrofio,"https://commons.wikimedia.org/wiki/File:Pellicano_-_San_Paolo_a_Reggio,_Reggio_Cal.,_1855.djvu",Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
itws-scan:155883,Penombre.djvu,https://it.wikisource.org/wiki/Indice:Penombre.djvu,3504998,File:Penombre.djvu,https://commons.wikimedia.org/wiki/File:Penombre.djvu,7888716,Emilio Praga,,,,Casa editrice degli autori-editori,Milano,1864,{{IA|penombre00praggoog}},Emilio Praga,Internet Archive,Public domain,pd,Public domain,False,false,1864 books|PD-old-100-expired|DjVu files in Italian|CC-PD-Mark|Books by Emilio Praga,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1864; author=Emilio Praga; Commons license=Public domain,editor=; translator=; illustrator=; publisher=Casa editrice degli autori-editori,https://commons.wikimedia.org/wiki/File:Penombre.djvu,Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
itws-scan:250169,Pensieri e giudizi.djvu,https://it.wikisource.org/wiki/Indice:Pensieri_e_giudizi.djvu,2819392,File:Pensieri e giudizi.djvu,https://commons.wikimedia.org/wiki/File:Pensieri_e_giudizi.djvu,16849716,Mario Rapisardi,Alfio Tomaselli,,,G. Pedone Lauriel,Palermo,1915,{{IA|MarioRapisardiPensieriEGiudizi}},Mario Rapisardi,Internet Archive identifier: MarioRapisardiPensieriEGiudizi,Public domain,pd,Public domain,False,false,Author died more than 100 years ago public domain images|DjVu files in Italian|Scans from the Internet Archive/unverified|CC-PD-Mark|Scans from the Internet Archive|Works by Mario Rapisardi|PD-old missing SDC copyright status,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1915; author=Mario Rapisardi; Commons license=Public domain,editor=Alfio Tomaselli; translator=; illustrator=; publisher=G. Pedone Lauriel,https://commons.wikimedia.org/wiki/File:Pensieri_e_giudizi.djvu,Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
itws-scan:498745,"Per il testo della Divina Commedia Barbi, 1891.djvu","https://it.wikisource.org/wiki/Indice:Per_il_testo_della_Divina_Commedia_Barbi,_1891.djvu",3477510,"File:Per il testo della Divina Commedia Barbi, 1891.djvu","https://commons.wikimedia.org/wiki/File:Per_il_testo_della_Divina_Commedia_Barbi,_1891.djvu",56851408,Michele Barbi,,,,E. Trevisini,Roma,1891,{{IA|periltestodella00barbgoog}},Michele Barbi,Internet Archive identifier: periltestodella00barbgoog Internet Archive source: https://books.google.com/books?id=yPL4XdkbNDMC&oe=UTF-8,Public domain,pd,Public domain,False,false,Michele Barbi|PD Old|Uploaded with IA Upload|PD-scan (PD-old-70)|Scans from the Internet Archive/unverified|CC-PD-Mark|1891 books from Italy|Scans from the Internet Archive|Books without Wikidata item|Books about Dante Alighieri|PD-old missing SDC copyright status,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1891; author=Michele Barbi; Commons license=Public domain,editor=; translator=; illustrator=; publisher=E. Trevisini,"https://commons.wikimedia.org/wiki/File:Per_il_testo_della_Divina_Commedia_Barbi,_1891.djvu",Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
itws-scan:270311,Per la festa dell'unità italiana.djvu,https://it.wikisource.org/wiki/Indice:Per_la_festa_dell'unit%C3%A0_italiana.djvu,2691405,File:Per la festa dell'unità italiana.djvu,https://commons.wikimedia.org/wiki/File:Per_la_festa_dell%27unit%C3%A0_italiana.djvu,18632449,Maria Alinda Bonacci Brunamonti,,,,Badaloni,Recanati,1863,{{IA|scrittivari00bona}},Maria Alinda Bonacci Brunamonti,Internet Archive identifier: scrittivari00bona,Public domain,pd,Public domain,False,false,Author died more than 100 years ago public domain images|DjVu files in Italian|Scans from the Internet Archive/unverified|CC-PD-Mark|Scans from the Internet Archive|PD-old missing SDC copyright status|Books by Maria Alinda Bonacci Brunamonti,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1863; author=Maria Alinda Bonacci Brunamonti; Commons license=Public domain,editor=; translator=; illustrator=; publisher=Badaloni,https://commons.wikimedia.org/wiki/File:Per_la_festa_dell%27unit%C3%A0_italiana.djvu,Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
itws-scan:184543,Per le vie (1883).djvu,https://it.wikisource.org/wiki/Indice:Per_le_vie_(1883).djvu,2548536,File:Per le vie (1883).djvu,https://commons.wikimedia.org/wiki/File:Per_le_vie_(1883).djvu,11883096,Giovanni Verga,,,,Fratelli Treves Editori,Milano,1883,{{IA|perlevie00verguoft}},Giovanni Verga,Internet Archive identifier: perlevie00verguoft,Public domain,pd,Public domain,False,false,1883 books|PD-scan (PD-old-auto)|DjVu files in Italian|Scans from the Internet Archive/unverified|PD-old-100|CC-PD-Mark|Scans from the Internet Archive|Books without Wikidata item|Works by Giovanni Verga|PD-old missing SDC copyright status,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1883; author=Giovanni Verga; Commons license=Public domain,editor=; translator=; illustrator=; publisher=Fratelli Treves Editori,https://commons.wikimedia.org/wiki/File:Per_le_vie_(1883).djvu,Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
itws-scan:99600,Per li giocatori di pallone in Firenze l'estate dell'anno 1619.djvu,https://it.wikisource.org/wiki/Indice:Per_li_giocatori_di_pallone_in_Firenze_l'estate_dell'anno_1619.djvu,3194242,File:Per li giocatori di pallone in Firenze l'estate dell'anno 1619.djvu,https://commons.wikimedia.org/wiki/File:Per_li_giocatori_di_pallone_in_Firenze_l%27estate_dell%27anno_1619.djvu,11546303,Gabriello Chiabrera,,,,,Firenze,1674,{{Scansione utente}},Gabriello Chiabrera,scans of original book by user: Vermondo,Public domain,pd,Public domain,False,false,PD-old-100-expired|DjVu files in Italian|Per li giocatori di pallone in Firenze|CC-PD-Mark|Books without Wikidata item|PD-old missing SDC copyright status,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1674; author=Gabriello Chiabrera; Commons license=Public domain,editor=; translator=; illustrator=; publisher=,https://commons.wikimedia.org/wiki/File:Per_li_giocatori_di_pallone_in_Firenze_l%27estate_dell%27anno_1619.djvu,Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
itws-scan:374752,Peregrinaggio di tre giovani figliuoli del re di Serendippo.djvu,https://it.wikisource.org/wiki/Indice:Peregrinaggio_di_tre_giovani_figliuoli_del_re_di_Serendippo.djvu,2757990,File:Peregrinaggio di tre giovani figliuoli del re di Serendippo.djvu,https://commons.wikimedia.org/wiki/File:Peregrinaggio_di_tre_giovani_figliuoli_del_re_di_Serendippo.djvu,38400694,Cristoforo Armeno,,Cristoforo Armeno,,Michele Tramezzino,Venezia,1557,{{IA|bub_gb_ncpOAAAAcAAJ}},Cristoforo Armeno,Internet Archive identifier: bub_gb_ncpOAAAAcAAJ Internet Archive source: https://books.google.com/books?id=ncpOAAAAcAAJ&hl=&source=gbs_api,Public domain,pd,Public domain,False,false,PD-old-100-expired|PD-scan (PD-old-100-expired)|DjVu files in Italian|Scans from the Internet Archive/unverified|Italian Wikisource books|English Wikisource books|CC-PD-Mark|Scans from the Internet Archive|Books without Wikidata item|PD-old missing SDC copyright status|The Three Princes of Serendip|Dutch Wikisource Indexes,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1557; author=Cristoforo Armeno; Commons license=Public domain,editor=; translator=Cristoforo Armeno; illustrator=; publisher=Michele Tramezzino,https://commons.wikimedia.org/wiki/File:Peregrinaggio_di_tre_giovani_figliuoli_del_re_di_Serendippo.djvu,Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
itws-scan:423327,"Perini - Trento e suoi contorni, 1868.djvu","https://it.wikisource.org/wiki/Indice:Perini_-_Trento_e_suoi_contorni,_1868.djvu",2279521,"File:Perini - Trento e suoi contorni, 1868.djvu","https://commons.wikimedia.org/wiki/File:Perini_-_Trento_e_suoi_contorni,_1868.djvu",45035317,Carlo Perini,,,,,Trento,1868,{{IA|TrentoESuoiContorniImages}},Carlo Perini,This file was uploaded by Biblioteca comunale di Trento. Internet Archive identifier: TrentoESuoiContorniImages,Public domain,pd,Public domain,False,false,PD-old-70-expired|1868 books|Media from Biblioteca comunale di Trento|PD-scan (PD-old-70-expired)|Scans from the Internet Archive/unverified|Images with extracted images|CC-PD-Mark|Scans from the Internet Archive|Books without Wikidata item|Books from Biblioteca comunale di Trento,Creative Commons Attribution-Share Alike 4.0,https://creativecommons.org/licenses/by-sa/4.0/deed.it,Wikisource work period=1868; author=Carlo Perini; Commons license=Public domain,editor=; translator=; illustrator=; publisher=,"https://commons.wikimedia.org/wiki/File:Perini_-_Trento_e_suoi_contorni,_1868.djvu",Attribute Italian Wikisource contributors through the stable work page/history; retain the CC BY-SA 4.0 license link and exact source-scan credit.,MediaWiki/ProofreadPage markup and identified apparatus were removed; spelling and punctuation of retained primary text were preserved.,Processed text remains inactive pending cross-archive and training-lineage freeze; redistributed adaptations must preserve applicable ShareAlike obligations.,2026-08-11T11:01:40Z,rights_pass,Commons marks the exact scan file non-copyrighted/public domain and Wikisource pins CC BY-SA 4.0 transcription terms.
