routing_id,source_unit_id,reference_unit_id,candidate_id,source_group,source_title,poem_author,character_start,character_end,line_count,source_text_sha256,cleaned_character_count,cleaned_sha256,form_evidence,language_evidence,overlap_reference_ids,routing_decision,final_role,activation_status
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R02:block_0712,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R02,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R02:block_0712,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Antropologia soprannaturale Vol.I,Antonio Rosmini,841895,842814,14,4a749d246227d0cbfeb8ca348b40258f01a7115a77c8c2e2d98054356f130894,919,a69c8c1659139c69b0635582fc8443be61bc3936f5ffef8ddf86cc52cb0e22f5,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0020,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R03,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0020,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Antropologia soprannaturale Vol.II,Antonio Rosmini,23590,24479,14,00656ad5b591e7bcf44023da2b06fc5f9e163dab2ce5e86951a9e4e0a3928ab7,889,0d438da44441d63a64643e150b11bd75c7b898ff2963ba503261cc6a357b9eb9,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0064,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R03,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0064,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Antropologia soprannaturale Vol.II,Antonio Rosmini,85368,86277,14,00656ad5b591e7bcf44023da2b06fc5f9e163dab2ce5e86951a9e4e0a3928ab7,909,d3cb81eca5293059ea14a1fbfa7baf8f3a568fe53b8eb69e811b696513da4e12,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0244,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R03,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0244,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Antropologia soprannaturale Vol.II,Antonio Rosmini,271316,272278,14,00656ad5b591e7bcf44023da2b06fc5f9e163dab2ce5e86951a9e4e0a3928ab7,962,42a36c514a66607180642e234346e8c417339f8b0713eaaf673e329aaad31e7a,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0305,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R03,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0305,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Antropologia soprannaturale Vol.II,Antonio Rosmini,317168,318050,14,00656ad5b591e7bcf44023da2b06fc5f9e163dab2ce5e86951a9e4e0a3928ab7,882,d5302561d5749e1badab8b5f138fd3b28c27379416f40284ad6669d8c72194b2,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0322,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R03,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0322,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Antropologia soprannaturale Vol.II,Antonio Rosmini,330974,331935,14,00656ad5b591e7bcf44023da2b06fc5f9e163dab2ce5e86951a9e4e0a3928ab7,961,c1c09bf8a9104ce1a31ab6fa95e7db7b8dfc8dd84861261e30f3fe32cdc8da8e,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0339,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R03,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0339,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Antropologia soprannaturale Vol.II,Antonio Rosmini,342961,343886,14,00656ad5b591e7bcf44023da2b06fc5f9e163dab2ce5e86951a9e4e0a3928ab7,925,5539d600a8a3a2900e8594144d1617cd86ac65b91b047e463d3861b9c2dabf87,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0380,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R03,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0380,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Antropologia soprannaturale Vol.II,Antonio Rosmini,375728,376618,14,00656ad5b591e7bcf44023da2b06fc5f9e163dab2ce5e86951a9e4e0a3928ab7,890,0f1e395a009bb3dc8e2489b3c99810ab4d594c0f4ad2695637a00f257965b10a,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0411,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R03,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0411,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Antropologia soprannaturale Vol.II,Antonio Rosmini,398421,399386,14,00656ad5b591e7bcf44023da2b06fc5f9e163dab2ce5e86951a9e4e0a3928ab7,965,72574421b86b37b65368ed0bf218aac5fc59b4eda25ff38bdb462286f6a6d679,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0428,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R03,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0428,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Antropologia soprannaturale Vol.II,Antonio Rosmini,409798,410674,14,00656ad5b591e7bcf44023da2b06fc5f9e163dab2ce5e86951a9e4e0a3928ab7,876,5f753022ee9e2cac68a94a81680b934dd268481f12ee5d643fc7e7e1d52d21b4,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0464,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R03,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0464,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Antropologia soprannaturale Vol.II,Antonio Rosmini,433319,434242,14,00656ad5b591e7bcf44023da2b06fc5f9e163dab2ce5e86951a9e4e0a3928ab7,923,484395b845c7bfe8000e9aa009b8ea6452eecc33970a50cd22c8ad56c64355bc,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0472,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R03,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0472,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Antropologia soprannaturale Vol.II,Antonio Rosmini,438791,439759,14,00656ad5b591e7bcf44023da2b06fc5f9e163dab2ce5e86951a9e4e0a3928ab7,968,2a6ac205f1b9011086060493f04387fe8b54ee0cbda04dbeb82cc9ef523e277f,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0574,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R03,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0574,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Antropologia soprannaturale Vol.II,Antonio Rosmini,512890,513794,14,00656ad5b591e7bcf44023da2b06fc5f9e163dab2ce5e86951a9e4e0a3928ab7,904,421a1343fc2ba2db8b5d82df1ecac2f0bde3c5d4b656bb9565b5f4464f895cec,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0577,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R03,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0577,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Antropologia soprannaturale Vol.II,Antonio Rosmini,516230,517158,14,00656ad5b591e7bcf44023da2b06fc5f9e163dab2ce5e86951a9e4e0a3928ab7,928,e137623775728e6061cd532b123bf8ee39652bb0efe7ddf64a03f43507fb1bce,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0609,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R03,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0609,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Antropologia soprannaturale Vol.II,Antonio Rosmini,541936,542748,14,00656ad5b591e7bcf44023da2b06fc5f9e163dab2ce5e86951a9e4e0a3928ab7,812,bffc11c896513b80d8a500ed3810de28d46407e3cba2decc5514da40f9328001,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0613,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R03,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0613,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Antropologia soprannaturale Vol.II,Antonio Rosmini,548194,549053,14,00656ad5b591e7bcf44023da2b06fc5f9e163dab2ce5e86951a9e4e0a3928ab7,859,eb629d0c68b5423e0fceb3a41725d7c987a84088ddf19a412c63ba9051296696,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0648,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R03,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0648,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Antropologia soprannaturale Vol.II,Antonio Rosmini,576610,577514,14,00656ad5b591e7bcf44023da2b06fc5f9e163dab2ce5e86951a9e4e0a3928ab7,904,749b68342854811938fd112de8cf506f88ae39cdad18eaab20c55047ab3fd142,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0683,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R03,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0683,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Antropologia soprannaturale Vol.II,Antonio Rosmini,605884,606752,14,00656ad5b591e7bcf44023da2b06fc5f9e163dab2ce5e86951a9e4e0a3928ab7,868,f46292068b3becdc3e0230e50f1828cbadd460f3033cc0ed9b22d7c7043c6f97,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0831,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R03,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0831,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Antropologia soprannaturale Vol.II,Antonio Rosmini,751304,752264,14,00656ad5b591e7bcf44023da2b06fc5f9e163dab2ce5e86951a9e4e0a3928ab7,960,1909a42cf0706e48be60718c38cba485114e25b7390269c5b3f88fe9a0c341bc,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0849,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R03,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0849,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Antropologia soprannaturale Vol.II,Antonio Rosmini,768015,769046,14,00656ad5b591e7bcf44023da2b06fc5f9e163dab2ce5e86951a9e4e0a3928ab7,1031,379b6b41783c55f088d0eb35bb7dbc19f99fdfdd91009599c7ad95c252f5f930,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0853,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R03,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0853,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Antropologia soprannaturale Vol.II,Antonio Rosmini,772070,773089,14,00656ad5b591e7bcf44023da2b06fc5f9e163dab2ce5e86951a9e4e0a3928ab7,1019,c64e2a81e89f283436563fb994df73ab3ca12ae62d0d9f132f135d2bbda25217,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0856,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R03,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0856,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Antropologia soprannaturale Vol.II,Antonio Rosmini,775563,776489,14,00656ad5b591e7bcf44023da2b06fc5f9e163dab2ce5e86951a9e4e0a3928ab7,926,da0f59b6c5f17f665f2cb013d7fc3d44a657a3e48116d6561be7b8f45d8db8ca,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0860,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R03,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0860,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Antropologia soprannaturale Vol.II,Antonio Rosmini,777937,778909,14,00656ad5b591e7bcf44023da2b06fc5f9e163dab2ce5e86951a9e4e0a3928ab7,972,7a4340b22e1f7789f2d2d6fb903cb3dcee6555ae330137030919bd487697ff46,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0909,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R03,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R03:block_0909,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Antropologia soprannaturale Vol.II,Antonio Rosmini,851403,852419,14,00656ad5b591e7bcf44023da2b06fc5f9e163dab2ce5e86951a9e4e0a3928ab7,1017,6864cf4d58c08523047def3c6ea2333bceb630b3211450c66ee23e7da8e7a392,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R04:block_0018,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R04,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R04:block_0018,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Apologetica,Antonio Rosmini,23777,24646,14,1d95079cca04e53a362bcf900c5f13689a9e6022a3e4502e84dd5d976a62381c,869,6ebf7e48ec883e4f3aad77891e8dfae13cf8837e7fbcdeb848e96f50c9853b21,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R04:block_0036,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R04,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R04:block_0036,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Apologetica,Antonio Rosmini,44394,45142,14,1d95079cca04e53a362bcf900c5f13689a9e6022a3e4502e84dd5d976a62381c,748,10f782bc33dc33152a7507b985ade257d7cd88f6bd3f8babb221593d30880aed,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R04:block_0052,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R04,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R04:block_0052,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Apologetica,Antonio Rosmini,56470,57148,14,1d95079cca04e53a362bcf900c5f13689a9e6022a3e4502e84dd5d976a62381c,678,f9266e244fddd582b8016ca570101085281706e82e81210d235d25a2e683657c,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R04:block_0196,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R04,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R04:block_0196,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Apologetica,Antonio Rosmini,206049,206844,14,1d95079cca04e53a362bcf900c5f13689a9e6022a3e4502e84dd5d976a62381c,795,5c463489fd5740b4a9ebe99ad18183134f034535f4c9e19a0d634e869f47b64e,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R05:block_0068,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R05,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R05:block_0068,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Aristotele esposto ed esaminato vol. I,Antonio Rosmini,108328,109299,14,dd73561773acbe94fbcf5016948079fd0bf9ef28370f529fa13472399a45dfc2,971,ad393890003b0df045b100c86d827ac7f1720b3c0058d757276df80aefbd4107,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R05:block_0080,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R05,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R05:block_0080,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Aristotele esposto ed esaminato vol. I,Antonio Rosmini,125520,126453,14,dd73561773acbe94fbcf5016948079fd0bf9ef28370f529fa13472399a45dfc2,933,dea592cf3a58fcb079398013bc7de6f77edbcadd87df291a768f8ec76f68e6e6,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
route:ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R05:block_0140,ilc_ota:record:ilc_rosmini:Antonio_Rosmini_R05,,ilc_ota:sonnet:ilc_rosmini:Antonio_Rosmini_R05:block_0140,ilc_ota,Versione elettronica di testi relativi al periodo 800 - 900 Aristotele esposto ed esaminato vol. I,Antonio Rosmini,177420,178401,14,dd73561773acbe94fbcf5016948079fd0bf9ef28370f529fa13472399a45dfc2,981,539964f6ba15d0ac5c7a153f95edc5ad4e9b17d17ae1043ca5d04b111809957a,raw 14-line blank-separated block; full-length sonnet layout failed,checkpoint-6D standard-Italian unit gate,,hold_14_line_block_insufficient_sonnet_or_attribution_evidence,conditioned_or_inactive_hold,inactive_hold
