object_id,title,authors,periods,genres,assigned_role,route,audit_status,audit_flags,duplicate_of_object_id,cache_status,tei_sha256,body_characters,candidate_safe_characters,routed_training_characters,residual_characters,non_sonnet_verse_characters,explicit_sonnet_count,structural_14_line_candidate_count,structural_sonnet_variant_count,eligible_new_sonnet_count,held_out_text_hits,bracketed_text_markers,editorial_reference_markers,digital_title,digital_authors,source_titles,source_editors,source_publisher,source_publication_place,source_publication_date,source_identifier,availability,tei_languages,tei_genres,revision_count,landing_page_url,xml_url,error
bibit001161,Per le vie,"Verga, Giovanni",800,Narrativa,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,note_multilingual_metadata,,hit,b5aea4ed931c902b2ca6f5afc474036f0f291f833e4886e37423a6a65f1ca689,164337,164337,164337,164337,0,0,0,0,0,,0,0,Per le vie,Giovanni Verga,Tutte le novelle,"Riccardi, Carla",Mondadori,Milano,1979,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano;Latino,853.8 - NARRATIVA ITALIANA. 1859-1900;Narrativa,4,http://www.bibliotecaitaliana.it/scheda/bibit001161,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001161,
bibit001594,Primavera e altri racconti,"Verga, Giovanni",800,Narrativa,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,note_multilingual_metadata,,hit,ba31951c74cfb9644e349bdcc7767f31e1bb17db1eb945b6cf3e181ce296a49d,158778,158778,158778,158778,0,0,0,0,0,,0,0,Primavera e altri racconti,Giovanni Verga,Tutte le novelle,"Riccardi, Carla",Mondadori,Milano,1979,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano;Latino,853.8 - NARRATIVA ITALIANA. 1859-1900;Narrativa,4,http://www.bibliotecaitaliana.it/scheda/bibit001594,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001594,
bibit000569,Storia di una capinera,"Verga, Giovanni",800,Narrativa,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,,,hit,6b80eba8e6389ec41dadc9a424915465079147d2beb9363772901a5166d048cb,182242,182242,182242,182242,0,0,0,0,0,,1,0,Storia di una capinera,Giovanni Verga,Una peccatrice ; Storia di una capinera ; Eva ; Tigre reale,"Croci, Giovanni;Simioni, Corrado",A. Mondadori,Milano,1970,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",ita,853.8 - NARRATIVA ITALIANA. 1859-1900;Narrativa,4,http://www.bibliotecaitaliana.it/scheda/bibit000569,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000569,
bibit000972,Vagabondaggio,"Verga, Giovanni",800,Narrativa,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,note_multilingual_metadata,,hit,8311f3575d8bd5a48d03f45775dbcd03e1cdf15b10ff5e94a6e7a4f31e4ca17b,257788,257788,257788,257517,270,0,0,0,0,,0,0,Vagabondaggio,Giovanni Verga,Tutte le novelle,"Riccardi, Carla",Mondadori,Milano,1979,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano;Latino;Francese,853.8 - NARRATIVA ITALIANA. 1859-1900;Narrativa,4,http://www.bibliotecaitaliana.it/scheda/bibit000972,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000972,
bibit000092,Vita dei campi,"Verga, Giovanni",800,Narrativa,nineteenth_century_bridge,nineteenth_century_bridge,activation_candidate,note_multilingual_metadata,,hit,99098ac023269852dc3eaa694f94d35acd4c0252daba394e4a4f0a59de57cb2f,174121,174121,174121,174121,0,0,0,0,0,,0,0,Vita dei campi,Giovanni Verga,Tutte le novelle,"Riccardi, Carla",Mondadori,Milano,1979,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano;Latino;Francese,853.8 - NARRATIVA ITALIANA. 1859-1900;Narrativa,4,http://www.bibliotecaitaliana.it/scheda/bibit000092,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000092,
bibit000542,Poesie,"Agli, Antonio degli",400,Poesia,sonnet_only,historical_non_sonnet_poetry,review_required,review_no_sonnet_candidates,,hit,3d70edceb240c48d508a3f60b993ea66c31ba7521b5e60e00aa6daddb7d9eaf7,32811,32811,32811,11,32797,0,0,0,0,,0,0,Poesie,Antonio degli Agli,Lirici toscani del Quattrocento;v.,"Lanza, Antonio",Bulzoni,Roma,1973,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Poesia,4,http://www.bibliotecaitaliana.it/scheda/bibit000542,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000542,
bibit000493,Rime,"Alamanni, Luigi",500,Poesia,sonnet_only,historical_non_sonnet_poetry,activation_candidate,,,hit,4ce331694334bca6a31de1cfce8c94997e4cc60c5b579ad9e3b0f25bc33f87b8,888933,767884,767884,232414,534951,214,11,0,212,,0,0,Rime,Luigi Alamanni,Versi e prose,"Raffaelli, Pietro",Le Monnier,Firenze,1859,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",ita,"851.4 - POESIA ITALIANA, 1542-1585;Poesia",4,http://www.bibliotecaitaliana.it/scheda/bibit000493,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000493,
bibit000275,Poesie,"Alberti, Alberto d'Adovardo",400,Poesia,sonnet_only,historical_non_sonnet_poetry,review_required,duplicate_exact_bibit_document,bibit001193,hit,3038bce61f067e2aca36d7a01d384dd5d5dc0c77f175bef89db4a87bb7f7faee,541,2,2,2,0,1,0,0,0,,0,0,Poesie,Alberto d'Adovardo Alberti,Lirici toscani del Quattrocento;v.,"Lanza, Antonio",Bulzoni,Roma,1973,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Poesia,4,http://www.bibliotecaitaliana.it/scheda/bibit000275,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000275,
bibit001394,Poesie,"Alberti, Francesco d'Altobianco",400,Poesia,sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,,hit,4a699b44d535f20f369794b597ef672c646479dda46e379caf207f6d6420e977,130647,53339,53339,1201,52115,132,0,0,72,,0,0,Poesie,Francesco d'Altobianco Alberti,Lirici toscani del Quattrocento;v.,"Lanza, Antonio",Bulzoni,Roma,1973,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano;Latino,Poesia,4,http://www.bibliotecaitaliana.it/scheda/bibit001394,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001394,
bibit000002,Rime,"Alberti, Leon Battista",400,Poesia,sonnet_only,historical_non_sonnet_poetry,review_required,note_multilingual_metadata;review_editorial_brackets,,hit,7becd2d354c2c50525234be4cf8c6d4484d5963a99fe8bdff8d1282c800c70da,43651,39674,39674,319,39304,7,0,0,1,,44,0,Rime,Leon Battista Alberti,Rime e versioni poetiche,"Gorni, Guglielmo",Ricciardi,Milano ; Napoli,1975,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano;Latino,851.2 - POESIA ITALIANA. 1375-1492;Poesia,4,http://www.bibliotecaitaliana.it/scheda/bibit000002,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000002,
bibit000761,Poesie,"Albizzi, Piero degli",400,Poesia,sonnet_only,historical_non_sonnet_poetry,review_required,review_no_sonnet_candidates,,hit,7b00dc7d21be6adfe42c604faf36d941c4f0c96cf7a765259bcccfbb8f2529fb,3230,3230,3230,2,3227,0,0,0,0,,0,0,Poesie,Piero degli Albizzi,Lirici toscani del Quattrocento;v.,"Lanza, Antonio",Bulzoni,Roma,1973,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Poesia,4,http://www.bibliotecaitaliana.it/scheda/bibit000761,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000761,
bibit000691,Rime,"Alighieri, Dante",300,Poesia,sonnet_only,historical_non_sonnet_poetry,activation_candidate,,,hit,23a70f326a49955a647fe72d253ab539b105cd4c649e32c8b7310c22de654cd7,60333,37943,37943,275,55239,0,44,0,0,,0,0,Rime,Dante Alighieri,Rime,"Contini, Gianfranco",Einaudi,Torino,1973,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Poesia,4,http://www.bibliotecaitaliana.it/scheda/bibit000691,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000691,
bibit000346,Poesie,"Altoviti, Bernardo",400,Poesia,sonnet_only,historical_non_sonnet_poetry,activation_candidate,,,hit,8a9f51330cfeede3e6982637a422bcdb1540614d57bd304c34ede1e2cdc82667,7152,1502,1502,44,1457,10,0,0,8,,0,0,Poesie,Bernardo Altoviti,Lirici toscani del Quattrocento;v.,"Lanza, Antonio",Bulzoni,Roma,1973,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Poesia,4,http://www.bibliotecaitaliana.it/scheda/bibit000346,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000346,
bibit000728,Rime,"Angiolieri, Cecco",300,Poesia,sonnet_only,historical_non_sonnet_poetry,activation_candidate,,,hit,0f3b422496fec1435369e98e274b48ee02b62c98172647f5f257fe2b6630e092,58280,0,0,740,57096,0,111,0,0,,0,0,Rime,Cecco Angiolieri,Le Rime,"Lanza, Antonio",Archivio Guido Izzi,Roma,1990,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,851.1 - Poesia italiana fino al 1375.;Poesia,4,http://www.bibliotecaitaliana.it/scheda/bibit000728,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000728,
bibit001193,Poesie,Antonio da Bacchereto,400,Poesia,sonnet_only,historical_non_sonnet_poetry,activation_candidate,,,hit,c9d2cca5db99098601476945d4b979de1483b9dcad6dd9e69738c93e8d0e618c,562,2,2,2,0,1,0,0,1,,0,0,Poesie,Antonio da Bacchereto,Lirici toscani del Quattrocento;v.,"Lanza, Antonio",Bulzoni,Roma,1973,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Poesia,4,http://www.bibliotecaitaliana.it/scheda/bibit001193,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001193,
bibit000871,Poesie,Antonio da Castello San Niccolò,400,Poesia,sonnet_only,historical_non_sonnet_poetry,review_required,review_no_sonnet_candidates,,hit,76c311065edd287c63c5a67111b47e1e3c17acba802103b40f7d9ae03fe0ce57,5385,5385,5385,2,5382,0,0,0,0,,2,0,Poesie,Antonio da Castello San Niccolò,Lirici toscani del Quattrocento;v.,"Lanza, Antonio",Bulzoni,Roma,1973,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Poesia,4,http://www.bibliotecaitaliana.it/scheda/bibit000871,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000871,
bibit000446,Poesie,Antonio da San Miniato,400,Poesia,sonnet_only,historical_non_sonnet_poetry,review_required,review_no_sonnet_candidates,,hit,a84472a45b1e15b86aaf90e55dfef1a7850fc973a621534d62d1b22552c3072b,5584,5584,5584,2,5581,0,0,0,0,,4,0,Poesie,Antonio da San Miniato,Lirici toscani del Quattrocento;v.,"Lanza, Antonio",Bulzoni,Roma,1973,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Poesia,4,http://www.bibliotecaitaliana.it/scheda/bibit000446,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000446,
bibit000941,Poesie,Antonio di Guido,400,Poesia,sonnet_only,historical_non_sonnet_poetry,activation_candidate,,,hit,2ecf76fd1d848df008ca9f2b19ff23230911a896df643d2d71f3806abac55b95,33427,26729,26729,91,26628,10,0,0,9,,5,0,Poesie,Antonio di Guido,Lirici toscani del Quattrocento;v.,"Lanza, Antonio",Bulzoni,Roma,1973,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Poesia,4,http://www.bibliotecaitaliana.it/scheda/bibit000941,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000941,
bibit001563,Rime d'encomio,"Aretino, Pietro",500,Poesia,sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,,hit,0f804e3738f47be7769735f9410a06fc298581bced31780519e2c83190d995c6,98356,82180,82180,8899,87759,3,28,0,3,,0,0,Rime d'encomio,Pietro Aretino,Edizione nazionale delle opere di Pietro Aretino;Poesie varie,"Aquilecchia, Giovanni;Romano, Angelo",Salerno editrice,Roma,stampa 1992-,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",ita;Latino;Francese;Spagnolo,"851.3 - POESIA ITALIANA, 1492-1542;Poesia",4,http://www.bibliotecaitaliana.it/scheda/bibit001563,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001563,
bibit000024,Rime,"Ariosto, Ludovico",500,Poesia,sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,,hit,1d8fe022b6df2a35974c6135dbbf7ed1b0c42e9802adffeb6b78229bb97a1ba0,130788,106116,106116,728,105320,41,4,0,9,,1,0,Rime,Ludovico Ariosto,Opere minori,"Segre, Cesare",R. Ricciardi,Milano [ecc.],1954,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano;Latino,"851.3 - POESIA ITALIANA, 1492-1542;Poesia",4,http://www.bibliotecaitaliana.it/scheda/bibit000024,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000024,
bibit000239,Poesie,"Banchelli, Zanobi",400,Poesia,sonnet_only,historical_non_sonnet_poetry,review_required,duplicate_exact_bibit_document,bibit001193,hit,8e217eb094d73fbc2ccd34850315427010043db9d49262324ad49ab77a525738,499,2,2,2,0,1,0,0,0,,0,0,Poesie,Zanobi Banchelli,Lirici toscani del Quattrocento;v.,"Lanza, Antonio",Bulzoni,Roma,1973,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Poesia,4,http://www.bibliotecaitaliana.it/scheda/bibit000239,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000239,
bibit000957,Rime,"Bandello, Matteo",500,Poesia,sonnet_only,historical_non_sonnet_poetry,review_required,review_editorial_brackets,,hit,1d670229bbdecc231f2b8f5031686e5014c874be64ab825d374707d4e6c11316,193189,89285,89285,4164,90126,182,13,0,182,,24,0,Rime,Matteo Bandello,Matteo Bandello: rime,"Danzi, Massimo",Panini,Modena,1989,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Poesia,4,http://www.bibliotecaitaliana.it/scheda/bibit000957,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000957,
bibit001177,Poesie,"Barducci, Ottavante",400,Poesia,sonnet_only,historical_non_sonnet_poetry,activation_candidate,,,hit,aa51f582f4e87112c74fb51919826ea6899d0a9004ec1abbacf23793c04a0153,8774,309,309,309,0,14,0,0,4,,0,0,Poesie,Ottavante Barducci,Lirici toscani del Quattrocento;v.,"Lanza, Antonio",Bulzoni,Roma,1973,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Poesia,4,http://www.bibliotecaitaliana.it/scheda/bibit001177,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001177,
bibit001324,Rime,"Barignano, Pietro",500,Poesia,sonnet_only,historical_non_sonnet_poetry,activation_candidate,,,hit,a9076e1427dd494d746f747fb553df85d5934f6b7abe9ea341af091a1e447921,81724,39712,39712,0,39652,0,79,0,0,,0,0,Rime,Pietro Barignano,Rime di Pietro Barignano,,,,,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Poesia,4,http://www.bibliotecaitaliana.it/scheda/bibit001324,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001324,
bibit000258,Poesie,"Bartolini, Andrea",400,Poesia,sonnet_only,historical_non_sonnet_poetry,review_required,duplicate_exact_bibit_document,bibit001055,hit,d949b377b6abefada71309c2771a0cc797339d3dcf25852f9b60af4da2826575,1079,6,6,6,0,2,0,0,0,,0,0,Poesie,Andrea Bartolini,Lirici toscani del Quattrocento;v.,"Lanza, Antonio",Bulzoni,Roma,1973,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Poesia,4,http://www.bibliotecaitaliana.it/scheda/bibit000258,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000258,
bibit001342,Rime,"Beccari, Antonio (detto Antonio da Ferrara)",300,Poesia,sonnet_only,historical_non_sonnet_poetry,review_required,note_multilingual_metadata;review_editorial_brackets,,hit,5a36c51ee58ea5acdbea1d6ee500cde933255810fe251b3ac46924924439cfb5,164100,119319,119319,2797,121916,69,12,0,29,,50,0,Rime,Antonio (detto Antonio da Ferrara) Beccari,Rime,"Bellucci, Laura",Commissione per i testi di lingua,Bologna,1967,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",ita;Latino,"851.1 - POESIA ITALIANA, PRIMO PERIODO FINO AL 1375;Poesia",4,http://www.bibliotecaitaliana.it/scheda/bibit001342,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001342,
bibit000158,Rime,"Beccuti, Francesco (detto il Coppetta)",500,Poesia,sonnet_only,historical_non_sonnet_poetry,activation_candidate,,,hit,d484ac70382554522064b0a64d829a3cf4fca0659cfd71d7d44b3993e48cb85e,263139,180013,180013,2681,179078,146,6,0,146,,0,0,Rime,Francesco (detto il Coppetta) Beccuti,Rime,"Chiorboli, Ezio",Laterza,Bari,1912,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,858 - Scritti miscellanei italiani;Poesia,4,http://www.bibliotecaitaliana.it/scheda/bibit000158,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000158,
bibit000168,Poesie,"Belcari, Feo",400,Poesia,sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,,hit,334051b7b344395ca186a9764c85531ef1a0a3e4108af9aecc3f7935deda6777,37442,3615,3615,1867,1747,62,0,0,51,,0,0,Poesie,Feo Belcari,Lirici toscani del Quattrocento;v.,"Lanza, Antonio",Bulzoni,Roma,1973,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano;Latino,Poesia,4,http://www.bibliotecaitaliana.it/scheda/bibit000168,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000168,
bibit000712,Poesie,"Bellacci, Andrea",400,Poesia,sonnet_only,historical_non_sonnet_poetry,review_required,review_no_sonnet_candidates,,hit,3cc329699067616f493128c9809fb22614a2623873544cc5dda3815c512a7b2b,9536,9536,9536,2,9533,0,0,0,0,,0,0,Poesie,Andrea Bellacci,Lirici toscani del Quattrocento;v.,"Lanza, Antonio",Bulzoni,Roma,1973,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Poesia,4,http://www.bibliotecaitaliana.it/scheda/bibit000712,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000712,
bibit001120,Rime,"Bembo, Pietro",500,Poesia,sonnet_only,historical_non_sonnet_poetry,activation_candidate,,,hit,4947ee95873df4d19bd8a369daead792815380ad53e47290c43efd19b23971c8,123704,42663,42663,1317,41271,147,1,0,147,,0,0,Rime,Pietro Bembo,Prose e rime,"Dionisotti, Carlo",UTET,Torino,1966,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",ita,Poesia,4,http://www.bibliotecaitaliana.it/scheda/bibit001120,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001120,
bibit001497,Poesie,"Benci, Leonardo",400,Poesia,sonnet_only,historical_non_sonnet_poetry,review_required,review_no_sonnet_candidates,,hit,2ae2ba3acf0baa411237c1c2105f55d09c769e19f84bdb702caa6d074c68567f,3707,3707,3707,2,3704,0,0,0,0,,0,0,Poesie,Leonardo Benci,Lirici toscani del Quattrocento;v.,"Lanza, Antonio",Bulzoni,Roma,1973,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Poesia,4,http://www.bibliotecaitaliana.it/scheda/bibit001497,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001497,
bibit001137,Poesie,"Benci, Lorenzo",400,Poesia,sonnet_only,historical_non_sonnet_poetry,activation_candidate,,,hit,e0fea5e5c00a4e37723b3ca4b6a199405dc3bcf133627133be3ace75baf46868,2445,844,844,89,754,3,0,0,2,,0,0,Poesie,Lorenzo Benci,Lirici toscani del Quattrocento;v.,"Lanza, Antonio",Bulzoni,Roma,1973,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Poesia,4,http://www.bibliotecaitaliana.it/scheda/bibit001137,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001137,
bibit000707,Poesie,"Benci, Tommaso",400,Poesia,sonnet_only,historical_non_sonnet_poetry,activation_candidate,,,hit,63acd1b5cc34d9bec4a82af9e4f8d8b30375c1e0b7fbcbfbc024e590eefedbd9,10033,5109,5109,37,6123,7,2,0,4,,0,0,Poesie,Tommaso Benci,Lirici toscani del Quattrocento;v.,"Lanza, Antonio",Bulzoni,Roma,1973,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Poesia,4,http://www.bibliotecaitaliana.it/scheda/bibit000707,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000707,
bibit000308,Poesie,"Benino, Francesco del",400,Poesia,sonnet_only,historical_non_sonnet_poetry,activation_candidate,,,hit,f6a6cfa20ef502ab3e7452531b3efd7848f07208571aab540443a4ab11100490,1811,1410,1410,15,1394,0,1,0,0,,0,0,Poesie,Francesco del Benino,Lirici toscani del Quattrocento;v.,"Lanza, Antonio",Bulzoni,Roma,1973,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Poesia,4,http://www.bibliotecaitaliana.it/scheda/bibit000308,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000308,
bibit001587,Poesie,Benuccio,400,Poesia,sonnet_only,historical_non_sonnet_poetry,activation_candidate,,,hit,5ea90caa53f4ea65260e97470a0c94db4b372384e65d93e97f414693b250704c,2236,1820,1820,2,2233,0,1,0,0,,0,0,Poesie,Benuccio,Lirici toscani del Quattrocento;v.,"Lanza, Antonio",Bulzoni,Roma,1975,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Poesia,4,http://www.bibliotecaitaliana.it/scheda/bibit001587,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001587,
bibit000036,Poesie politiche e romanze,"Berchet, Giovanni",800,Poesia,sonnet_only,historical_non_sonnet_poetry,review_required,note_multilingual_metadata;review_no_sonnet_candidates,,hit,0ee30f23f68b392ab26f4c8d26d65d27e59922972c87232419e879176692e490,106433,106433,106433,48282,58102,0,0,0,0,,0,0,Poesie politiche e romanze,Giovanni Berchet,Opere;v.,"Bellorini, Egidio",G. Laterza e figli,Bari,1911,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano;Francese,Poesia,4,http://www.bibliotecaitaliana.it/scheda/bibit000036,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000036,
bibit000038,Rime,"Berni, Francesco",500,Poesia,sonnet_only,historical_non_sonnet_poetry,review_required,review_editorial_brackets,,hit,ff7af7279e4e41fdb847d876db403ac6a685f45028e27f241777b0b43b3506ca,149226,126550,126550,4519,120893,28,0,0,11,,27,0,Rime,Francesco Berni,Rime,"Romei, Danilo",Mursia,Milano,[1985],,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,851.3 - POESIA ITALIANA. 1492-1542;Poesia,4,http://www.bibliotecaitaliana.it/scheda/bibit000038,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000038,
bibit001356,Canzoniere dei vent'anni,"Betteloni, Vittorio",800,Poesia,sonnet_only,historical_non_sonnet_poetry,review_required,note_multilingual_metadata;review_no_sonnet_candidates,,hit,080244f80c962e793f36b3ddcfca1ba9d33874545944422e2c55067642d26239,55992,55992,55992,1193,54764,0,0,0,0,,0,0,Canzoniere dei vent'anni,Vittorio Betteloni,Opere complete;Poesie edite e inedite,"Bonfantini, Mario",A. Mondadori,Milano,1946,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano;Latino,Poesia,4,http://www.bibliotecaitaliana.it/scheda/bibit001356,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit001356,
bibit000234,Poesie,"Betti, Giovanni",400,Poesia,sonnet_only,historical_non_sonnet_poetry,activation_candidate,,,hit,e4adb8c4e6ef09802835e46a31272a48370a441afc493c543a30132c2c7219e8,4849,911,911,33,877,7,0,0,3,,0,0,Poesie,Giovanni Betti,Lirici toscani del Quattrocento;v.,"Lanza, Antonio",Bulzoni,Roma,1975,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano,Poesia,4,http://www.bibliotecaitaliana.it/scheda/bibit000234,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000234,
bibit000498,Poesie,"Biffoli, Benedetto",400,Poesia,sonnet_only,historical_non_sonnet_poetry,activation_candidate,note_multilingual_metadata,,hit,e2a64be0e9a222beea77a144535d0b33a1dbf2b07db54b22d61557355cb2a19c,25545,2776,2776,217,2557,37,0,0,1,,0,0,Poesie,Benedetto Biffoli,Lirici toscani del Quattrocento;v.,"Lanza, Antonio",Bulzoni,Roma,1973,,"Questa risorsa digitale è liberamente accessibile per uso
 personale o scientifico. Ogni uso commerciale è vietato",Italiano;Latino,Poesia,4,http://www.bibliotecaitaliana.it/scheda/bibit000498,http://backend.bibliotecaitaliana.it/wp-json/muruca-core/v1/xml/bibit000498,
