ebook_id,title,authors,source_pool,source_archive,source_url,period_bucket,input_role,final_role,probe_decision,source_decision,extraction_policy,canonical_reference_ids,language_route,cache_path,cache_sha256,cleaned_sha256,cleaned_character_count,included_record_character_count,excluded_character_count,sonnet_candidate_count,eligible_standard_sonnet_count,unresolved_sonnet_review_count,residual_heldout_overlap_ids
60092,La donna nella vita e nelle opere di Giacomo Leopardi,"Boghen Conigliani, Emma",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/60092,nineteenth_century_bridge,historical_non_sonnet_poetry,historical_non_sonnet_poetry,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg60092.txt,9296581594604bccc4b0621a7d8058a79f6e276262f4a1bec2ec4dfa30901b4d,ebc06a688d4a0e241b9dee9aacbd956cb328e68584461e3823d9f4157bc0ab87,494274,492965,1309,4,2,0,
60160,Lea: dramma in tre atti in prosa con un prologo in versi,"Cavallotti, Felice",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/60160,nineteenth_century_bridge,historical_non_sonnet_poetry,historical_non_sonnet_poetry,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg60160.txt,249b097d36fcb8dd6af4b85e44d608271f9c551dd2ea83e9dcc90bae1a69898e,41db86bea0dd23bd0e97b523ba9e38b1f6b0634638afb49bdaec9af0322bb66e,96584,96440,144,1,0,0,
60183,Nella vita: novelle,"Di Giacomo, Salvatore",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/60183,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg60183.txt,71ee038df51d237e8fd17f4f8134e86edfefac000c562f1ebfee654d53624653,ebaa71db9fa53acc6d0b1ba55b08bd826fd1764067425896e55866caf2552dfa,177864,177720,144,0,0,0,
60249,La Vita Italiana nel Settecento: Conferenze tenute a Firenze nel 1895,Various,pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/60249,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg60249.txt,2dd2691181abd2e98f55d76185a7cd8e443ddf8638f9cec65d56170f966cad7c,262d58a42105f52dc4bee3521ca19c6b4f485c054d24fda0c22b50a054579ceb,576322,576178,144,0,0,0,
60281,L'origine della Famiglia della Proprietà privata e dello Stato: in relazione alle ricerche di L. H. Morgan,"Engels, Friedrich",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/60281,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg60281.txt,074e0db404b4f553a3ee91958aa36f92041d1947d1ad2d4574609cd280f14341,f13ee8418dbe88a4cced11ea4c7eee2c72b6823ada163ddb4c01868c46f75fc3,441164,441020,144,0,0,0,
60497,"Storia di Milano, vol. 1","Verri, Pietro",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/60497,origins_through_1800,historical_general,historical_general,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg60497.txt,6aaf4b87c5584425a96b8c9269a89f9ff4a540beeaf770d8933e85c16fd37bb8,6b26c365acef13ef5a680cb3e9e315aba996e951d43f63e2d5f7ee0cd3870965,749459,749315,144,0,0,0,
60498,"Storia di Milano, vol. 2","Verri, Pietro",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/60498,origins_through_1800,historical_general,historical_general,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg60498.txt,977aaa8113ba5711bc5084ba377cd553924b88288a10c64624cade037a4e1d7b,8c7d95b25873caecd22c868e413513081d8e0d2712259a32bddc64ee2345e134,727094,726950,144,0,0,0,
60499,"Storia di Milano, vol. 3","Verri, Pietro",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/60499,origins_through_1800,historical_general,historical_general,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg60499.txt,93a2fb8ae1a45853ddbb1d9ddc9ff68cad923079dde0609a3daf12d1d760cfbc,b39fe203f94e9817d35b90802e197833c9ad7a4a5d79700fb90b43287054d57c,667884,667740,144,0,0,0,
60543,"La sposa di Mènecle: Comedia in un prologo e tre atti, con note","Cavallotti, Felice",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/60543,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg60543.txt,375950b0c99fcd13e4f2f61dc2c46d8df23e52cc91b0477da33dcc0985350c52,c362a843660d685b990f54d072c1f9c70be0d1f113b356365bbda980b535c106,309155,308920,235,0,0,0,
60549,Liriche,"Montanelli, Giuseppe",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/60549,nineteenth_century_bridge,historical_non_sonnet_poetry,historical_non_sonnet_poetry,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg60549.txt,f4b5219c5541573ad93cedd45aabbf14d561b469092a845bb0090ac754a785d9,34ee8a7eb846efffd96fda14625b696622ef61209d34fb0769aeb6446dc247ca,51559,50241,1318,2,2,0,
60588,Della architettura gotica,"Troya, Carlo",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/60588,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg60588.txt,4bcf98ac0b14604f3ef985f0b29d9353d31f21e3455d72f9746cb4e4ad0cb76e,5662c566f5da3af055a44de25fdeba54f171c70e0a55fbbeafcd46b5c951a937,210415,210271,144,0,0,0,
60641,"I tre moschettieri, vol. I","Dumas, Alexandre",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/60641,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg60641.txt,e97d91b9535e442efd2f17b5f38048811f64d411a6adf3e62c638a33e1d25b71,4038ec72d7bc7021a909a3b32881b2e09aa131b8c1544501f3431602660fda22,356691,356547,144,0,0,0,
60642,"I tre moschettieri, vol. II","Dumas, Alexandre",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/60642,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg60642.txt,03236146877b9a1a3addaf7b2d78a02bc6145e84d074adf5e6b23485b6eb3b7b,58a5c35eeca745a36c9d0edf9dd360b8d71c4291536fee162c4261572026756c,350688,350544,144,0,0,0,
60643,"I tre moschettieri, vol. III","Dumas, Alexandre",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/60643,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg60643.txt,4eddb40b79bf335035675ba0f502b9cb3d606c975bc2c038a871b99b56e09f79,f93e02314f242640a629dc86bf66e76897595f7ee110e725945f307cf7941d61,285976,285832,144,0,0,0,
60644,"I tre moschettieri, vol. IV","Dumas, Alexandre",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/60644,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg60644.txt,fe4ed2e23370966eac0f04358eebdf9cd6b0859184a75da2bf1f3fbb5a29bd97,accdb8979462c08fbec346d578ad9c56a70811bc0f3bb9184cbaab4a043d7d2b,333045,332901,144,0,0,0,
60788,"Storia dei musulmani di Sicilia, vol. III, parte I","Amari, Michele",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/60788,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg60788.txt,ae9f66e55d0cc1b17608575b52ab4853914fce8d231160da3ed657b6fc049456,6f8f7a205c6bed5c51b8f30748d8389762b02bb56b912354d25d559cd0341cd4,708221,707913,308,0,0,0,
60789,"Storia dei musulmani di Sicilia, vol. III, parte II","Amari, Michele",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/60789,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg60789.txt,260053d15edb5c322c383115ef51ac40b948b65f55d924ff97ab3b5f2fa9e736,5e334cd712a29048eb03a10902f176dd9d3f43c3db3e3cc1eebfeb7e3c507788,1343401,1343257,144,0,0,0,
60864,"I viaggi di Gio. da Mandavilla, vol. 1","Mandeville, John, Sir",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/60864,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg60864.txt,1f5516a3695bcb159ea3ef4b4ca8c69395146b71bd4f533fcf2f6afa3b7d40fd,0f7d8b52552a2c27ead50125ae198a8248f6b4933bba19008f10b12b8207f2cc,219753,219527,226,0,0,0,
60865,"I viaggi di Gio. da Mandavilla, vol. 2","Mandeville, John, Sir",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/60865,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg60865.txt,211097229efb8a64c2022256b9fee1e8920e1536888fc1cd7db8f38849120ab1,6c967d4715b7265c85f1017b040dbf4841fbbb3cbaae45c02d829aa23afb3d52,242190,241962,228,0,0,0,
60905,L'ultima primavera: romanzo,Memini,initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/60905,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg60905.txt,b845e3a3eee48128e1d156668003510b5f736c92ab6107f38caadac238d1976b,6c8c04a622c24ee0574208dc7b2b6542cdc35dcafbac0d48fefc56963d38d91f,495674,495530,144,0,0,0,
60945,Novelle brianzuole,"Cantù, Cesare",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/60945,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg60945.txt,ac661ff148c09706d8b4757d66df0c772e078c94618ad450251b9458ca29a473,abbf97a1b91b2b488c2391c474ac0b5879c2790eb38be3db0f899a355ec44490,276710,276566,144,0,0,0,
61179,Viaggi di Gulliver nelle lontane regioni,"Swift, Jonathan",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/61179,origins_through_1800,historical_general,historical_general,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg61179.txt,8b4a1c0729433238dc1778f3c381d69956a90b7a5b208ec9dabf12cf2b908d11,f8b9c879a183751ea1de67e2f241a1e5377589eddc59e71465aecbe833c2873b,583328,583040,288,0,0,0,
61304,Cronaca di Fra Salimbene parmigiano vol. I,"Salimbene, da Parma",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/61304,origins_through_1800,historical_general,historical_general,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg61304.txt,35e0985d47bd4ebab33930415998d5622d21b1d772699fd18da10deee4dc23a6,055330e3003d3a33ad3703306019d172309ab338627c8b58761805035108c151,691939,691708,231,0,0,0,
61305,Cronaca di Fra Salimbene parmigiano vol. II,"Salimbene, da Parma",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/61305,origins_through_1800,historical_general,historical_general,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg61305.txt,2f1abef979073d4be8b22b5b78c3a17ecf3448469f80a2605e12cf5bd0ef654b,c0b47550ecb36373d0899e8b99db71ae6c02a1b9eb716a6e614489f18ed99544,626695,626464,231,0,0,0,
61548,Le seduzioni - Le vergini folli,"Guglielminetti, Amalia",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/61548,nineteenth_century_bridge,historical_non_sonnet_poetry,historical_non_sonnet_poetry,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg61548.txt,97ec658bc8cf34f968d9f5d98a3e8cafd08e1e0f69a378a7afbb66ea67b757a3,cb41f6b2d3473e083673e5f64217d0aa48542ea973fe504f6f93223cb2de638e,118098,70149,47949,82,82,0,
61563,Vita mondana,Memini,initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/61563,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg61563.txt,506922cf892397ed438760560c88e9588e70a685d3404743831005eb0b0fc12f,8cbdd1f441528e158be0f5aa9db4536cd462dcf4c572885a5b3974919066c530,339081,338937,144,0,0,0,
61704,"Niccolò Machiavelli e i suoi tempi, vol. I","Villari, Pasquale",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/61704,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg61704.txt,fa957eac86cca5af7dd38b422ad4d8fd7eae5758bfadb3aa9aa68a4113815e18,5d1ab92bfa21def99b171baa88619d7a1c73ced34e27da543adbd5cc30075af0,1316955,1316725,230,0,0,0,
61705,"Niccolò Machiavelli e i suoi tempi, vol. II","Villari, Pasquale",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/61705,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg61705.txt,23e89eaad7d4abc5cbf82d29e2ba3a3e161ee21ed11ee7efdfaa03b431f84818,897e39107779698d94bcaa3d691a0f37fdcdf74b56ecf90034cb48404be533b0,1247973,1247829,144,0,0,0,
61706,"Niccolò Machiavelli e i suoi tempi, vol. III","Villari, Pasquale",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/61706,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg61706.txt,2cb4abdac54874836d2ec38d87158892ceb6020bad164a97a0f43bc63a24bc6e,afe3f00027e40f0b32de814d33035a9f3f1cc01aa5aa8ead8ddaf743c209b1a4,1255748,1255604,144,0,0,0,
61921,Viaggj del Capitano Lemuel Gulliver in Diversi Paesi Lontani,"Swift, Jonathan",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/61921,origins_through_1800,historical_general,historical_general,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg61921.txt,2a23e4584f6d3c6bae976ceade294c66353fc73b20a262a3f2341616e18c329a,c6c1f33064378a5cdcd97228de3904a2bef7aa249301c0e02d10afef860648c2,624388,624388,0,0,0,0,
61975,Frutti proibiti,"Farina, Salvatore",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/61975,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg61975.txt,f02ccad3b12da60697b500df47e4bb338ff31447c899132d54b137f635bc6fd3,b6e912d707cd4d39715f36bdf3f445fb898580984e499d8f3f3e0b63d9448a26,286138,285994,144,0,0,0,
61991,La realtà: dramma in 3 atti,"Rovetta, Gerolamo",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/61991,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg61991.txt,da583f735ac7e200566ae1a9c43ed9b200619582a5d878f555f88bc248e33ee7,99c50a30377899c52e5663e67d614bd453e52885cbc45de56583030ca741d7f8,103412,103268,144,0,0,0,
62047,La libertà,"Mill, John Stuart",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/62047,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg62047.txt,477370cde24e351b94d0de0921eeecfae987b03a9db98164d72b601a0af8c948,5ca39b02fa55b8e4454b35e498a512923bc944bf30841fa0baa4d9e10c3865b1,296128,295984,144,0,0,0,
62302,Scritti politici,"Mamiani della Rovere, Terenzio, conte",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/62302,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg62302.txt,231b176ad9b5939b9e9a3106f1d79b90e9bc1db8a449df6e974bbf86ef2d9d67,5bdd81c695aca98efc11189d3a18e8707fbebdf6b6bb88cf664389d8e2fd05d4,1143385,1143241,144,0,0,0,
62384,"Alcibiade, la critica e il secolo di Pericle: lettera di Felice Cavallotti a Yorick figlio di Yorick","Cavallotti, Felice",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/62384,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg62384.txt,44f409606fcc92df81b4723ea4e90001e2c6ae8ade41502b477ff508412171f9,ac0027112a615372aac1e826927d4ba2a878222f104fbbb190ed176d2f7165c3,251940,251796,144,0,0,0,
62400,La Carrozza di tutti,"De Amicis, Edmondo",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/62400,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg62400.txt,6903c64a7fcf98f7162730f0682db30324b89a0ab6dac09df18b82feaeb10178,8e653d95910c46e7b9d2d773646b466a3db8c8669b6d7028602137b40b0c68f5,694971,694827,144,0,0,0,
62477,"XII conti pomiglianesi: con varianti avellinesi, montellesi, bagnolesi, milanesi, toscane, ecc.","Imbriani, Vittorio",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/62477,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg62477.txt,49bf1cf27c7a84095d604fd301f59e67ddcc6539b552f4da1d8ab263f224ed6c,66fb4765b9fec67e9c02b07ecd976920b937166663f5d12f28df483b34980169,500874,500189,685,0,0,0,
62773,Lucrezia Borgia secondo documenti e carteggi del tempo,"Gregorovius, Ferdinand",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/62773,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg62773.txt,5cb5be35547c3f4a572254d754c0f217b59ca3e138b1b51a33c5dfae08a9962e,1154255f285472fcdbce8c47f1b720e5d58ae33aa83455d276cd2229924b09dc,876878,876651,227,0,0,0,
62789,"Peregrinazioni d'uno zingaro per laghi ed Alpi: Il Lago Maggiore, l'Ossola, la Frua e il Gries","Carrera, Valentino",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/62789,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg62789.txt,d407af3a79ff33f5b3966dcc00d634bd9e17490e9e954a02ca8c0b75853bc124,7a9db6b5283761d3876c97d06e8f8e78abfd501d7b2cbbdbc4de0b8ee90c5281,402201,402057,144,0,0,0,
62813,"Foscolo, Manzoni, Leopardi: saggi: Aggiuntovi preraffaelliti, simbolisti ed esteti e letteratura dell'avvenire","Graf, Arturo",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/62813,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg62813.txt,c72214f48ddcce2ae3ab0353b3e9535ab5f845050ea23787674d0f4681485aa4,ab3da0dc420569591c945ebeb6022e35b4fbe604df7487dbc2ba52591c417538,839749,839605,144,0,0,0,
62892,I Tre Giulj: o sieno Sonetti di Niceste Abideno sopra l'Importunità di; un Creditor di Tre Giulj,"Casti, Giovanni Battista",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/62892,nineteenth_century_bridge,sonnet_specialization,historical_non_sonnet_poetry,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg62892.txt,8e4230cf32869270ba1f3a761f66f383b243fa051d62500d01ffa4b86030c16f,74b44cfae143c119fb68366a19270b6270fab98853fa43918b21e2a8000ef13e,144008,28460,115548,202,202,0,
62987,Storia della musica,"Untersteiner, Alfredo",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/62987,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg62987.txt,b20d5f3ff3df8367431aba228fa406a2591010483b9c34d352f83b0298238c3c,754082eedebb7b32c2dcc61bae39f47bf5edc855886239f1f5369862f749208a,715084,714824,260,0,0,0,
63058,Saggio di ricerche sulla satira contro il villano,"Merlini, Domenico",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/63058,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg63058.txt,d9eddf81deaee789e8b8d043d4d334cac589ffc337642abeec35cd959fe71314,fcfbd9b606c8b077be588486ce82a7e0aa56971848a47983efad6cbd732cfe5c,406332,406022,310,0,0,0,
63082,Pataffio - Tesoretto,"Latini, Brunetto",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/63082,origins_through_1800,historical_non_sonnet_poetry,historical_non_sonnet_poetry,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg63082.txt,d26b18f02c73a22d43e23052ec400a7dd5f559b62aff2887db45cc078951c027,2f655a1de7d04815053a2a94991129fb0435fcfbb74868199cc28a3536577acc,347319,346526,793,9,1,0,
63106,Una partita a scacchi; Il Trionfo d'amore; Intermezzi e scene,"Giacosa, Giuseppe",pass_1b_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/63106,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/metadata_review_v1/pg63106.txt,e3fc35d53ddc7e94ad6e5eb86cc3b075276e03bb9540f2607633bbfd507a357f,14e2d7b8baac630c47056990a71f6d1472d6d75fe8b01d849b74e35b298fc1a0,173814,173670,144,0,0,0,
63194,"Ivanhoe; ossia, Il ritorno del Crociato","Scott, Walter",initial_eligible_pool,Project Gutenberg,https://www.gutenberg.org/ebooks/63194,nineteenth_century_bridge,nineteenth_century_bridge,nineteenth_century_bridge,quality_pass_pending_editorial_activation_review,eligible_standard_core_pending_processed_build,preserve_boilerplate_stripped_primary_text,,standard_italian,data/local/gutenberg/fulltext_gate_v1/pg63194.txt,36fb2fa0d4c66938c2ff229dd840345abcd45d953d417b58fc613a4c176d738a,c11ef8d2a2023b4970b7592d8a0a3fc8a42c9080efc44269149bce70811b3a0d,1129662,1129518,144,0,0,0,
