unit_id,record_id,archive_id,member_path,title,author,assigned_role,cleaned_cache_path,cleaned_character_count,cleaned_word_count,nonempty_line_count,cleaned_sha256,normalized_word_sha256,italian_function_word_ratio,alphabetic_character_ratio,quality_flags,language_flags,internal_overlap_ids,cross_overlap_ids,protected_v6_poem_ids,probe_decision,activation_status,error
ota_0702:vas702,ota_0702,oxford_text_archive,vas702.txt,"Lettere familiari : [lettere a Charles Lyell, 1826-49] / Gabriele Rossetti","Rossetti, Gabriele, 1783-1854",ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ota_0702_vas702.txt,61724,10370,1469,b289f7db77a58e26d557dbcd777c87c62dc742116923c68f72588a63ac1b51f5,352e5188be823a902c78f6f2bcef1ff8d47c9ecb40c072f2212bee54b57e3c58,0.262006,0.948749,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ota_0871:tassolib-0871,ota_0871,oxford_text_archive,tassolib-0871.txt,Gerusalemme liberata / Torquato Tasso,"Tasso, Torquato, 1544-1595",historical_non_sonnet_poetry,data/local/ilc_ota_source_audit_v1/cleaned/ota_0871_tassolib-0871.txt,597537,114695,15360,e9fcb4f8ebdf72b8b7646166bc819888921fb18bae86265b05acb94ccd766883,914393fcb67ee0cae2621896092fb3cf72ada9ae09507683b02f70e4fd72b12c,0.257614,0.937985,,,,bibit:bibit001501,,excluded_cross_corpus_full_duplicate,inactive_probe_only,
ota_0872:tassocon-0872,ota_0872,oxford_text_archive,tassocon-0872.txt,Gerusalemme conquistata / Torquato Tasso,"Tasso, Torquato, 1544-1595",historical_non_sonnet_poetry,data/local/ilc_ota_source_audit_v1/cleaned/ota_0872_tassocon-0872.txt,865531,166048,21939,43cec16c5692a8fcab147638f7f3ed0255efdeb774c4475a1c8b8cf6650b8eff,f1685a98154c38030bba95f8dc80d6a9723dfc6b3b63459135b2e743db63e838,0.248133,0.932496,,,,bibit:bibit000260,,excluded_cross_corpus_full_duplicate,inactive_probe_only,
ota_0992:bologna-0992,ota_0992,oxford_text_archive,bologna-0992.txt,I rotuli dei lettori legisti e artisti dello studio di Bologna dal 1384 al 1799,"Dallari, U.",ottocento_bridge_capped,data/local/ilc_ota_source_audit_v1/cleaned/ota_0992_bologna-0992.txt,405799,58972,15441,239a50c04ca01e77af28a145896045cd6c0ead9c4bfc73b3d5b5e5bdb14aec33,96d0b8004a63453aca3bd09df706be19d03df40bc17b168b9f45d163588550e8,0.018806,0.928547,,low_italian_function_word_ratio;latin_primary_text,,,,excluded_nonstandard_or_unverified_language,inactive_probe_only,
ota_1041:furioso-1041,ota_1041,oxford_text_archive,furioso-1041.txt,Orlando furioso  / compiled by Antonio Zampolli and the Istituto di linguistica computazionale del Consiglo nazionale delle ricerche,"Ariosto, Ludovico,  1474-1533",historical_non_sonnet_poetry,data/local/ilc_ota_source_audit_v1/cleaned/ota_1041_furioso-1041.txt,2000077,281498,38736,0d6df3fc381622a4b7af3ba6428284046af6836470ae5726b8291c02d3c9226a,d03f94a92d45e92e52a4da76ef7d73e84b45ac016d4fc19057a9c49033eba62c,0.270556,0.679243,,,,gutenberg_previous:pg3747;gutenberg_resolved:3747,,excluded_cross_corpus_full_duplicate,inactive_probe_only,
ota_1062:amori-1062,ota_1062,oxford_text_archive,amori-1062.txt,Amori and Discorsi,"Magnanini, Orazio, 16th/17th cent",historical_general,data/local/ilc_ota_source_audit_v1/cleaned/ota_1062_amori-1062.txt,252217,46622,6000,8345bbbd932967606e2b88da4c88251afe56d1525b1fdaaf1e6883f9b6c9748c,165628015ccb75afb682b50dfdec66eda5e217508f3c094fb16c4f88ebffce46,0.289070,0.929574,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ota_1099:teseide-1099,ota_1099,oxford_text_archive,teseide-1099.txt,Il Teseide / compiled by Antonio Zampolli,"Boccaccio, Giovani,  1313-1375",historical_non_sonnet_poetry,data/local/ilc_ota_source_audit_v1/cleaned/ota_1099_teseide-1099.txt,521951,69448,10614,3318f1252de54b31d8dd81b9947dad200addfa4574395bb471b2fbf0eff16ebc,7589e51fe84495aebfdea79091b5789c7d77a694a32b72cda7f5fcbae6a5fe33,0.249050,0.670876,,,,bibit:bibit000041,,excluded_cross_corpus_full_duplicate,inactive_probe_only,
ota_1100:boiardo-1100,ota_1100,oxford_text_archive,boiardo-1100.txt,Orlando innamorato / compiled by David Robey and Marco Dorigatti,"Boiardo, Matteo Maria,  1440 or 41-1494",historical_non_sonnet_poetry,data/local/ilc_ota_source_audit_v1/cleaned/ota_1100_boiardo-1100.txt,1352707,248054,35463,f26f160a82a2f497c93d3906f29936354e2c8464c84c8e1552dcd6e0c85fa25b,54db50c676e8139e03582f35272bb75c5139563c50918f3bc5b6a36b35b88803,0.264128,0.943156,,,,bibit:bibit000049;gutenberg_previous:pg57787,,excluded_cross_corpus_full_duplicate,inactive_probe_only,
ota_1100:boiardoc-1100,ota_1100,oxford_text_archive,boiardoc-1100.txt,Orlando innamorato / compiled by David Robey and Marco Dorigatti,"Boiardo, Matteo Maria,  1440 or 41-1494",historical_non_sonnet_poetry,data/local/ilc_ota_source_audit_v1/cleaned/ota_1100_boiardoc-1100.txt,11565,1839,237,a675b1addb2f877df6fb36afd42a0fb284e57aeb83c18ab4aa152bdf3896715f,f7b31bf4b3b158dff83143bda75009c197a14bd2447e2ea65c8b8e9f3f421047,0.060359,0.945070,documentation_or_index_apparatus,english_primary_text,,,,excluded_quality_or_parse_failure,inactive_probe_only,
ota_1390:pulci-1390,ota_1390,oxford_text_archive,pulci-1390.txt,Morgante / Luigi Pulci,"Pulci, Luigi, 1432-1484",historical_non_sonnet_poetry,data/local/ilc_ota_source_audit_v1/cleaned/ota_1390_pulci-1390.txt,1180667,214602,30104,2a3d697bc07fcdd0be1a45fefe3cd6ce490c5d95f708703ea4c4af686e632212,b45bd9587dafa54019600c528b9fc124cf835fd8e96c44d2cad4136deb0a5f27,0.264215,0.921346,,,,bibit:bibit000363,,excluded_cross_corpus_full_duplicate,inactive_probe_only,
ota_1390:pulcidoc-1390,ota_1390,oxford_text_archive,pulcidoc-1390.txt,Morgante / Luigi Pulci,"Pulci, Luigi, 1432-1484",historical_non_sonnet_poetry,data/local/ilc_ota_source_audit_v1/cleaned/ota_1390_pulcidoc-1390.txt,9742,1561,206,617266d1f4e51f49bf662053deba58170e0618aaffac8f80f1292d8cb5cd3494,e1216f166b0579c1c8b9f9bf47520999fdec3c488395fafec6cb0534837a7659,0.044202,0.956026,documentation_or_index_apparatus,english_primary_text,,,,excluded_quality_or_parse_failure,inactive_probe_only,
ota_A06105:A06105,ota_A06105,oxford_text_archive,A06105.xml,"La forma delle publiche orationi et della co[n]fessione, & assolutione, la qual si usa nella chiesa de forestieri, che è nuouamente stata instituita in Londra (per gratia di Dio) con l'autorità & co[n]sentimento del Re.","Vergerio, Pietro Paolo, 1498-1565.",historical_general,data/local/ilc_ota_source_audit_v1/cleaned/ota_A06105_A06105.txt,11887,2056,47,ee58d7535c1886267fcf2b400779ca4e13e30e96914900120707a6561508306c,1f0bb3489b39894a045aef4580889fac29998df40ebaa02fb8f41164549ef764,0.216440,0.959385,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ota_A07736:A07736,ota_A07736,oxford_text_archive,A07736.xml,Di Tomasso Morlei il primo libro delle ballette a cinque voci,"Morley, Thomas, 1557-1603?",historical_general,data/local/ilc_ota_source_audit_v1/cleaned/ota_A07736_A07736.txt,13568,3172,148,f07f1aee4ae2881ba44bd074bdbf953df1343951a4f23c7ff8f61eab256c6990,b0eb89bb84bf77e6771ff93218853c14c6050b3068dae792b57389b31d973b4c,0.445145,0.921261,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ota_A09314:A09314,ota_A09314,oxford_text_archive,A09314.xml,"Gli occhi, oda all illustrissima & eccellentissima signora contessa Lucia Bedforde : con altri vari componimenti heroici regij / Di Francesco Peretto gentilhomo dottore Italiano.","Peretto, Francesco.",historical_general,data/local/ilc_ota_source_audit_v1/cleaned/ota_A09314_A09314.txt,50016,8992,1302,2254c719c41f1aa5828da12b58b7e3cbba97bcd80893766ff65ab608e11ceb5f,8d4572f66c32f7e663b8ca4bdde24de3f3fbe6627c2ea3df17de7a7797314a52,0.173710,0.927875,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ota_A09485:A09485,ota_A09485,oxford_text_archive,A09485.xml,"Auiso piaceuole dato alla bella Italia, da vn nobile giovane Francese, sopra la mentita data dal serenissimo re di Nauarra a Papa Sisto V","Perrot, François, b. 1530?",historical_general,data/local/ilc_ota_source_audit_v1/cleaned/ota_A09485_A09485.txt,56800,9725,744,66a39744d75ecab66b1f2f617e163790d246ec781155557f259bcd76616968fe,58416b13cbda4f9f13dc3d68a03ef6c2d8522335dd7ae27d8fb6d24d4530a287,0.200103,0.941240,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ota_A13338:A13338,ota_A13338,oxford_text_archive,A13338.xml,La vita di Giulio Agricola scritta sincerissimamente. Da Cornelio Tacito suo genero. Et messa in volgare da Giouan. Maria Manelli,"Tacitus, Cornelius.",historical_general,data/local/ilc_ota_source_audit_v1/cleaned/ota_A13338_A13338.txt,74668,11895,74,8042bafdcc30382468c4ce527528c7ae2ef293a1a15bfac4b838a1bf691da6c3,3b830c3e59e3b8995f9efe7af4dcda13da2e7b623eed5a28d1a927ee43e78e13,0.202018,0.949256,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ota_A14162:A14162,ota_A14162,oxford_text_archive,A14162.xml,"Parte prima delle brevi dimostrationi, et precetti vtilissimi ne i quali si trattano diuersi propositi morali, politici, & iconomici & che conuengono ancora ad ogni nobil Matrona. Cauati da una diligente osseruation di cose diuersʹe; et scritti al comun beneficio deli huomini ciuili. Da Petruccio Vbaldino cittadin Fiorentino.","Ubaldini, Petruccio, 1524?-1600?",historical_general,data/local/ilc_ota_source_audit_v1/cleaned/ota_A14162_A14162.txt,109136,18238,492,85128e1bfc098925298d0a89c01261337845f6f931ba39e44425d285bb7a7cae,ee22403142417d1ebe2a13ed14b88e6941a172efd48b157dfb075be7dac5a50d,0.217074,0.952720,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ota_A14163:A14163,ota_A14163,oxford_text_archive,A14163.xml,"Descrittione del regno di Scotia, et delle isole sue adiacenti di Petruccio Vbaldini cittadin Fiorentino. Nella quale si descriuono i confini di ciascuna prouincia, & i luoghi che visono, & le cose piu degne di memoria, che visi trouano tanto naturali, quanto marauigliose","Boece, Hector, 1465?-1536.",historical_general,data/local/ilc_ota_source_audit_v1/cleaned/ota_A14163_A14163.txt,143442,24225,67,0f329d8fdc811063b410d14554e128dd66b9ff8cb3cefb119bf854ec358a46db,430165b55e5dc74de193b6475f9de9284b427976da3e7b9071dd6d3c82f70ec4,0.220805,0.954188,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ota_A14165:A14165,ota_A14165,oxford_text_archive,A14165.xml,"Militia del gran duca di Thoscana Capitoli, ordini, & priuilegij della militia, & bande di Sua Altezza Serenissima prima cosi ordinati dalla buona, & felice memoria di cosimo primo Gran Duca di Thoscana; et di poi corroborati da i successor i suoi figliuoli. Con l'aggiunta de i nuoui capitoli, & priuilegi concessi dallo illustrissimo & eccellentissimo Signor Don Francesco principe di Fiorenza, & di Siena pursuo figliuolo alla nuoua Militia de i Caualli armati all leggiera sino dall'anno 1566.","Ubaldini, Petruccio, 1524?-1600?",historical_general,data/local/ilc_ota_source_audit_v1/cleaned/ota_A14165_A14165.txt,75508,11830,336,1f6583a1b25e708ed14f946fcf2070b3d2bd63a82067c6b7985a0b4841da552b,4b0655ee117666d4261f2d9ac928cbe69dc1514018bc9ab50f252ba005ebe354,0.210482,0.948375,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ota_A14166:A14166,ota_A14166,oxford_text_archive,A14166.xml,"Rime di Petruccio Vbaldino, cittadin Fiorentino","Ubaldini, Petruccio, 1524?-1600?",historical_non_sonnet_poetry,data/local/ilc_ota_source_audit_v1/cleaned/ota_A14166_A14166.txt,23138,4195,554,3a9482457e903fb77c447fcd38e79678bbc9c66985ed042e0563bd664c6d22ec,dafdfb46f86f63c6df8f378f16d14f1b7173d9b98ea0561a4d03509bbc3e87a6,0.186412,0.940419,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ota_A14167:A14167,ota_A14167,oxford_text_archive,A14167.xml,"Scelta di alcune attioni, et di varii accidenti occorsi tra alcune nationi differenti del mondo; cauati della selua dei case diuersi. Di Petruccio Vbaldino Fiorentino ...","Ubaldini, Petruccio, 1524?-1600?",historical_general,data/local/ilc_ota_source_audit_v1/cleaned/ota_A14167_A14167.txt,125281,21007,291,d4739a0aeca16a04754b8249c6473e32260fb4e8f5865c4de78abff5fe0d00c2,25b04fd0e0eba5ae87ba2c1a72e6835d8a3ae9e819a3833a85618a1f1fd599e5,0.214548,0.956498,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ota_A14168:A14168,ota_A14168,oxford_text_archive,A14168.xml,"Lo stato delle tre corti Altrimenti: relationi di alcune qualita politiche con le loro dipendenze considerabili appresso di quei, che dei gouerni delli stati si dilettano; ritrouate nello stato della Corte Romana, nel regno di Napoli, & nelli stati del gran Duca di Thoscana, cagioni secondo la natura di quelle genti sicurissime della sermezza di quei gouerni. Di Petruccio Vbaldino, cittadin Fiorentino.","Ubaldini, Petruccio, 1524?-1600?",historical_general,data/local/ilc_ota_source_audit_v1/cleaned/ota_A14168_A14168.txt,54593,9059,258,47855467dbdde2c1198abebe72214e0828dc7a6c0ddfb1f0c6b6b8934e99a96a,fae9b176afafae5a73c082fc1a256d5476b50c09727ea0f8d8370ac8eaf2648a,0.227950,0.952443,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ota_A14169:A14169,ota_A14169,oxford_text_archive,A14169.xml,"La vita di Carlo Magno Imperadore, scritta in lingua italiana da Petruccio Vbaldino cittadin fiorentino","Ubaldini, Petruccio, 1524?-1600?",historical_general,data/local/ilc_ota_source_audit_v1/cleaned/ota_A14169_A14169.txt,206172,33918,162,1477f86edf2d7d6eec2f0ce9052920c6f4341a6afc0ad67ba834ac368d0aa4f0,efd161dffdf2df9e7ee5189bec9433d452585d9bbe927d1ddc76605c293c6383,0.203402,0.951773,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ota_A18325:A18325,ota_A18325,oxford_text_archive,A18325.xml,"Atto della Giustitia d'Inghilterra, effeguito, per la coseruatione della commune [e] christiana pace contra alcuni feminatori di discordie, [e] seguaci de ribelli, [e] denemici del reame, [e] non per niuna perfecutione ... Traslatato d'inglese in vulgare ... Il 25.d Maggio 1584. [e] 26.del felicissimo regno d'Eliza ... tta, per gratia at Dio ... .","Burghley, William Cecil, Baron, 1520-1598.",historical_general,data/local/ilc_ota_source_audit_v1/cleaned/ota_A18325_A18325.txt,83858,13397,2260,a68557c1f119a87547fdc36fb4610fe9851186b6ffb4c938d4b1a86b53fe8dff,353a335e32b6a3d7c5f8c9239450fa94b344f1a98c2d655be16579e9af127612,0.224080,0.949656,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ota_A22695:A22695,ota_A22695,oxford_text_archive,A22695.xml,"Dichiaratione delle cause che hanno indotta la Serenissima Maestá, della Reina d'Ingilterra, di preparare & mandare sopra il mare vna armata per la difesa de i suoi regni contra le forze d'el Re di Spagna da esser publicata per i generali della detta armata, accioche sia conosciuto che sua Maestá, ha armato solamente per difenderse e offender li nemici, senza peró voler offender altri chi astenerannosi di adiuutari i suoi nemici, ma trattarli con tutte licite fauore amoreuolmente.",England and Wales.,historical_general,data/local/ilc_ota_source_audit_v1/cleaned/ota_A22695_A22695.txt,5178,846,10,dae15887049d9cdbb63e6aa21fe83a2d821400e497e4bdfe9e9bd22f530785f4,754ec35c3e3db9b1bbc2b39116e03e53b2108b40cd50c324929017a69a8f0e19,0.222222,0.967570,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ota_A72536:A72536,ota_A72536,oxford_text_archive,A72536.xml,"Essempio d'una lettera mandata d'Inghilterra a Don Bernardino Mendozza ambasciatore in Francia per lo re di Spagna nella quale si dichiara, lo stato del reame d'Inghilterra, contrario all'espettatione di Don Bernardino, di tutti gli spagnuoli fuoi conforti, & d'altri anchora / traslatata di francese in italiano ad instanza di chi desidera, che gl'Italici huomini conoscano quanti i romori, della vittoria dell'Armata spagnuola, sparti dal Mendozza, sieno bugiardi & falsi.","Burghley, William Cecil, Baron, 1520-1598.",historical_general,data/local/ilc_ota_source_audit_v1/cleaned/ota_A72536_A72536.txt,91769,15008,100,ac59edf2f812e86f1d462745f6af74c6a7aae4fdb33c22dd64f432a5715f3797,c5699f2bbb6decd2cd180c4a922e58b119e1acdf49a0f25f1519f700eaf34fb3,0.234075,0.950370,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
ota_A91763:A91763,ota_A91763,oxford_text_archive,A91763.xml,"Theriaca Andromachi senioris diuinum inuentum The abouesaid antidote is composed in Venice vvith all diligence and careby Anthony Raffaeli apothecary at the signe of the Paradice at Riu'alta vpon the vvine banck in the presence and beforethe most illustrious magistrates of the old iustice, and the most excellent colledge of doctors and of the apothecaryes, and other deputys for the same, the faculties, and rare virtues of vvhich are as follo vveth for the good of all people.","Raffaeli, Francesco.",historical_general,data/local/ilc_ota_source_audit_v1/cleaned/ota_A91763_A91763.txt,6146,1001,49,e24724a8bd1dfbf9a77c660e144ee0b30a207046cb09d7b1a1722a27e8d5edcc,32c53fbb7fd38e62483621f63e027d03ec40abd916f73575cac0f69aeb1d84f1,0.123876,0.954608,,english_primary_text,,,,excluded_nonstandard_or_unverified_language,inactive_probe_only,
ota_B08182:B08182,ota_B08182,oxford_text_archive,B08182.xml,"Le vite delle donne illustri. del regno d'Inghilterra, & del regno di Scotia, & di quelle, che d'altri paesi ne i due detti regni sono stato maritate. Doue si contengono tutte le cose degne di memoria da esse, ò da altri per i rispetti loro state operate, tanto di fuori, quanto di dentro de i due regni. / Scritte in lingua italiana da Petruccio Vbaldino cittadin Fiorentino..","Ubaldini, Petruccio, 1524?-1600?",historical_general,data/local/ilc_ota_source_audit_v1/cleaned/ota_B08182_B08182.txt,200595,32995,336,505e89aac5a5bdff25bfd113cdc0e20afa80e0e79879e42dae377280019b0350,fffe2c6ecd732f3e66e14aae54f497feb8805fb02cabce659ee0709dafb5301f,0.221276,0.959671,,,,,,eligible_checkpoint_7_canonicalization_inactive,inactive_probe_only,
